i,shift,dshift_di,risk_factor,r_current,r_leading_cara,s_current,s_leading_cara
-0.33999999999999986,-0.09808799035215203,0.28579783295919137,1.0454349073503386,0.05342782791194277,0.055855316323051726,-6.795713586242865e-05,-7.427267421488014e-05
-0.3200000000000003,-0.09236740047539742,0.2862566833390028,1.0455777340177885,0.05328953330696363,0.0557183494819605,-6.363282356065072e-05,-6.956548973781833e-05
-0.2999999999999998,-0.08663790244945513,0.28668861941989154,1.045712374547185,0.05315923751969467,0.05558927249583772,-5.936762397064979e-05,-6.491934994135095e-05
-0.28000000000000025,-0.08090003623459481,0.28709347543686115,1.0458387423848103,0.053037010543126595,0.05546816040627345,-5.515794272777819e-05,-6.0330581516543937e-05
-0.2599999999999998,-0.07515434500610048,0.287471095675116,1.0459567560579905,0.05292291840554621,0.05535508405658683,-5.1000164825783284e-05,-5.579548263632692e-05
-0.2400000000000002,-0.06940137495198995,0.2878213345966128,1.0460663392732854,0.052817023067700385,0.05525010997174201,-4.6890656401492866e-05,-5.131032519354632e-05
-0.21999999999999975,-0.06364167506827816,0.2881440569586741,1.0461674210087335,0.05271938232464202,0.055153300243744145,-4.282576643918652e-05,-4.687135697364605e-05
-0.20000000000000018,-0.057875796951953266,0.2884391379244968,1.0462599355999795,0.05263004971271294,0.055064712423046766,-3.880182839888636e-05,-4.247480376511281e-05
-0.17999999999999972,-0.05210429459182062,0.28870646316540344,1.0463438228201198,0.05254907442210647,0.05498439941648586,-3.4815161773125153e-05,-3.811687141114979e-05
-0.16000000000000014,-0.04632772415738975,0.28894592895469196,1.0464190279531203,0.052476501215435865,0.054912409392237134,-3.0862073577070506e-05,-3.379374780636947e-05
-0.13999999999999968,-0.040546643785965335,0.28915744225295215,1.0464855018606676,0.052412370352713934,0.05484878569226702,-2.693885977715635e-05,-2.950160484257163e-05
-0.1200000000000001,-0.034761613368122196,0.2893409207847293,1.0465432010423268,0.052356717523124374,0.054793566752719465,-2.3041806663642115e-05,-2.5236600307948872e-05
-0.09999999999999964,-0.028973194331730463,0.2894962931064253,1.0465920876888943,0.05230957378393728,0.054746786032647175,-1.916719217274105e-05,-2.099487974428753e-05
-0.08000000000000007,-0.02318194942471525,0.28962349866534454,1.04663212972884,0.05227096550688846,0.054708471951457394,-1.5311287164176023e-05,-1.67725782669546e-05
-0.05999999999999961,-0.017388442496720505,0.289722487849795,1.0466633008677602,0.05224091433230754,0.05467864783540289,-1.1470356660191281e-05,-1.2565822352637052e-05
-0.040000000000000036,-0.011593238279865022,0.28979322203018154,1.0466855806207545,0.052219437131240935,0.0546573318734019,-7.640661052213033e-06,-8.370731599968477e-06
-0.019999999999999574,-0.005796902168763103,0.2898356735910249,1.0466989543376761,0.05220654597577473,0.054644537082425226,-3.818457281470185e-06,-4.183420468301331e-06
0.0,0.0,0.28984982595386666,1.0467034132211996,0.05220224811771963,0.054640271282637085,0.0,0.0
0.020000000000000462,0.00579690216876336,0.2898356735910249,1.0466989543376761,0.05220654597577473,0.054644537082425226,3.818457281470355e-06,4.183420468301518e-06
0.040000000000000036,0.011593238279865022,0.28979322203018154,1.0466855806207545,0.052219437131240935,0.0546573318734019,7.640661052213033e-06,8.370731599968477e-06
0.0600000000000005,0.017388442496720762,0.289722487849795,1.0466633008677602,0.05224091433230754,0.05467864783540289,1.1470356660191451e-05,1.2565822352637239e-05
