q,i,ask_current,ask_leading_cara,bid_current,bid_leading_cara
0,4.9399999999999995,1.3061697586959087,1.3061894926004338,-0.2518311218645397,-0.2518123584124114
0,4.960000000000001,1.3068761126869315,1.3068953495114668,-0.25249735025452824,-0.25247906015881044
0,4.98,1.3075732547712549,1.3075920064157545,-0.25315488787425106,-0.2531370597731225
0,5.0,1.3082612973176209,1.3082795754217356,-0.25380384063195965,-0.2537864634134014
0,5.02,1.3089403515315616,1.3089581674793478,-0.25444431334609136,-0.2544273761433084
0,5.040000000000001,1.3096105274617222,1.3096278923863094,-0.255076409750969,-0.25505990193785827
0,5.0600000000000005,1.3102719340063305,1.3102888587945423,-0.2557002325026385,-0.25568414368930376
0,5.08,1.3109246789198024,1.31094117421673,-0.25631588318483817,-0.2563002032131541
0,5.1,1.311568868819477,1.311584945033003,-0.2569234623150937,-0.25690818125431936
0,5.120000000000001,1.312204609192474,1.3122202764977484,-0.2575230693509339,-0.2575081774933769
0,5.140000000000001,1.312832004402669,1.3128472727465332,-0.25811480269621856,-0.25810029055295103
0,5.16,1.3134511576977779,1.3134660368031377,-0.2586987597075772,-0.2586846180042039
0,5.18,1.3140621712165477,1.3140766705866913,-0.25927503670094865,-0.25926125637342823
0,5.200000000000001,1.3146651459960421,1.3146792749189085,-0.259843728958219,-0.25983030114873945
0,5.220000000000001,1.3152601819790233,1.3152739495314127,-0.2604049307339511,-0.26039184678685895
0,5.24,1.3158473780214197,1.3158607930731514,-0.2609587352622024,-0.2609459867199869
0,5.26,1.3164268318998726,1.3164399031178864,-0.2615052347634232,-0.261492813362756
0,5.279999999999999,1.3169986403193643,1.317011376171767,-0.2620445204514334,-0.2620324181192635
0,5.300000000000001,1.3175628989209114,1.3175753076809669,-0.26257668254047073,-0.2625648913901751
0,5.32,1.318119702289331,1.318131792039392,-0.26310181025230756,-0.26309032257989823
0,5.34,1.31866914396106,1.3186809225964473,-0.26361999182343043,-0.2636088001038175
0,5.359999999999999,1.3192113164320418,1.319222791664861,-0.2641313145122792,-0.26412041139559006
0,5.380000000000001,1.3197463111656533,1.319757490528559,-0.2646358646065399,-0.26462524291449496
0,5.4,1.3202742186006902,1.3202851094505912,-0.2651337274304895,-0.26512338015283426
0,5.42,1.3207951281593886,1.3208057376810953,-0.2656249873523856,-0.26561490764337886
0,5.4399999999999995,1.3213091282554896,1.321319463465306,-0.2661097277919006,-0.26609990896685864
0,5.460000000000001,1.3218163063023394,1.321826374051596,-0.2665880312275927,-0.26657846675949004
0,5.48,1.3223167487210172,1.3223265556995492,-0.26705997920441354,-0.26705066272053896
0,5.5,1.322810540948498,1.3228200936880636,-0.26752565234124714,-0.26751657761991565
0,5.52,1.3232977674458308,1.3233070723234766,-0.2679851303384762,-0.2679762913057961
0,5.540000000000001,1.3237785117063454,1.3237875749477126,-0.26843849198557423,-0.26842988271226936
0,5.5600000000000005,1.3242528562638698,1.3242616839464458,-0.2688858151687176,-0.2688774298670046
0,5.58,1.3247208827009687,1.3247294807572823,-0.26932717687841795,-0.26931900989893715
0,5.6,1.3251826716571848,1.3251910458779461,-0.26976265321716786,-0.26975469904596894
0,5.620000000000001,1.3256383028372958,1.3256464588744818,-0.2701923194071,-0.2701845726626806
0,5.640000000000001,1.326087855019568,1.3260957983894528,-0.27061624979765475,-0.27060870522805297
0,5.66,1.326531406064021,1.3265391421501516,-0.271034517873256,-0.27102717035319457
0,5.68,1.3269690329206827,1.3269765669768017,-0.271447196260988,-0.27144004078907163
0,5.700000000000001,1.3274008116378475,1.3274081487907625,-0.271854356738277,-0.2718473884342408
0,5.720000000000001,1.327826817370324,1.3278339626227238,-0.27225607024056875,-0.2722492843425782
0,5.74,1.3282471243876774,1.328254082620896,-0.27265240686900377,-0.2726457987310052
0,5.76,1.328661806082458,1.3286685820591877,-0.2730434358980863,-0.27303700098720746
0,5.779999999999999,1.3290709349784193,1.3290775333453715,-0.27342922578334494,-0.27342295967734537
0,5.800000000000001,1.3294745827387193,1.329481008029235,-0.27380984416898313,-0.27380374255375306
0,5.82,1.329872820174103,1.3298790768107138,-0.27418535789551574,-0.274179416562624
0,5.84,1.3302657172510675,1.3302718095480073,-0.2745558330073929,-0.27455004785168213
0,5.859999999999999,1.3306533431000058,1.3306592752656714,-0.27492133476060604,-0.2749157017778355
0,5.880000000000001,1.3310357660233234,1.3310415421626904,-0.27528192763027576,-0.27527644291481035
0,5.9,1.3314130535035338,1.3314186776205224,-0.27563767531821887,-0.27563233506076446
0,5.92,1.331785272211325,1.3317907482111193,-0.275988640760495,-0.27598344124587904
0,5.9399999999999995,1.3321524880135978,1.3321578197049189,-0.27633488613492685,-0.27632982373992354
0,5.960000000000001,1.332514765981473,1.3325199570788062,-0.27667647286859787,-0.2766715440597977
0,5.98,1.332872170398267,1.3328772245240454,-0.2770134616453207,-0.27700866297704335
0,6.0,1.3332247647674365,1.3332296854541765,-0.27734591241307893,-0.27734124052532894
10,-6.0,-0.9632336277134643,-0.9633584694342616,2.0418196386978122,2.041961536962799
10,-5.98,-0.9626279907216919,-0.9627562067565878,2.0411779136135393,2.041323646167517
10,-5.96,-0.9620141215946428,-0.9621458007991646,2.0405274679687277,2.0406771357353795
10,-5.94,-0.9613919116998795,-0.9615271451710002,2.0398681866577486,2.0400218931047225
10,-5.92,-0.9607612510466733,-0.9609001321752181,2.0391999531321754,2.0393578043304768
10,-5.9,-0.9601220282707341,-0.9602646527948291,2.0385226493843853,2.0386847540689503
10,-5.88,-0.9594741306188069,-0.9596205966783943,2.0378361559310103,2.038002625562481
10,-5.86,-0.9588174439331446,-0.9589678521255701,2.0371403517962525,2.0373113006239665
10,-5.84,-0.9581518526358526,-0.9583063060725397,2.0364351144950517,2.0366106596212545
10,-5.82,-0.9574772397131106,-0.9576358440773357,2.0357203200161136,2.035900581461417
10,-5.8,-0.9567934866992696,-0.9569563503050478,2.0349958428047996,2.0351809435748907
10,-5.78,-0.9561004736608262,-0.9562677075129206,2.0342615557458745,2.0344516218994935
10,-5.76,-0.9553980791802745,-0.955569797035339,2.0335173301461165,2.033712490864314
10,-5.74,-0.9546861803398399,-0.9548624987687099,2.0327630357167905,2.0329634233734772
10,-5.72,-0.9539646527050955,-0.9541456911562317,2.0319985405559886,2.032204290789787
10,-5.7,-0.9532333703084572,-0.9534192511725582,2.0312237111308327,2.031434962918246
10,-5.68,-0.9524922056325716,-0.9526830543083589,2.0304384122595516,2.030655307989452
10,-5.66,-0.9517410295935854,-0.951936974554776,2.0296425070934228,2.0298651926428795
10,-5.64,-0.9509797115243083,-0.9511808843877776,2.028835857098592,2.029064481910038
10,-5.62,-0.9502081191572692,-0.9504146547524155,2.028018322037767,2.0282530391975215
10,-5.6,-0.9494261186076652,-0.9496381550469817,2.0271897599517876,2.027430726269934
10,-5.58,-0.9486335743562138,-0.948851253107073,2.026350027141084,2.026597403232714
10,-5.56,-0.9478303492319026,-0.9480538151895626,2.0254989781470125,2.0257529285148466
10,-5.54,-0.9470163043946496,-0.9472457059564812,2.0246364657330895,2.0248971588514637
10,-5.52,-0.9461912993178688,-0.9464267884588126,2.023762340866111,2.0240299492663505
10,-5.5,-0.9453551917709545,-0.9455969241202067,2.022876452697171,2.023151153054345
10,-5.48,-0.9445078378016797,-0.9447559727206115,2.0219786485425892,2.022260621763648
10,-5.46,-0.9436490917185218,-0.9439037923798317,2.0210687738647373,2.021358205178033
10,-5.4399999999999995,-0.9427788060729138,-0.9430402395410126,2.020146672252785,2.020443751298977
10,-5.42,-0.9418968316414329,-0.9421651689540582,2.0192121854033616,2.0195171063277
10,-5.4,-0.9410030174079286,-0.941278433658991,2.0182651531011464,2.0185781146471333
10,-5.38,-0.9400972105455944,-0.940379884969245,2.0173054131993893,2.0176266188038103
10,-5.36,-0.9391792563989997,-0.9394693724549175,2.0163328016003716,2.0166624594896922
10,-5.34,-0.9382489984660761,-0.938546743925967,2.0153471522358157,2.01568547552393
10,-5.32,-0.937306278380077,-0.9376118454153772,2.0143482970472526,2.0146955038345795
10,-5.3,-0.9363509358915125,-0.9366645211622833,2.013336065966349,2.0136923794402612
10,-5.28,-0.9353828088500703,-0.9357046135950737,2.012310286895218,2.012675935431782
10,-5.26,-0.934401733186533,-0.9347319633144783,2.011270785686708,2.0116460029537344
10,-5.24,-0.9334075428947002,-0.9337464090766384,2.010217386124689,2.01060241118606
10,-5.22,-0.9324000700133251,-0.9327477877761808,2.009149909904353,2.009544987325608
10,-5.2,-0.9313791446080831,-0.9317359344292996,2.0080681766125243,2.0084735565676946
10,-5.18,-0.9303445947535726,-0.9307106821568516,2.0069720037080123,2.007387942087657
10,-5.16,-0.9292962465153746,-0.9296718621674835,2.005861206502006,2.006287965022437
10,-5.14,-0.928233923932172,-0.9286193037407958,2.0047355981385326,2.0051734444521934
10,-5.12,-0.9271574489979528,-0.9275528342105592,2.0035949895749963,2.004044197381956
10,-5.1,-0.9260666416443031,-0.9264722789479901,2.0024391895628026,2.0029000387233364
10,-5.08,-0.9249613197228135,-0.925377461345105,2.0012680046281064,2.001740781276312
10,-5.06,-0.9238412989876112,-0.9242682027981661,2.0000812390526814,2.0005662357110987
10,-5.04,-0.9227063930780383,-0.9231443226912287,1.9988786948549437,1.9993762105501256
10,-5.02,-0.9215564135014858,-0.922005638379807,1.9976601717711424,1.9981705121501248
10,-5.0,-0.9203911696164219,-0.9208519651746827,1.9964254672367492,1.9969489446843698
10,-4.98,-0.9192104686156132,-0.9196831163258625,1.995174376368055,1.9957113101250652
10,-4.96,-0.9180141155095743,-0.9184989030067063,1.9939066919440132,1.9944574082259139
10,-4.9399999999999995,-0.9168019131102676,-0.9172991342982526,1.9926222043883448,1.9931870365048894
10,-4.92,-0.9155736620150695,-0.9160836171737494,1.991320701751936,1.9918999902272245
10,-4.9,-0.9143291605910381,-0.9148521564834233,1.9900019696955595,1.9905960623886514
10,-4.88,-0.9130682049595006,-0.9136045549394993,1.9886657914729398,1.98927504369891
10,-4.859999999999999,-0.9117905889809959,-0.9123406131015053,1.9873119479142094,1.9879367225655566
10,-4.84,-0.9104961042405928,-0.9110601293618755,1.985940217409769,1.9865808850780962
10,-4.82,-0.9091845400336228,-0.9097628999318883,1.984550375894605,1.9852073149924743
10,-4.8,-0.9078556833518558,-0.9084487188279624,1.9831421968330913,1.9838157937159522
10,-4.78,-0.9065093188701484,-0.9071173778583348,1.981715451204309,1.9824061002924034
10,-4.76,-0.9051452289336108,-0.9057686666101635,1.9802699074879335,1.980978011388061
10,-4.74,-0.9037631935453176,-0.9044023724370756,1.9788053316507308,1.9795313012777622
10,-4.72,-0.9023629903546069,-0.9030182804471971,1.97732148713369,1.9780657418317067
10,-4.7,-0.9009443946460071,-0.9016161734917033,1.9758181348398622,1.9765811025027957
10,-4.68,-0.8995071793288355,-0.900195832153922,1.9742950331229352,1.975077150314572
10,-4.66,-0.8980511149275068,-0.8987570347390297,1.9727519377765994,1.9735536498498125
10,-4.64,-0.896575969572605,-0.8972995572643809,1.97118860202476,1.9720103632398178
10,-4.62,-0.8950815089927588,-0.8958231734505118,1.969604776512646,1.9704470501544495
10,-4.6,-0.8935674965073795,-0.8943276547128642,1.9680002092988766,1.9688634677929597
10,-4.58,-0.8920336930203022,-0.8928127701542709,1.9663746458485327,1.9672593708756652
10,-4.5600000000000005,-0.8904798570143942,-0.8912782865582556,1.9647278290273165,1.965634511636526
10,-4.54,-0.8889057445471831,-0.8897239683831955,1.9630594990968404,1.9639886398166806
10,-4.52,-0.8873111092475612,-0.8881495777573949,1.9613693937111265,1.9623215026589953
10,-4.5,-0.8856957023136306,-0.8865548744751288,1.9596572479143817,1.960632844903692
10,-4.48,-0.884059272511748,-0.8849396159937094,1.9579227941401158,1.9589224087851205
10,-4.46,-0.882401566176843,-0.8833035574316388,1.9561657622116895,1.957189934029737
10,-4.4399999999999995,-0.8807223272140654,-0.8816464515678994,1.9543858793443534,1.9554351578553621
10,-4.42,-0.8790212971018446,-0.8799680488424573,1.9525828701488759,1.9536578149717883
10,-4.4,-0.8772982148964232,-0.8782680973580324,1.9507564566368243,1.9518576375828092
10,-4.38,-0.8755528172379541,-0.8765463428832162,1.9489063582276087,1.9500343553897614
10,-4.359999999999999,-0.8737848383582194,-0.8748025288569922,1.9470322917573526,1.9481876955966366
10,-4.34,-0.871994010090076,-0.8730363963947496,1.9451339714897036,1.9463173829168723
10,-4.32,-0.8701800618786888,-0.8712476842958494,1.943211109128666,1.9444231395818858
10,-4.3,-0.8683427207946551,-0.8694361290528348,1.941263413833563,1.9425046853514618
10,-4.28,-0.8664817115490986,-0.867601464862359,1.9392905922362225,1.9405617375260658
10,-4.26,-0.8645967565108272,-0.865743423637914,1.9372923484604951,1.9385940109611939
10,-4.24,-0.8626875757256545,-0.863861735024454,1.9352683841442146,1.9366012180838534
10,-4.22,-0.8607538869379718,-0.8619561264149935,1.9332183984637046,1.9345830689112704
10,-4.2,-0.8587954056146789,-0.8600263229692763,1.9311420881609505,1.932539271071938
10,-4.18,-0.8568118449715721,-0.8580720476346106,1.929039147573556,1.9304695298291081
10,-4.16,-0.8548029160022974,-0.8560930211689668,1.9269092686675968,1.9283735481068383
10,-4.14,-0.8527683275099707,-0.8540889621664353,1.9247521410735013,1.9262510265187107
10,-4.12,-0.8507077861415829,-0.8520595870851482,1.9225674521250804,1.924101663399334
10,-4.1,-0.8486209964252961,-0.8500046102777734,1.9203548869018348,1.9219251548387555
10,-4.08,-0.8465076608107507,-0.8479237440246831,1.9181141282746765,1.9197211947199055
10,-4.0600000000000005,-0.8443674797124966,-0.8458166985699102,1.9158448569551931,1.9174894747591917
10,-4.04,-0.8422001515566728,-0.8436831821600048,1.913546751548592,1.9152296845503853
10,-4.02,-0.8400053728310531,-0.8415229010859062,1.9112194886104656,1.91294151161192
10,-4.0,-0.8377828381385839,-0.8393355597279433,1.908862742707521,1.9106246414377395
10,-3.98,-0.835532240254539,-0.8371208606040914,1.9064761864824096,1.9082787575518367
10,-3.96,-0.8332532701874205,-0.8348785044215981,1.9040594907228128,1.9059035415666141
10,-3.94,-0.830945617243731,-0.8326081901321061,1.901612324434919,1.9034986732452126
10,-3.92,-0.8286089690967511,-0.8303096149903958,1.899134354921451,1.9010638305679457
10,-3.9,-0.8262430118594525,-0.8279824746168787,1.8966252478643864,1.8985986898029925
10,-3.88,-0.8238474301616756,-0.8256264630639625,1.894084667412523,1.8961029255814832
10,-3.86,-0.8214219072317094,-0.8232412728864212,1.8915122762740402,1.8935762109771352
10,-3.84,-0.8189661249824057,-0.8208265952159035,1.8889077358142132,1.8910182175905825
10,-3.82,-0.8164797641019551,-0.8183821198396994,1.8862707061584179,1.8884286156385466
10,-3.8,-0.8139625041494678,-0.8159075352839118,1.8836008463005942,1.8858070740480006
10,-3.78,-0.8114140236554823,-0.8134025289011468,1.8808978142173018,1.8831532605554757
10,-3.76,-0.8088340002275385,-0.8108667869628702,1.8781612669875316,1.8804668418116546
10,-3.7399999999999998,-0.8062221106609417,-0.8082999947565461,1.875390860918403,1.877747483491405
10,-3.7199999999999998,-0.8035780310548531,-0.8057018366877016,1.8725862516769136,1.874994850409398
10,-3.6999999999999997,-0.8009014369338174,-0.8030719963870289,1.8697470944278545,1.8722086066414525
10,-3.68,-0.7981920033748733,-0.8004101568226731,1.8668730439780628,1.8693884156517615
10,-3.66,-0.79544940514034,-0.7977160004178045,1.863963754927115,1.8665339404261165
10,-3.64,-0.7926733168164225,-0.7949892091736203,1.861018881824612,1.8636448436112965
10,-3.62,-0.789863412957727,-0.792229464797882,1.8580380793341706,1.8607207876607321
10,-3.6,-0.7870193682378055,-0.7894364488391057,1.855021002404247,1.857761434986584
10,-3.58,-0.7841408576058263,-0.7866098428265166,1.851967306445896,1.8547664481183568
10,-3.56,-0.7812275564494681,-0.7837493284158779,1.8488766475175806,1.8517354898681686
10,-3.54,-0.7782791407641243,-0.7808545875412861,1.8457486825171228,1.8486682235027838
10,-3.52,-0.7752952873285031,-0.7779253025730418,1.8425830693808858,1.8455643129225214
10,-3.5,-0.7722756738866909,-0.7749611564816662,1.839379467290266,1.8424234228471237
10,-3.48,-0.7692199793367518,-0.7719618330081651,1.8361375368855644,1.8392452190086892
10,-3.46,-0.7661278839259089,-0.7689270168405966,1.8328569404872932,1.8360293683517341
10,-3.44,-0.7629990694523598,-0.7658563937970166,1.8295373423249588,1.8327755392404572
10,-3.42,-0.7598332194737586,-0.7627496510148588,1.826178408773362,1.8294834016732717
10,-3.4,-0.7566300195223814,-0.7596064771467873,1.8227798085964189,1.8261526275046347
10,-3.38,-0.753389157326993,-0.7564265625630648,1.8193412131985216,1.8227828906742225
10,-3.36,-0.7501103230414026,-0.7532095995604539,1.8158622968834084,1.8193738674434607
10,-3.34,-0.746793209479699,-0.7499552825776679,1.8123427371205296,1.8159252366394176
10,-3.32,-0.7434375123581218,-0.7466633084173628,1.8087822148188455,1.8124366799060496
10,-3.3,-0.7400429305435284,-0.7433333764746599,1.8051804146080037,1.8089078819627704
10,-3.28,-0.7366091663083868,-0.7399651889721658,1.8015370251267968,1.8053385308702978
10,-3.26,-0.7331359255922116,-0.7365584512014444,1.7978517393188076,1.8017283183037176
10,-3.2399999999999998,-0.7296229182693428,-0.7331128717708788,1.7941242547350988,1.7980769398326828
10,-3.2199999999999998,-0.7260698584229456,-0.7296281628598431,1.7903542738438067,1.7943840952086392
10,-3.1999999999999997,-0.7224764646250913,-0.7261040404790878,1.786541504346463,1.7906494886589632
10,-3.18,-0.7188424602227625,-0.7225402247372257,1.7826856595008445,1.7868728291878626
10,-3.16,-0.7151675736295939,-0.7189364401131754,1.7787864584501287,1.783053830883868
10,-3.14,-0.7114515386231519,-0.7152924157344213,1.7748436265581127,1.7791922132337368
10,-3.12,-0.7076940946475256,-0.7116078856609027,1.7708568957502093,1.7752877014425372
10,-3.1,-0.7038949871209782,-0.7078825891743423,1.7668260048599356,1.7713400267596904
10,-3.08,-0.7000539677483902,-0.704116271072796,1.7627506999805507,1.7673489268106921
10,-3.06,-0.6961707948381994,-0.7003086819701849,1.7586307348214982,1.7633141459342327
10,-3.04,-0.6922452336235132,-0.696459578600543,1.7544658710692609,1.7592354355243907
10,-3.02,-0.6882770565870575,-0.6925687241267019,1.7502558787522247,1.7551125543775594
10,-3.0,-0.6842660437895851,-0.6886358884530996,1.7460005366091014,1.7509452690437401
10,-2.98,-0.6802119832013596,-0.6846608485423852,1.7416996324604508,1.7467333541817929
10,-2.96,-0.6761146710362905,-0.6806433887354592,1.7373529635827982,1.7424765929182304
10,-2.94,-0.6719739120882825,-0.6765833010745789,1.7329603370848228,1.7381747772090947
10,-2.92,-0.6677895200693302,-0.6724803856291186,1.7285215702850683,1.7338277082044402
10,-2.9,-0.663561317948873,-0.6683344508235649,1.7240364910905888,1.7294351966149153
10,-2.88,-0.6592891382938934,-0.6641453137672981,1.7195049383759273,1.72499706307991
10,-2.86,-0.6549728236092242,-0.6599128005856842,1.7149267623617885,1.7205131385367052
10,-2.84,-0.6506122266775135,-0.6556367467519937,1.7103018249927568,1.7159832645900475
10,-2.82,-0.6462072108982593,-0.651316997419624,1.705630000313364,1.7114072938815328
10,-2.8,-0.6417576506253249,-0.6469534077540978,1.7009111748418166,1.706785090458169
10,-2.78,-0.6372634315023158,-0.6425458432642775,1.696145247940646,1.7021165301394625
10,-2.76,-0.6327244507951819,-0.6380941801322275,1.6913321321835417,1.6974015008823524
10,-2.7399999999999998,-0.6281406177213998,-0.6335983055411342,1.6864717537176053,1.6926399031432975
10,-2.7199999999999998,-0.6235118537750695,-0.6290581180006726,1.681564052620245,1.6878316502368034
10,-2.6999999999999997,-0.6188380930472474,-0.6244735276692063,1.6766089832499205,1.6829766686896557
10,-2.6799999999999997,-0.6141192825408333,-0.6198444566721827,1.6716065145899335,1.6780748985901233
10,-2.66,-0.6093553824793144,-0.6151708394160811,1.666556630584459,1.6731262939313725
10,-2.64,-0.6045463666086651,-0.6104526228972605,1.6614593304659904,1.6681308229483256
10,-2.62,-0.5996922224916998,-0.6056897670050483,1.6563146290733906,1.6630884684471998
10,-2.6,-0.5947929517941708,-0.6008822448184015,1.6511225571597181,1.6579992281269413
10,-2.58,-0.5898485705619098,-0.596030042895475,1.6458831616890197,1.6528631148917825
10,-2.56,-0.58485910948831,-0.5911331615554332,1.6405965061212762,1.6476801571541477
10,-2.54,-0.5798246141714604,-0.5861916151518339,1.6352626706847018,1.6424503991271338
10,-2.52,-0.5747451453602419,-0.581205432336927,1.6298817526346108,1.637173901105798
10,-2.5,-0.5696207791887233,-0.5761746563162201,1.624453866498079,1.6318507397365085
10,-2.48,-0.5644516073981982,-0.5710993450926652,1.6189791443036563,1.6264810082736123
10,-2.46,-0.5592377375462292,-0.5659795716998416,1.6134577357954014,1.6210648168227033
10,-2.44,-0.5539792932020867,-0.5608154244235242,1.6078898086305422,1.6156022925697868
10,-2.42,-0.5486764141279966,-0.5556070070110443,1.6022755485600957,1.6100935799956693
10,-2.4,-0.5433292564456371,-0.5503544388678799,1.5966151595918232,1.6045388410749266
10,-2.38,-0.537937992787358,-0.5450578552409228,1.5909088641349245,1.5989382554588303
10,-2.36,-0.5325028124316314,-0.5397174073879165,1.5851569031259252,1.59329202064166
10,-2.34,-0.5270239214222796,-0.5343332627325769,1.5793595361352568,1.5876003521098518
10,-2.32,-0.5215015426710653,-0.5289056050049463,1.5735170414540758,1.5818634834734893
10,-2.3,-0.5159359160432766,-0.5234346343665706,1.5676297161609245,1.5760816665796809
10,-2.28,-0.5103272984259811,-0.5179205675201227,1.561697876167889,1.5702551716074158
10,-2.26,-0.5046759637786741,-0.5123636378031446,1.5557218562459707,1.5643842871435445
10,-2.2399999999999998,-0.49898220316609654,-0.5067640952656183,1.5497020100294487,1.558469320239583
10,-2.2199999999999998,-0.49324632477304964,-0.5011222067311238,1.5436387099990694,1.5525105964490902
10,-2.1999999999999997,-0.48746865390109445,-0.4954382558413994,1.5375323474439802,1.5465084598454424
10,-2.1799999999999997,-0.48164953294706553,-0.4897125430841496,1.5313833324023665,1.5404632730198649
10,-2.16,-0.4757893213634064,-0.4839453858040207,1.5251920935808472,1.5343754170596675
10,-2.14,-0.46988839560037565,-0.47813711819670246,1.518959078252737,1.5282452915066762
10,-2.12,-0.4639471490302395,-0.4722880912861693,1.5126847521353564,1.5220733142959304
10,-2.1,-0.4579659918536264,-0.46639867288513587,1.5063695992466513,1.515859921674769
10,-2.08,-0.4519453509882765,-0.4604692475388496,1.500014121741438,1.5096055681025058
10,-2.06,-0.4458856699404801,-0.45450021645240063,1.4936188397276824,1.503310726130951
10,-2.04,-0.4397874086595562,-0.4484919974017847,1.4871842910632656,1.4969758862661047
10,-2.02,-0.4336510433757816,-0.4424450246290075,1.4807110311337808,1.4906015568114135
10,-2.0,-0.42747706642223554,-0.4363597487215705,1.474199632611956,1.4841882636930432
10,-1.9799999999999995,-0.4212659860410823,-0.43023663647673566,1.4676506851993665,1.4777365502676783
10,-1.96,-0.4150183261748623,-0.4240761707510083,1.4610647953511708,1.4712469771134262
10,-1.9399999999999995,-0.4087346262434136,-0.41787885029532956,1.4544425859846395,1.4647201218044528
10,-1.92,-0.4024154409070988,-0.411645189576522,1.4477846961723329,1.4581565786700348
10,-1.9000000000000004,-0.3960613398170417,-0.4053757185855573,1.441091780820805,1.4515569585387615
10,-1.88,-0.3896729073531369,-0.39907098263327606,1.4343645103357754,1.4449218884686696
10,-1.8600000000000003,-0.3832507423506161,-0.3927315421342126,1.4276035702747496,1.438252011464133
10,-1.8399999999999999,-0.3767954578159937,-0.38635797237920866,1.4208096609880965,1.4315479861803673
10,-1.8200000000000003,-0.3703076806332477,-0.3799508632975462,1.413983497249638,1.4248104866164508
10,-1.7999999999999998,-0.36378805126109937,-0.3735108192093274,1.4071258078778162,1.418040201797778
10,-1.7800000000000002,-0.35723722342229647,-0.3670384585688824,1.4002373353485407,1.4112378354489015
10,-1.7599999999999998,-0.3506558637857904,-0.36053441369996614,1.3933188354008088,1.4044041056577168
10,-1.7400000000000002,-0.3440446516427355,-0.3539993305235505,1.3863710766362336,1.3975397445319755
10,-1.7199999999999998,-0.33740427857721217,-0.3474338682789949,1.3793948401135723,1.3906454978491056
10,-1.7000000000000002,-0.3307354481326004,-0.3408386992394033,1.372390918939392,1.3837221247003189
10,-1.6799999999999997,-0.3240388754744959,-0.33421450842194983,1.3653601178559467,1.376770397129983
10,-1.6600000000000001,-0.3173152870510715,-0.327561993293965,1.3583032528273704,1.3697910997712237
10,-1.6399999999999997,-0.3105654202517451,-0.32088186347554315,1.3512211506252227,1.362785029478695
10,-1.62,-0.3037900230650107,-0.3141748404394256,1.3441146484144284,1.3557529949594416
10,-1.5999999999999996,-0.29698985373623976,-0.30744165720887373,1.3369845933405837,1.3486958164027354
10,-1.58,-0.2901656804262436,-0.3006830580542343,1.3298318421195903,1.3416143251097443
10,-1.5599999999999996,-0.2833182808713264,-0.2938997981888401,1.3226572606304903,1.3345093631238254
10,-1.54,-0.27644844204553676,-0.28709264346487684,1.3154617235123607,1.3273817828622172
10,-1.5199999999999996,-0.26955695982574784,-0.2802623700697707,1.308246113766028,1.3202324467498165
10,-1.5,-0.2626446386601691,-0.273409764223631,1.3010113223613247,1.3130622268556973
10,-1.4799999999999995,-0.25571229124080935,-0.26653562187820373,1.293758247850519,1.3058720045329346
10,-1.46,-0.24876073818036892,-0.25964074841775564,1.28648779598849,1.2986626700622557
10,-1.4399999999999995,-0.24179080769395234,-0.25272595836222417,1.2792008793601237,1.2914351222999418
10,-1.42,-0.2348033352859447,-0.2457920750729284,1.2718984170153418,1.2841902683303468
10,-1.3999999999999995,-0.22779916344229914,-0.23883993046104393,1.2645813341120624,1.2769290231232993
10,-1.38,-0.22077914132843426,-0.23187036469899783,1.2572505615673377,1.269652309196593
10,-1.3600000000000003,-0.21374412449283714,-0.22488422593484525,1.2499070357167879,1.2623610562836614
10,-1.3399999999999999,-0.2066949745764124,-0.2178823700096344,1.2425516979823803,1.255056201006461
10,-1.3200000000000003,-0.19963255902752583,-0.21086566017767994,1.2351854945485046,1.2477386865534952
10,-1.2999999999999998,-0.1925577508226127,-0.2038349668295893,1.2278093760461926,1.2404094623628115
10,-1.2800000000000002,-0.1854714281921493,-0.19679116721781917,1.220424297245252,1.2330694838097314
10,-1.2599999999999998,-0.1783744743516961,-0.189735145184451,1.2130312167539707,1.225719711898964
10,-1.2400000000000002,-0.1712677772376548,-0.1826677908908123,1.2056310967259838,1.2183611129606848
10,-1.2199999999999998,-0.16415222924729317,-0.17559000054848337,1.1982249025737715,1.2109946583500557
10,-1.2000000000000002,-0.1570287269825308,-0.16850267615117276,1.1908136026882044,1.203621324149594
10,-1.1799999999999997,-0.1498981709968897,-0.16140672520685656,1.183398168163437,1.1962420908737033
10,-1.1600000000000001,-0.14276146554496838,-0.15430306046953313,1.175979572526396,1.1888579431746122
10,-1.1399999999999997,-0.13561951833370592,-0.14719259966985732,1.168558791470012,1.181469869548885
10,-1.12,-0.1284732402746671,-0.14007626524388217,1.1611368025892888,1.174078862043601
10,-1.0999999999999996,-0.12132354523650411,-0.13295498405906422,1.15371458511923,1.1666859159612384
10,-1.08,-0.11417134979671331,-0.1258296871366545,1.146293119673585,1.1592920295622418
10,-1.0599999999999996,-0.10701757299174644,-0.11870130936953824,1.138873387983322,1.1518982037641894
10,-1.04,-0.09986313606451433,-0.11157078923456905,1.131456372633696,1.1445054418364582
10,-1.0199999999999996,-0.09270896220826652,-0.10443906849839366,1.1240430567987303,1.1371147490892144
10,-1.0,-0.08555597630582636,-0.0973070919157544,1.1166344239719141,1.1297271325555647
10,-0.9799999999999995,-0.07840510466312535,-0.09017580691923732,1.1092314576918836,1.122343600665659
