time,Signal-blind Gaussian GLFT,I-aware RHJB,cubic-skew refined ansatz,I-aware galerkin ansatz
1721.05,259.6840019,32.19258625,34.05261512,32.34672829
1722.05,259.8447472,32.21226062,34.07338134,32.36636256
1723.05,260.005522,32.23192203,34.0941393,32.38603578
1724.05,260.1663163,32.25156479,34.11487625,32.4057127
1725.05,260.327118,32.27121635,34.13562051,32.42538967
1726.05,260.4878652,32.29084341,34.15636121,32.44506694
1727.05,260.6485896,32.31043902,34.17709417,32.46474981
1728.05,260.8092817,32.33002548,34.1978124,32.48442392
1729.05,260.9699402,32.34959719,34.21854975,32.50407831
1730.05,261.1305721,32.36914517,34.23930226,32.52374096
1731.05,261.2911595,32.38867181,34.26003117,32.54340687
1732.05,261.4516968,32.40817688,34.2807385,32.56306811
1733.05,261.6122643,32.42763423,34.30143348,32.58272914
1734.05,261.7727593,32.44708099,34.32213456,32.60241614
1735.05,261.9332857,32.46653713,34.34284092,32.62208683
1736.05,262.0938418,32.48598004,34.36356161,32.64172175
1737.05,262.2544066,32.50541041,34.38428707,32.66137063
1738.05,262.4149588,32.52483725,34.40502173,32.68103333
1739.05,262.5754815,32.54427253,34.42574781,32.70069861
1740.05,262.7360295,32.56372568,34.44644467,32.72037069
1741.05,262.8965603,32.58320727,34.46713102,32.74008175
1742.05,263.0570696,32.60269804,34.48780374,32.75979471
1743.05,263.217517,32.6221903,34.50849529,32.77951019
1744.05,263.3779575,32.64171607,34.529183,32.79923342
1745.05,263.5384933,32.66125319,34.54990529,32.81894573
1746.05,263.6991464,32.68077634,34.57063062,32.83866458
1747.05,263.8598672,32.70028822,34.59136209,32.85840416
1748.05,264.0206899,32.71979775,34.61209213,32.87817409
1749.05,264.181544,32.73930935,34.63282761,32.89797726
1750.05,264.3425424,32.75882427,34.65355509,32.91779018
1751.05,264.5035584,32.77835626,34.67430745,32.93761344
1752.05,264.6645428,32.79792067,34.69504775,32.95745935
1753.05,264.8254996,32.81746674,34.71579167,32.97730924
1754.05,264.9864016,32.83701345,34.73652301,32.9971812
1755.05,265.147264,32.85656083,34.75724233,33.01707661
1756.05,265.3081304,32.87609841,34.7779362,33.03700773
1757.05,265.4689553,32.89565121,34.79860938,33.05692707
1758.05,265.6297534,32.91521093,34.8193067,33.07682019
1759.05,265.7904368,32.93474143,34.84003659,33.09672921
1760.05,265.9510539,32.95424598,34.86079294,33.11664132
1761.05,266.1115064,32.97372909,34.88155889,33.13656754
1762.05,266.2718568,32.99323669,34.90230716,33.1564899
1763.05,266.4321567,33.01272044,34.92306752,33.17639513
1764.05,266.592398,33.03222379,34.94383301,33.19630461
1765.05,266.7525185,33.05174695,34.96458784,33.21621714
1766.05,266.9125921,33.07129733,34.98534724,33.23611958
1767.05,267.0725506,33.09088139,35.00611901,33.25603374
1768.05,267.2324446,33.11046026,35.02689173,33.27593202
1769.05,267.3923817,33.13003086,35.04764247,33.29580734
1770.05,267.5523366,33.14961398,35.06837042,33.31569395
1771.05,267.7123027,33.16919254,35.08909555,33.33556223
1772.05,267.8723377,33.1887337,35.10979802,33.35542993
1773.05,268.0324158,33.20830558,35.13050493,33.37527664
1774.05,268.1925974,33.22791662,35.15123821,33.39510353
1775.05,268.3527464,33.24751051,35.17196171,33.41490504
1776.05,268.5128877,33.26711944,35.19265125,33.43467988
1777.05,268.6729743,33.28671548,35.21335131,33.45444418
1778.05,268.832914,33.30629164,35.23404997,33.47419451
1779.05,268.99277,33.32585417,35.25471056,33.49389061
1780.05,269.152653,33.34541892,35.27534524,33.5135624
1781.05,269.3125303,33.36500439,35.29600066,33.53320683
1782.05,269.4722806,33.38458357,35.31667935,33.55281507
1783.05,269.6319863,33.4041645,35.33739179,33.57244532
1784.05,269.7916967,33.42373094,35.35813852,33.59208022
1785.05,269.951391,33.44328616,35.37889839,33.61171051
1786.05,270.1110329,33.46284326,35.39964167,33.6313662
1787.05,270.2706877,33.48237868,35.42037471,33.65103671
1788.05,270.4303171,33.50191579,35.44114481,33.67071948
1789.05,270.5900325,33.52146366,35.46188524,33.6904046
1790.05,270.7497742,33.54099303,35.48264597,33.71010454
1791.05,270.9095282,33.56053258,35.503402,33.72978744
1792.05,271.069311,33.58007551,35.52418224,33.74949118
1793.05,271.2290885,33.59964571,35.54498552,33.76922212
1794.05,271.388824,33.6191979,35.56575178,33.78897238
1795.05,271.5486271,33.63875193,35.58650866,33.80872118
1796.05,271.7084061,33.65830276,35.60725655,33.82847422
1797.05,271.8681069,33.67786675,35.62799623,33.84822967
1798.05,272.0277547,33.69742575,35.64874242,33.86801715
1799.05,272.1874616,33.71695438,35.66947496,33.88781296
1800.05,272.3472385,33.73649817,35.69020785,33.90763574
1801.05,272.5069528,33.7560499,35.71094008,33.92745338
1802.05,272.6666566,33.77561993,35.7316863,33.94728385
1803.05,272.8264277,33.79519687,35.75245407,33.96713451
1804.05,272.9861341,33.81475532,35.773224,33.98696913
1805.05,273.1458241,33.83432868,35.79398465,34.00677992
1806.05,273.3055797,33.85390817,35.81474854,34.0265716
1807.05,273.4653642,33.87348672,35.83550376,34.04637199
1808.05,273.6251395,33.89307422,35.8562536,34.06619504
1809.05,273.7850271,33.91268241,35.87703174,34.0860015
1810.05,273.9449006,33.93229359,35.89781129,34.10579201
1811.05,274.1047543,33.9519169,35.91859082,34.12557567
1812.05,274.2646052,33.97148952,35.93937856,34.14535841
1813.05,274.4244558,33.99104968,35.96014587,34.16514897
1814.05,274.5843124,34.01064468,35.98090621,34.18493536
1815.05,274.7441059,34.03023786,36.00168422,34.20472879
1816.05,274.9038691,34.04982974,36.02246075,34.22453399
1817.05,275.0636577,34.06943027,36.04323323,34.24433274
1818.05,275.2234991,34.0890375,36.0639846,34.26413307
1819.05,275.3833705,34.10863771,36.08472418,34.28393301
1820.05,275.5432859,34.12822171,36.10543843,34.30370246
1821.05,275.7032694,34.14782083,36.12612678,34.3234621
1822.05,275.8632744,34.16740967,36.14681168,34.3432406
1823.05,276.0232612,34.18697445,36.16749082,34.36304637
1824.05,276.1831206,34.20652831,36.18815519,34.38285946
1825.05,276.3429173,34.22605113,36.20881213,34.40267671
1826.05,276.5026632,34.24555847,36.22946786,34.42248892
1827.05,276.6624568,34.26509535,36.25013762,34.44230892
1828.05,276.8222654,34.28466358,36.2708159,34.46216933
1829.05,276.9820548,34.30428014,36.29149832,34.4820279
1830.05,277.1418904,34.32390535,36.31218258,34.50185
1831.05,277.3017323,34.34350764,36.33285632,34.52165489
1832.05,277.4615866,34.36309645,36.35354813,34.54142861
1833.05,277.621338,34.38268013,36.37423806,34.56119011
1834.05,277.7809364,34.40228775,36.39492095,34.5809543
1835.05,277.9404079,34.42189747,36.41561392,34.60070429
1836.05,278.0998369,34.44148072,36.4363167,34.62047103
1837.05,278.2592214,34.4611017,36.45701952,34.64023799
1838.05,278.4185813,34.48074052,36.47774577,34.66003604
1839.05,278.5780051,34.50040176,36.49850756,34.67986207
1840.05,278.7374406,34.5200688,36.51927743,34.69969098
1841.05,278.8967549,34.53974236,36.54005768,34.71951524
1842.05,279.0561494,34.55941836,36.5608259,34.73933315
1843.05,279.2156627,34.57911257,36.58161229,34.75915485
1844.05,279.3752176,34.59880746,36.60240565,34.77894809
1845.05,279.5347755,34.61847836,36.62320481,34.79874713
1846.05,279.6943098,34.63811619,36.64401314,34.81851762
1847.05,279.8539346,34.65773744,36.6648453,34.83828307
1848.05,280.013561,34.67735073,36.68566036,34.85802074
1849.05,280.1730932,34.69696961,36.70646082,34.87774026
1850.05,280.3326256,34.71656986,36.72727884,34.89744856
1851.05,280.4921214,34.73614845,36.74808357,34.91714868
1852.05,280.6515709,34.75572552,36.76884558,34.93685813
1853.05,280.8109549,34.77528937,36.7895747,34.95658824
1854.05,280.9703584,34.79482849,36.81028324,34.97631411
1855.05,281.1296997,34.81434092,36.83097132,34.99602178
1856.05,281.2890904,34.83384464,36.85164056,35.01573479
1857.05,281.4485439,34.85333293,36.872314,35.03543947
1858.05,281.607947,34.87279919,36.89297035,35.05513705
1859.05,281.7673545,34.89226608,36.91364259,35.07481602
1860.05,281.9268199,34.91174982,36.93433608,35.09451308
1861.05,282.0863131,34.93122343,36.95499539,35.11419859
1862.05,282.2458152,34.95068661,36.97565,35.13389195
1863.05,282.4052493,34.97015862,36.99629576,35.15354807
1864.05,282.5646866,34.98965188,37.01695764,35.17317539
1865.05,282.7240767,35.00918965,37.0376275,35.19277275
1866.05,282.8834548,35.02876195,37.05827238,35.21236623
1867.05,283.0428531,35.04836129,37.078903,35.23196012
1868.05,283.202146,35.06796249,37.09952599,35.25155686
1869.05,283.361397,35.08756533,37.12012626,35.27116749
1870.05,283.5206595,35.10715477,37.140703,35.2907827
1871.05,283.6800715,35.12675144,37.16126653,35.31039013
1872.05,283.8395344,35.14633447,37.18185428,35.32998556
1873.05,283.9990656,35.16589194,37.20244196,35.34961766
1874.05,284.1585662,35.18542982,37.22302326,35.36925127
1875.05,284.317961,35.20495897,37.24357169,35.38890462
1876.05,284.4772503,35.2244916,37.26407936,35.40855847
1877.05,284.6364128,35.24401583,37.28456672,35.42824165
1878.05,284.7955915,35.26351009,37.30506953,35.44795508
1879.05,284.9548213,35.28298138,37.32560538,35.46767792
1880.05,285.1139672,35.30243915,37.34615049,35.48739149
1881.05,285.273164,35.3219111,37.36668972,35.5071185
1882.05,285.4324073,35.3413896,37.3872173,35.52684105
1883.05,285.5915714,35.36085628,37.40773135,35.54655213
1884.05,285.7505903,35.38028312,37.4282049,35.56625833
1885.05,285.9093828,35.39969145,37.44866119,35.58597085
1886.05,286.0681429,35.41912013,37.46914076,35.60568172
1887.05,286.2268991,35.4385707,37.48960056,35.62536386
1888.05,286.3856399,35.45800236,37.51005013,35.64505409
1889.05,286.5444506,35.47743954,37.53049175,35.66474805
1890.05,286.7033338,35.49689416,37.55093589,35.68443384
1891.05,286.8621165,35.51633984,37.57138283,35.70409394
1892.05,287.0208605,35.53578826,37.59182107,35.72375158
1893.05,287.1796891,35.55524194,37.61225212,35.74339376
1894.05,287.3385,35.57470844,37.63266683,35.76301699
1895.05,287.4971982,35.59418233,37.65303767,35.7826065
1896.05,287.6558553,35.6136497,37.67342902,35.80218047
1897.05,287.8144303,35.63312267,37.69385163,35.82175016
1898.05,287.9730066,35.65260738,37.7142613,35.84129307
1899.05,288.1315476,35.67208882,37.73466355,35.86084974
1900.05,288.290047,35.69158817,37.75507724,35.88042662
1901.05,288.4485712,35.71108321,37.77548931,35.90000253
1902.05,288.6070424,35.73057298,37.79593212,35.91956155
1903.05,288.7655066,35.7500856,37.81638443,35.93908969
1904.05,288.9239476,35.76959531,37.83682183,35.95859023
1905.05,289.0823553,35.78910552,37.85726197,35.97808181
1906.05,289.2407571,35.80861175,37.87771584,35.99754733
1907.05,289.3991384,35.8281231,37.89815475,36.01699028
1908.05,289.5575218,35.84766027,37.91857988,36.03641709
1909.05,289.715905,35.86717064,37.93902246,36.0558568
1910.05,289.8742274,35.88668683,37.95950528,36.07530345
1911.05,290.0325169,35.90620886,37.98000463,36.09475215
1912.05,290.1907707,35.92570229,38.00049766,36.11417475
1913.05,290.3490158,35.94519946,38.02098166,36.1336004
1914.05,290.5072709,35.96468185,38.04144132,36.15305804
1915.05,290.6655958,35.98417355,38.06187591,36.17253315
1916.05,290.8239117,36.0036734,38.08231151,36.19199643
1917.05,290.9821116,36.02317245,38.1027466,36.21144719
1918.05,291.1402703,36.04267245,38.12319157,36.23088579
1919.05,291.2983446,36.06219537,38.14361379,36.25033856
1920.05,291.456411,36.081722,38.1640217,36.26977389
1921.05,291.6144419,36.10124746,38.18442499,36.28917415
1922.05,291.7724591,36.12079057,38.20482186,36.30857626
1923.05,291.9304154,36.14033191,38.22523604,36.32797946
1924.05,292.0882549,36.1598669,38.24566641,36.34737399
1925.05,292.2460212,36.17938632,38.2661015,36.36677501
1926.05,292.4036784,36.19890324,38.28653489,36.38616779
1927.05,292.5613899,36.21840329,38.30694554,36.40554629
1928.05,292.7191777,36.23794443,38.32737147,36.42493151
1929.05,292.8769306,36.25745414,38.34780841,36.44432856
1930.05,293.0347354,36.2769365,38.36820168,36.46372215
1931.05,293.1925715,36.29638264,38.38860279,36.48311972
1932.05,293.350386,36.31581904,38.4090359,36.50253733
1933.05,293.5080817,36.33526903,38.42948642,36.52194557
1934.05,293.665671,36.35473294,38.44993892,36.54134807
1935.05,293.8232044,36.37420219,38.47040242,36.56073647
1936.05,293.9807056,36.39367248,38.49084028,36.58012323
1937.05,294.1382579,36.41314553,38.5112225,36.59949602
1938.05,294.2957213,36.43261789,38.531588,36.61884053
1939.05,294.4531197,36.45209334,38.55197744,36.63817558
1940.05,294.610431,36.47156997,38.57237094,36.6575277
1941.05,294.767722,36.49102782,38.59277466,36.6769028
1942.05,294.9249653,36.51047559,38.61317577,36.69627451
1943.05,295.0822028,36.52991924,38.63360034,36.71561029
1944.05,295.2394229,36.54936563,38.65407496,36.73496233
1945.05,295.396466,36.56884221,38.67455291,36.75432345
1946.05,295.5534695,36.58832702,38.69500497,36.77369667
1947.05,295.7104394,36.60780257,38.71542886,36.79304147
1948.05,295.8672741,36.62726419,38.73584311,36.81235258
1949.05,296.0240996,36.64675228,38.75624281,36.83166217
1950.05,296.1809367,36.66622609,38.77664294,36.85096883
1951.05,296.3378687,36.68570267,38.79704928,36.87026469
1952.05,296.4948272,36.70518437,38.81745179,36.88954628
1953.05,296.6518819,36.72464728,38.8378698,36.90883484
1954.05,296.8089846,36.74410545,38.85826095,36.92813263
1955.05,296.9661238,36.76355625,38.87863928,36.94746847
1956.05,297.1232542,36.7829884,38.8990312,36.96681335
1957.05,297.2803994,36.80242349,38.91944525,36.98616902
1958.05,297.4373847,36.8218705,38.93985185,37.00554269
1959.05,297.5943107,36.841291,38.96026047,37.02491342
1960.05,297.7512228,36.86064481,38.9806656,37.0442761
1961.05,297.9081018,36.87996964,39.00111876,37.06362422
1962.05,298.0649151,36.89930476,39.02157295,37.08295414
1963.05,298.2217994,36.9186723,39.04200276,37.10228817
1964.05,298.3786919,36.93807119,39.06243048,37.12161633
1965.05,298.5355551,36.95749563,39.08282512,37.14094166
1966.05,298.6924216,36.9769265,39.10321475,37.16026083
1967.05,298.8493199,36.99637011,39.12360677,37.17955998
1968.05,299.0062925,37.01581371,39.14402508,37.1988553
1969.05,299.1633231,37.03526635,39.16442925,37.21814141
1970.05,299.3203487,37.05470863,39.18483988,37.23744255
1971.05,299.4773652,37.07416543,39.20525811,37.2567573
1972.05,299.6344068,37.09358903,39.22568181,37.27605759
1973.05,299.7915317,37.11303025,39.24609983,37.29535514
1974.05,299.9487209,37.13250896,39.26653887,37.31466447
1975.05,300.1059357,37.15199508,39.28699494,37.33398605
1976.05,300.2629903,37.17147664,39.3074819,37.35330437
1977.05,300.4199419,37.19096042,39.32796341,37.37264371
1978.05,300.5769089,37.21043877,39.34841765,37.39198925
1979.05,300.7337809,37.22991222,39.36889808,37.41132262
1980.05,300.8905535,37.2494048,39.38940836,37.43067191
1981.05,301.0473646,37.26892269,39.40996964,37.45002125
1982.05,301.2041934,37.28845612,39.43052033,37.46936714
1983.05,301.3611049,37.30798771,39.4510797,37.4887234
1984.05,301.5181184,37.32751832,39.4716631,37.50806912
1985.05,301.6750953,37.34705893,39.49223367,37.52740792
1986.05,301.8318963,37.36660449,39.51279586,37.54673864
1987.05,301.9886742,37.38613944,39.53337078,37.56604681
1988.05,302.1455205,37.40567099,39.55396552,37.58533748
1989.05,302.3023486,37.42520311,39.57454566,37.60461067
1990.05,302.4591891,37.444768,39.59514383,37.62388769
1991.05,302.6160315,37.46431245,39.61575113,37.64316946
1992.05,302.7728731,37.48384647,39.63635076,37.66246109
1993.05,302.9296662,37.50336918,39.6569547,37.68176574
1994.05,303.0864751,37.52288131,39.67756837,37.70106805
1995.05,303.2431815,37.54236231,39.69819371,37.72035951
1996.05,303.3997608,37.5618347,39.71883434,37.73966424
1997.05,303.5563068,37.58129139,39.73944667,37.75896058
1998.05,303.7128248,37.60073462,39.76003091,37.77828554
1999.05,303.8693412,37.62016822,39.78060763,37.79761758
2000.05,304.0258506,37.63961066,39.80117708,37.81696453
2001.05,304.1823293,37.65905923,39.82171738,37.83630054
2002.05,304.338654,37.67849498,39.84224581,37.85563915
2003.05,304.4948858,37.69788796,39.86277442,37.8750001
2004.05,304.6510227,37.71726592,39.88330671,37.89434396
2005.05,304.8071771,37.73663412,39.90382769,37.91367002
2006.05,304.9633348,37.75598913,39.92433838,37.93297364
2007.05,305.1194707,37.77533928,39.94486079,37.95227816
2008.05,305.2756825,37.79467055,39.9653832,37.97161262
2009.05,305.4319586,37.81398486,39.98590447,37.99094039
2010.05,305.5881181,37.83327493,40.00641477,38.01026841
2011.05,305.7441985,37.85254998,40.02692012,38.02955539
2012.05,305.9002635,37.8718218,40.04740965,38.04884242
2013.05,306.0562809,37.89109931,40.06787313,38.06813314
2014.05,306.2123558,37.91040523,40.08831141,38.08741911
2015.05,306.3684302,37.92971631,40.1087222,38.10672116
2016.05,306.5246087,37.94902653,40.12909026,38.12603745
2017.05,306.6809039,37.9683333,40.14944154,38.14535621
2018.05,306.837292,37.98763565,40.16978764,38.16465015
2019.05,306.9937538,38.00695516,40.19012322,38.18393749
2020.05,307.1503551,38.02628437,40.21045587,38.2031964
2021.05,307.3070067,38.04562345,40.23080395,38.22244292
2022.05,307.4636253,38.06496978,40.25114892,38.2417161
2023.05,307.6202784,38.08429246,40.27148648,38.26100625
2024.05,307.7769942,38.10361941,40.29186077,38.28031391
2025.05,307.9338209,38.12293579,40.31226399,38.2996252
2026.05,308.0906547,38.14223259,40.33268288,38.31892895
2027.05,308.2474877,38.16151948,40.35311627,38.33823985
2028.05,308.4043877,38.18081335,40.37352792,38.35756007
2029.05,308.5613689,38.20012481,40.39393036,38.37689063
2030.05,308.7184165,38.21942222,40.41431707,38.39622454
2031.05,308.8755146,38.23872435,40.43472217,38.41553838
2032.05,309.0326553,38.25804251,40.4551414,38.43487268
2033.05,309.1898238,38.27735494,40.47555414,38.4542352
2034.05,309.3469884,38.29665901,40.49597593,38.47359976
2035.05,309.504222,38.31597037,40.51640253,38.49293383
2036.05,309.6615112,38.33527842,40.5368313,38.51223474
2037.05,309.8187576,38.35455432,40.55727888,38.53153634
2038.05,309.9760005,38.37381642,40.57774068,38.55085187
2039.05,310.1332586,38.39308739,40.59822455,38.57016923
2040.05,310.2906417,38.4123629,40.61872571,38.58946522
2041.05,310.4480953,38.43166406,40.63924533,38.60877628
2042.05,310.6055658,38.45099115,40.65975279,38.6280874
2043.05,310.7631018,38.47032916,40.68027752,38.64740171
2044.05,310.9208049,38.48967041,40.70079141,38.66672259
2045.05,311.0785646,38.50898645,40.72127018,38.68603906
2046.05,311.2364008,38.52829393,40.74176483,38.70536588
2047.05,311.39434,38.54759989,40.76225524,38.72471032
2048.05,311.5522782,38.56690685,40.78270725,38.74408009
2049.05,311.7101655,38.58619692,40.80314121,38.76344226
2050.05,311.8680527,38.60547867,40.82356408,38.78278319
2051.05,312.0259816,38.6247457,40.84398255,38.80212453
2052.05,312.1839368,38.6440171,40.86438338,38.82147895
2053.05,312.341884,38.66327715,40.88475561,38.84084036
2054.05,312.4998364,38.6825323,40.90511802,38.86020576
2055.05,312.6577804,38.70178752,40.92547654,38.87958441
2056.05,312.8157985,38.72103236,40.94580754,38.89899572
2057.05,312.9738714,38.74026486,40.96616058,38.91836876
2058.05,313.1319411,38.75948095,40.98653208,38.93774548
2059.05,313.2900369,38.77868281,41.00691855,38.95709853
2060.05,313.4480985,38.79791794,41.02731737,38.97643536
2061.05,313.6061207,38.81715921,41.04771387,38.99578698
2062.05,313.7642534,38.83640635,41.06807883,39.01514513
2063.05,313.9224545,38.85565855,41.08842332,39.03449548
2064.05,314.0806097,38.87493447,41.10878214,39.05385396
2065.05,314.2388366,38.89420571,41.12914625,39.0731916
2066.05,314.397175,38.91347135,41.1495485,39.09254512
2067.05,314.5556279,38.9327427,41.16994516,39.11190263
2068.05,314.7142685,38.95202467,41.19034228,39.13126286
2069.05,314.8730419,38.97129868,41.21073792,39.15065026
2070.05,315.032009,38.99058344,41.23114488,39.17001125
2071.05,315.1910566,39.00988915,41.25157519,39.18936447
2072.05,315.3501777,39.02920538,41.27202751,39.20874725
2073.05,315.5093247,39.04853366,41.29249246,39.22813156
2074.05,315.6685463,39.06788279,41.31296814,39.24751237
2075.05,315.8277922,39.0872388,41.33344389,39.26690016
2076.05,315.9871321,39.10659582,41.35391318,39.28630078
2077.05,316.1465035,39.12593435,41.37438514,39.30568604
2078.05,316.3060503,39.14525316,41.3948767,39.32507597
2079.05,316.4656731,39.16454462,41.41536719,39.3444537
2080.05,316.6253384,39.18384173,41.43586943,39.36382751
2081.05,316.7850477,39.20314784,41.4563909,39.38318993
2082.05,316.9447746,39.22246011,41.47692352,39.40255052
2083.05,317.1044705,39.24181395,41.49746431,39.42191978
2084.05,317.2641436,39.26117363,41.51800569,39.44128652
2085.05,317.4238626,39.28053454,41.53858543,39.46066979
2086.05,317.5834988,39.29989149,41.55915644,39.48006467
2087.05,317.7430639,39.31924729,41.57976029,39.49948005
2088.05,317.9026975,39.33861468,41.60038768,39.51889625
2089.05,318.0624223,39.35798803,41.62102161,39.53833839
2090.05,318.2221552,39.37734557,41.6416626,39.55780234
2091.05,318.3818615,39.3967184,41.66232214,39.57728399
2092.05,318.5415354,39.41611547,41.68298086,39.59676112
2093.05,318.7011965,39.43551146,41.70363923,39.61625768
2094.05,318.8608997,39.45491951,41.72429355,39.63578632
2095.05,319.0206135,39.47435862,41.74494938,39.65534931
2096.05,319.1803767,39.49379489,41.76559843,39.67494693
2097.05,319.3401723,39.51324689,41.78623702,39.69455013
2098.05,319.4999214,39.53268776,41.80688651,39.71415195
2099.05,319.6596317,39.55214378,41.8275587,39.73374553
2100.05,319.8194617,39.57160653,41.84823396,39.75333926
2101.05,319.9792658,39.59105665,41.8689208,39.77293496
2102.05,320.1391283,39.61048507,41.88963182,39.79251903
2103.05,320.2990085,39.62991042,41.9103331,39.81209308
2104.05,320.4588735,39.64936597,41.93101746,39.8316886
2105.05,320.6186928,39.66882552,41.95168503,39.85127337
2106.05,320.7785297,39.68825134,41.97232802,39.87087807
2107.05,320.9383192,39.70767075,41.99297216,39.89049153
2108.05,321.0980721,39.72708566,42.01360046,39.91009637
2109.05,321.2577704,39.74649991,42.03422395,39.92970869
2110.05,321.4174694,39.76593252,42.05485482,39.94932102
2111.05,321.5772694,39.78536133,42.07548649,39.96893094
2112.05,321.7371254,39.80478861,42.09611538,39.98851789
2113.05,321.8970544,39.82420052,42.11672935,40.00809268
2114.05,322.0570379,39.84361695,42.13733825,40.02767848
2115.05,322.217013,39.86304024,42.15794816,40.04725778
2116.05,322.3769815,39.88246912,42.17855284,40.06681782
2117.05,322.5369981,39.90192041,42.19915323,40.08639301
2118.05,322.6970591,39.92139236,42.21976487,40.10595813
2119.05,322.8571766,39.94084896,42.24037171,40.12550564
2120.05,323.0173266,39.96027177,42.26096806,40.14502678
2121.05,323.1774083,39.97968114,42.28155651,40.16451508
2122.05,323.3373723,39.99909979,42.30211848,40.18396534
2123.05,323.4973371,40.01853726,42.32266585,40.2034154
2124.05,323.6573269,40.03794217,42.34323052,40.22286994
2125.05,323.817319,40.05733309,42.3637883,40.24230531
2126.05,323.977279,40.07673666,42.38433072,40.26173249
2127.05,324.1372217,40.09614977,42.4048775,40.28116637
2128.05,324.2970686,40.11554698,42.42544009,40.30058176
2129.05,324.4568354,40.13496566,42.44599269,40.31997692
2130.05,324.6165347,40.15434693,42.46654885,40.33938657
2131.05,324.7762164,40.17372752,42.48709791,40.35878688
2132.05,324.9358078,40.19308122,42.50766161,40.37818383
2133.05,325.0954681,40.21239916,42.5282278,40.39758465
2134.05,325.2551257,40.23168914,42.54878504,40.41696671
2135.05,325.4147367,40.25096528,42.56934629,40.43638425
2136.05,325.5742741,40.27021586,42.58988818,40.45579308
2137.05,325.7337763,40.28946669,42.61043882,40.47521361
2138.05,325.8931591,40.30872941,42.63101395,40.49462156
2139.05,326.0524304,40.32799865,42.65159842,40.51401403
2140.05,326.2117315,40.34730167,42.67219704,40.53339689
2141.05,326.3710551,40.36659418,42.69280572,40.55277636
2142.05,326.530388,40.38586243,42.71343293,40.57216218
2143.05,326.6897467,40.40509903,42.73407624,40.59154523
2144.05,326.8491108,40.42435973,42.75472517,40.61093649
2145.05,327.008471,40.44362718,42.77538665,40.63029218
2146.05,327.1677547,40.46285433,42.79603392,40.64963726
2147.05,327.3270196,40.48204697,42.81667304,40.66901616
2148.05,327.4863507,40.50125259,42.83731832,40.68842094
2149.05,327.645655,40.52045423,42.857965,40.70783285
2150.05,327.8047971,40.5396463,42.87862481,40.72727077
2151.05,327.9637517,40.55885631,42.89926593,40.74670469
2152.05,328.1225951,40.5780605,42.91987978,40.76611897
2153.05,328.2813468,40.59725173,42.94046144,40.78554748
2154.05,328.4399469,40.61645001,42.9610425,40.80495948
2155.05,328.5985284,40.63565648,42.98163551,40.82435717
2156.05,328.7570846,40.65486077,43.00223563,40.84375087
2157.05,328.9156458,40.67407761,43.02281634,40.86313498
2158.05,329.0742725,40.69331835,43.043377,40.88252734
2159.05,329.2330372,40.7125783,43.06392246,40.90194587
2160.05,329.3919794,40.73186464,43.0844893,40.92137636
2161.05,329.5510906,40.75115483,43.10505079,40.94080268
2162.05,329.7102796,40.77044857,43.12562343,40.96024043
2163.05,329.8694448,40.78973186,43.14619255,40.97968237
2164.05,330.0286601,40.80900077,43.16676363,40.9990979
2165.05,330.1879247,40.82827352,43.18732921,41.01851741
2166.05,330.3472738,40.84755982,43.2078955,41.0379652
2167.05,330.5067017,40.86688272,43.22846607,41.057422
2168.05,330.6661429,40.88621354,43.24901529,41.07688369
2169.05,330.825739,40.90557059,43.26957019,41.09637061
2170.05,330.9854167,40.92496462,43.29012968,41.11588877
2171.05,331.1451106,40.94437617,43.31069088,41.13542307
2172.05,331.3048212,40.96379444,43.33127937,41.15497489
2173.05,331.4646015,40.98321658,43.35187431,41.17451742
2174.05,331.624436,41.00264603,43.37244006,41.1940579
2175.05,331.7843499,41.02209626,43.39301285,41.21357575
2176.05,331.9442683,41.04155142,43.41360987,41.23310519
2177.05,332.1042658,41.06102021,43.43420282,41.25264731
2178.05,332.2644437,41.0804937,43.45478379,41.27220496
2179.05,332.4246539,41.09997508,43.47536905,41.29176105
2180.05,332.5848825,41.11944577,43.49596993,41.31132385
2181.05,332.7451909,41.13886538,43.51659504,41.33087973
2182.05,332.9054755,41.15826862,43.53725402,41.35042674
2183.05,333.0657112,41.17768025,43.55791241,41.36998553
2184.05,333.2259326,41.19711122,43.57858989,41.38955894
2185.05,333.3861153,41.21653726,43.59924612,41.40914507
2186.05,333.5463505,41.235981,43.61990007,41.4287392
2187.05,333.7065919,41.25545043,43.64055843,41.4483193
2188.05,333.86684,41.27491448,43.66120168,41.46789783
2189.05,334.0270407,41.29438431,43.68185616,41.4874468
2190.05,334.1872742,41.31384576,43.70251416,41.50697862
2191.05,334.3474476,41.33330619,43.7231957,41.52653105
2192.05,334.5076015,41.35276617,43.74387259,41.54610033
2193.05,334.6677636,41.37222719,43.76454829,41.56567188
2194.05,334.8278443,41.39166092,43.78523477,41.58524891
2195.05,334.9879468,41.4110897,43.80590684,41.60481017
2196.05,335.1480612,41.43052678,43.826602,41.62436605
2197.05,335.3080882,41.44996958,43.84732728,41.6439353
2198.05,335.4681613,41.46943797,43.86805845,41.66353317
2199.05,335.628358,41.48893018,43.88879121,41.68315237
2200.05,335.7886653,41.50845452,43.90950969,41.70276716
2201.05,335.9489518,41.52797982,43.93025105,41.72238086
2202.05,336.1092236,41.54748523,43.95099283,41.74199792
2203.05,336.2695242,41.56700084,43.9717348,41.76161454
