gamma,q,spread
0.2505,4,2.29843254
0.2505,5,2.265107021
0.2505,6,2.2356502
0.2505,7,2.210134478
0.2505,8,2.188181725
0.2505,9,2.169292391
0.2505,10,2.152980727
0.2505,11,2.138820926
0.2505,12,2.126455896
0.2505,13,2.115591966
0.2505,14,2.105989426
0.2505,15,2.09745284
0.2505,16,2.089822503
0.2505,17,2.082967353
0.2505,18,2.076779273
0.2505,19,2.071168562
0.2505,20,2.066060354
0.2505,21,2.061391794
0.2505,22,2.057109808
0.2505,23,2.053169323
0.2505,24,2.049531858
0.2505,25,2.046164388
0.2505,26,2.043038429
0.2505,27,2.040129302
0.2505,28,2.037415526
0.2505,29,2.034878328
0.2505,30,2.032501232
0.2671333333,-30,2.017961229
0.2671333333,-29,2.020345294
0.2671333333,-28,2.022890438
0.2671333333,-27,2.025613313
0.2671333333,-26,2.028532907
0.2671333333,-25,2.031670966
0.2671333333,-24,2.035052496
0.2671333333,-23,2.03870639
0.2671333333,-22,2.042666188
0.2671333333,-21,2.046971025
0.2671333333,-20,2.051666807
0.2671333333,-19,2.056807691
0.2671333333,-18,2.062457942
0.2671333333,-17,2.068694289
0.2671333333,-16,2.075608924
0.2671333333,-15,2.083313334
0.2671333333,-14,2.091943198
0.2671333333,-13,2.101664651
0.2671333333,-12,2.112682197
0.2671333333,-11,2.125248545
0.2671333333,-10,2.139676271
0.2671333333,-9,2.156350347
0.2671333333,-8,2.175738136
0.2671333333,-7,2.198387554
0.2671333333,-6,2.224890164
0.2671333333,-5,2.255754525
0.2671333333,-4,2.291071431
0.2671333333,-3,2.329755566
0.2671333333,-2,2.368151582
0.2671333333,-1,2.39853379
0.2671333333,0,2.410483423
0.2671333333,1,2.39853379
0.2671333333,2,2.368151582
0.2671333333,3,2.329755566
0.2671333333,4,2.291071431
0.2671333333,5,2.255754525
0.2671333333,6,2.224890164
0.2671333333,7,2.198387554
0.2671333333,8,2.175738136
0.2671333333,9,2.156350347
0.2671333333,10,2.139676271
0.2671333333,11,2.125248545
0.2671333333,12,2.112682197
0.2671333333,13,2.101664651
0.2671333333,14,2.091943198
0.2671333333,15,2.083313334
0.2671333333,16,2.075608924
0.2671333333,17,2.068694289
0.2671333333,18,2.062457942
0.2671333333,19,2.056807691
0.2671333333,20,2.051666807
0.2671333333,21,2.046971025
0.2671333333,22,2.042666188
0.2671333333,23,2.03870639
0.2671333333,24,2.035052496
0.2671333333,25,2.031670966
0.2671333333,26,2.028532907
0.2671333333,27,2.025613313
0.2671333333,28,2.022890438
0.2671333333,29,2.020345294
0.2671333333,30,2.017961229
0.2837666667,-30,2.003693979
0.2837666667,-29,2.00608419
0.2837666667,-28,2.008636344
0.2837666667,-27,2.011367248
0.2837666667,-26,2.014296082
0.2837666667,-25,2.017444827
0.2837666667,-24,2.02083878
0.2837666667,-23,2.024507199
0.2837666667,-22,2.028484081
0.2837666667,-21,2.032809144
0.2837666667,-20,2.037529042
0.2837666667,-19,2.042698898
0.2837666667,-18,2.048384243
0.2837666667,-17,2.05466348
0.2837666667,-16,2.061631045
0.2837666667,-15,2.069401468
0.2837666667,-14,2.07811462
0.2837666667,-13,2.087942485
0.2837666667,-12,2.099097869
0.2837666667,-11,2.111845447
0.2837666667,-10,2.126515334
0.2837666667,-9,2.143518612
0.2837666667,-8,2.163362035
0.2837666667,-7,2.186653412
0.2837666667,-6,2.21407492
0.2837666667,-5,2.246267798
0.2837666667,-4,2.283498122
0.2837666667,-3,2.324844982
0.2837666667,-2,2.366589373
0.2837666667,-1,2.400230099
0.2837666667,0,2.41363819
0.2837666667,1,2.400230099
0.2837666667,2,2.366589373
0.2837666667,3,2.324844982
0.2837666667,4,2.283498122
0.2837666667,5,2.246267798
0.2837666667,6,2.21407492
0.2837666667,7,2.186653412
0.2837666667,8,2.163362035
0.2837666667,9,2.143518612
0.2837666667,10,2.126515334
0.2837666667,11,2.111845447
0.2837666667,12,2.099097869
0.2837666667,13,2.087942485
0.2837666667,14,2.07811462
0.2837666667,15,2.069401468
0.2837666667,16,2.061631045
0.2837666667,17,2.05466348
0.2837666667,18,2.048384243
0.2837666667,19,2.042698898
0.2837666667,20,2.037529042
0.2837666667,21,2.032809144
0.2837666667,22,2.028484081
0.2837666667,23,2.024507199
0.2837666667,24,2.02083878
0.2837666667,25,2.017444827
0.2837666667,26,2.014296082
0.2837666667,27,2.011367248
0.2837666667,28,2.008636344
0.2837666667,29,2.00608419
0.2837666667,30,2.003693979
0.3004,-30,1.989691908
0.3004,-29,1.992087576
0.3004,-28,1.994645956
0.3004,-27,1.997383993
0.3004,-26,2.000321039
0.3004,-25,2.003479284
0.3004,-24,2.006884286
0.3004,-23,2.010565629
0.3004,-22,2.014557722
0.3004,-21,2.018900803
0.3004,-20,2.023642199
0.3004,-19,2.028837902
0.3004,-18,2.034554584
0.3004,-17,2.040872159
0.3004,-16,2.047887093
0.3004,-15,2.055716679
0.3004,-14,2.064504599
0.3004,-13,2.074428182
0.3004,-12,2.085707851
0.3004,-11,2.098619319
0.3004,-10,2.113508988
0.3004,-9,2.130812394
0.3004,-8,2.151073585
0.3004,-7,2.174957888
0.3004,-6,2.203236236
0.3004,-5,2.236683563
0.3004,-4,2.275750991
0.3004,-3,2.31971104
0.3004,-2,2.364833386
0.3004,-1,2.401862904
0.3004,0,2.41682293
0.3004,1,2.401862904
0.3004,2,2.364833386
0.3004,3,2.31971104
0.3004,4,2.275750991
0.3004,5,2.236683563
0.3004,6,2.203236236
0.3004,7,2.174957888
0.3004,8,2.151073585
0.3004,9,2.130812394
0.3004,10,2.113508988
0.3004,11,2.098619319
0.3004,12,2.085707851
0.3004,13,2.074428182
0.3004,14,2.064504599
0.3004,15,2.055716679
0.3004,16,2.047887093
0.3004,17,2.040872159
0.3004,18,2.034554584
0.3004,19,2.028837902
0.3004,20,2.023642199
0.3004,21,2.018900803
0.3004,22,2.014557722
0.3004,23,2.010565629
0.3004,24,2.006884286
0.3004,25,2.003479284
0.3004,26,2.000321039
0.3004,27,1.997383993
0.3004,28,1.994645956
0.3004,29,1.992087576
0.3004,30,1.989691908
0.3170333333,-30,1.975947561
0.3170333333,-29,1.978348104
0.3170333333,-28,1.980912045
0.3170333333,-27,1.983656457
0.3170333333,-26,1.986600844
0.3170333333,-25,1.989767585
0.3170333333,-24,1.993182473
0.3170333333,-23,1.996875383
0.3170333333,-22,2.000881095
0.3170333333,-21,2.005240319
0.3170333333,-20,2.010000987
0.3170333333,-19,2.015219878
0.3170333333,-18,2.020964693
0.3170333333,-17,2.027316721
0.3170333333,-16,2.034374269
0.3170333333,-15,2.042257146
0.3170333333,-14,2.051112515
0.3170333333,-13,2.061122603
0.3170333333,-12,2.072514835
0.3170333333,-11,2.085575128
0.3170333333,-10,2.10066503
0.3170333333,-9,2.118242984
0.3170333333,-8,2.13888832
0.3170333333,-7,2.163321487
0.3170333333,-6,2.192399968
0.3170333333,-5,2.227032426
0.3170333333,-4,2.26786272
0.3170333333,-3,2.314383078
0.3170333333,-2,2.362904517
0.3170333333,-1,2.403448404
0.3170333333,0,2.420055857
0.3170333333,1,2.403448404
0.3170333333,2,2.362904517
0.3170333333,3,2.314383078
0.3170333333,4,2.26786272
0.3170333333,5,2.227032426
0.3170333333,6,2.192399968
0.3170333333,7,2.163321487
0.3170333333,8,2.13888832
0.3170333333,9,2.118242984
0.3170333333,10,2.10066503
0.3170333333,11,2.085575128
0.3170333333,12,2.072514835
0.3170333333,13,2.061122603
0.3170333333,14,2.051112515
0.3170333333,15,2.042257146
0.3170333333,16,2.034374269
0.3170333333,17,2.027316721
0.3170333333,18,2.020964693
0.3170333333,19,2.015219878
0.3170333333,20,2.010000987
0.3170333333,21,2.005240319
0.3170333333,22,2.000881095
0.3170333333,23,1.996875383
0.3170333333,24,1.993182473
0.3170333333,25,1.989767585
0.3170333333,26,1.986600844
0.3170333333,27,1.983656457
0.3170333333,28,1.980912045
0.3170333333,29,1.978348104
0.3170333333,30,1.975947561
0.3336666667,-30,1.962453643
0.3336666667,-29,1.964858563
0.3336666667,-28,1.967427501
0.3336666667,-27,1.970177641
0.3336666667,-26,1.973128626
0.3336666667,-25,1.976303005
0.3336666667,-24,1.979726783
0.3336666667,-23,1.9834301
0.3336666667,-22,1.98744807
0.3336666667,-21,1.991821832
0.3336666667,-20,1.996599864
0.3336666667,-19,2.00183966
0.3336666667,-18,2.00760986
0.3336666667,-17,2.013992997
0.3336666667,-16,2.021089062
0.3336666667,-15,2.029020162
0.3336666667,-14,2.037936649
0.3336666667,-13,2.048025247
0.3336666667,-12,2.059519841
0.3336666667,-11,2.072715796
0.3336666667,-10,2.087988759
0.3336666667,-9,2.105818651
0.3336666667,-8,2.126818168
0.3336666667,-7,2.151760491
0.3336666667,-6,2.181587228
0.3336666667,-5,2.217340003
0.3336666667,-4,2.259861282
0.3336666667,-3,2.308886569
0.3336666667,-2,2.360820527
0.3336666667,-1,2.404999607
0.3336666667,0,2.423352001
0.3336666667,1,2.404999607
0.3336666667,2,2.360820527
0.3336666667,3,2.308886569
0.3336666667,4,2.259861282
0.3336666667,5,2.217340003
0.3336666667,6,2.181587228
0.3336666667,7,2.151760491
0.3336666667,8,2.126818168
0.3336666667,9,2.105818651
0.3336666667,10,2.087988759
0.3336666667,11,2.072715796
0.3336666667,12,2.059519841
0.3336666667,13,2.048025247
0.3336666667,14,2.037936649
0.3336666667,15,2.029020162
0.3336666667,16,2.021089062
0.3336666667,17,2.013992997
0.3336666667,18,2.00760986
0.3336666667,19,2.00183966
0.3336666667,20,1.996599864
0.3336666667,21,1.991821832
0.3336666667,22,1.98744807
0.3336666667,23,1.9834301
0.3336666667,24,1.979726783
0.3336666667,25,1.976303005
0.3336666667,26,1.973128626
0.3336666667,27,1.970177641
0.3336666667,28,1.967427501
0.3336666667,29,1.964858563
0.3336666667,30,1.962453643
0.3503,-30,1.949203049
0.3503,-29,1.95161192
0.3503,-28,1.954185368
0.3503,-27,1.956940681
0.3503,-26,1.959897625
0.3503,-25,1.963078904
0.3503,-24,1.966510715
0.3503,-23,1.970223439
0.3503,-22,1.974252496
0.3503,-21,1.978639409
0.3503,-20,1.983433159
0.3503,-19,1.988691888
0.3503,-18,1.994485092
0.3503,-17,2.000896444
0.3503,-16,2.008027474
0.3503,-15,2.016002393
0.3503,-14,2.024974485
0.3503,-13,2.035134617
0.3503,-12,2.046722642
0.3503,-11,2.060042693
0.3503,-10,2.075483563
0.3503,-9,2.093545321
0.3503,-8,2.114872215
0.3503,-7,2.140287817
0.3503,-6,2.170815287
0.3503,-5,2.207627804
0.3503,-4,2.251770727
0.3503,-3,2.30324377
0.3503,-2,2.358596641
0.3503,-1,2.406526946
0.3503,0,2.426723815
0.3503,1,2.406526946
0.3503,2,2.358596641
0.3503,3,2.30324377
0.3503,4,2.251770727
0.3503,5,2.207627804
0.3503,6,2.170815287
0.3503,7,2.140287817
0.3503,8,2.114872215
0.3503,9,2.093545321
0.3503,10,2.075483563
0.3503,11,2.060042693
0.3503,12,2.046722642
0.3503,13,2.035134617
0.3503,14,2.024974485
0.3503,15,2.016002393
0.3503,16,2.008027474
0.3503,17,2.000896444
0.3503,18,1.994485092
0.3503,19,1.988691888
0.3503,20,1.983433159
0.3503,21,1.978639409
0.3503,22,1.974252496
0.3503,23,1.970223439
0.3503,24,1.966510715
0.3503,25,1.963078904
0.3503,26,1.959897625
0.3503,27,1.956940681
0.3503,28,1.954185368
0.3503,29,1.95161192
0.3503,30,1.949203049
0.3669333333,-30,1.936188884
0.3669333333,-29,1.938601336
0.3669333333,-28,1.941178874
0.3669333333,-27,1.943938877
0.3669333333,-26,1.946901227
0.3669333333,-25,1.950088766
0.3669333333,-24,1.953527869
0.3669333333,-23,1.957249134
0.3669333333,-22,1.961288258
0.3669333333,-21,1.965687121
0.3669333333,-20,1.970495157
0.3669333333,-19,1.975771104
0.3669333333,-18,1.98158524
0.3669333333,-17,1.988022285
0.3669333333,-16,1.995185177
0.3669333333,-15,2.003200067
0.3669333333,-14,2.012222937
0.3669333333,-13,2.02244848
0.3669333333,-12,2.034122079
0.3669333333,-11,2.047556013
0.3669333333,-10,2.063151353
0.3669333333,-9,2.081427084
0.3669333333,-8,2.103057298
0.3669333333,-7,2.128913681
0.3669333333,-6,2.160098283
0.3669333333,-5,2.197913944
0.3669333333,-4,2.243611812
0.3669333333,-3,2.297474233
0.3669333333,-2,2.35624602
0.3669333333,-1,2.408038756
0.3669333333,0,2.430181642
0.3669333333,1,2.408038756
0.3669333333,2,2.35624602
0.3669333333,3,2.297474233
0.3669333333,4,2.243611812
0.3669333333,5,2.197913944
0.3669333333,6,2.160098283
0.3669333333,7,2.128913681
0.3669333333,8,2.103057298
0.3669333333,9,2.081427084
0.3669333333,10,2.063151353
0.3669333333,11,2.047556013
0.3669333333,12,2.034122079
0.3669333333,13,2.02244848
0.3669333333,14,2.012222937
0.3669333333,15,2.003200067
0.3669333333,16,1.995185177
0.3669333333,17,1.988022285
0.3669333333,18,1.98158524
0.3669333333,19,1.975771104
0.3669333333,20,1.970495157
0.3669333333,21,1.965687121
0.3669333333,22,1.961288258
0.3669333333,23,1.957249134
0.3669333333,24,1.953527869
0.3669333333,25,1.950088766
0.3669333333,26,1.946901227
0.3669333333,27,1.943938877
0.3669333333,28,1.941178874
0.3669333333,29,1.938601336
0.3669333333,30,1.936188884
0.3835666667,-30,1.923404467
0.3835666667,-29,1.92582018
0.3835666667,-28,1.928401441
0.3835666667,-27,1.931165715
0.3835666667,-26,1.934132988
0.3835666667,-25,1.93732623
0.3835666667,-24,1.940771976
0.3835666667,-23,1.944501026
0.3835666667,-22,1.948549329
0.3835666667,-21,1.952959089
0.3835666667,-20,1.957780161
0.3835666667,-19,1.963071826
0.3835666667,-18,1.968905081
0.3835666667,-17,1.975365606
0.3835666667,-16,1.98255764
0.3835666667,-15,1.990609117
0.3835666667,-14,1.999678515
0.3835666667,-13,2.009964068
0.3835666667,-12,2.02171629
0.3835666667,-11,2.035255051
0.3835666667,-10,2.050992896
0.3835666667,-9,2.069466592
0.3835666667,-8,2.091378461
0.3835666667,-7,2.117646113
0.3835666667,-6,2.149447789
0.3835666667,-5,2.188213702
0.3835666667,-4,2.235402502
0.3835666667,-3,2.29159522
0.3835666667,-2,2.353780128
0.3835666667,-1,2.409541655
0.3835666667,0,2.433734092
0.3835666667,1,2.409541655
0.3835666667,2,2.353780128
0.3835666667,3,2.29159522
0.3835666667,4,2.235402502
0.3835666667,5,2.188213702
0.3835666667,6,2.149447789
0.3835666667,7,2.117646113
0.3835666667,8,2.091378461
0.3835666667,9,2.069466592
0.3835666667,10,2.050992896
0.3835666667,11,2.035255051
0.3835666667,12,2.02171629
0.3835666667,13,2.009964068
0.3835666667,14,1.999678515
0.3835666667,15,1.990609117
0.3835666667,16,1.98255764
0.3835666667,17,1.975365606
0.3835666667,18,1.968905081
0.3835666667,19,1.963071826
0.3835666667,20,1.957780161
0.3835666667,21,1.952959089
0.3835666667,22,1.948549329
0.3835666667,23,1.944501026
0.3835666667,24,1.940771976
0.3835666667,25,1.93732623
0.3835666667,26,1.934132988
0.3835666667,27,1.931165715
0.3835666667,28,1.928401441
0.3835666667,29,1.92582018
0.3835666667,30,1.923404467
0.4002,-30,1.910843339
0.4002,-29,1.913262031
0.4002,-28,1.915846694
0.4002,-27,1.918614872
0.4002,-26,1.921586644
0.4002,-25,1.924785101
0.4002,-24,1.928236922
0.4002,-23,1.931973092
0.4002,-22,1.936029794
0.4002,-21,1.940449529
0.4002,-20,1.945282536
0.4002,-19,1.950588598
0.4002,-18,1.956439376
0.4002,-17,1.962921432
0.4002,-16,1.970140206
0.4002,-15,1.978225284
0.4002,-14,1.987337449
0.4002,-13,1.997678225
0.4002,-12,2.009502898
0.4002,-11,2.023138415
0.4002,-10,2.039008069
0.4002,-9,2.057665354
0.4002,-8,2.079839313
0.4002,-7,2.106491368
0.4002,-6,2.138873255
0.4002,-5,2.178539981
0.4002,-4,2.227158392
0.4002,-3,2.285622031
0.4002,-2,2.35120902
0.4002,-1,2.411040843
0.4002,0,2.437388338
0.4002,1,2.411040843
0.4002,2,2.35120902
0.4002,3,2.285622031
0.4002,4,2.227158392
0.4002,5,2.178539981
0.4002,6,2.138873255
0.4002,7,2.106491368
0.4002,8,2.079839313
0.4002,9,2.057665354
0.4002,10,2.039008069
0.4002,11,2.023138415
0.4002,12,2.009502898
0.4002,13,1.997678225
0.4002,14,1.987337449
0.4002,15,1.978225284
0.4002,16,1.970140206
0.4002,17,1.962921432
0.4002,18,1.956439376
0.4002,19,1.950588598
0.4002,20,1.945282536
0.4002,21,1.940449529
0.4002,22,1.936029794
0.4002,23,1.931973092
0.4002,24,1.928236922
0.4002,25,1.924785101
0.4002,26,1.921586644
0.4002,27,1.918614872
0.4002,28,1.915846694
0.4002,29,1.913262031
0.4002,30,1.910843339
0.4168333333,-30,1.898499259
0.4168333333,-29,1.900920681
0.4168333333,-28,1.903508463
0.4168333333,-27,1.90628022
0.4168333333,-26,1.90925612
0.4168333333,-25,1.91245936
0.4168333333,-24,1.915916756
0.4168333333,-23,1.91965946
0.4168333333,-22,1.923723872
0.4168333333,-21,1.928152767
0.4168333333,-20,1.932996738
0.4168333333,-19,1.938316031
0.4168333333,-18,1.944182918
0.4168333333,-17,1.950684779
0.4168333333,-16,1.957928166
0.4168333333,-15,1.966044192
0.4168333333,-14,1.975195784
0.4168333333,-13,1.985587522
0.4168333333,-12,1.997479137
0.4168333333,-11,2.011204193
0.4168333333,-10,2.02719606
0.4168333333,-9,2.046023982
0.4168333333,-8,2.068442306
0.4168333333,-7,2.095454251
0.4168333333,-6,2.128382376
0.4168333333,-5,2.168903685
0.4168333333,-4,2.218893042
0.4168333333,-3,2.279568279
0.4168333333,-2,2.348541578
0.4168333333,-1,2.412540351
0.4168333333,0,2.441150351
0.4168333333,1,2.412540351
0.4168333333,2,2.348541578
0.4168333333,3,2.279568279
0.4168333333,4,2.218893042
0.4168333333,5,2.168903685
0.4168333333,6,2.128382376
0.4168333333,7,2.095454251
0.4168333333,8,2.068442306
0.4168333333,9,2.046023982
0.4168333333,10,2.02719606
0.4168333333,11,2.011204193
0.4168333333,12,1.997479137
0.4168333333,13,1.985587522
0.4168333333,14,1.975195784
0.4168333333,15,1.966044192
0.4168333333,16,1.957928166
0.4168333333,17,1.950684779
0.4168333333,18,1.944182918
0.4168333333,19,1.938316031
0.4168333333,20,1.932996738
0.4168333333,21,1.928152767
0.4168333333,22,1.923723872
0.4168333333,23,1.91965946
0.4168333333,24,1.915916756
0.4168333333,25,1.91245936
0.4168333333,26,1.90925612
0.4168333333,27,1.90628022
0.4168333333,28,1.903508463
0.4168333333,29,1.900920681
0.4168333333,30,1.898499259
0.4334666667,-30,1.886366201
0.4334666667,-29,1.888790134
0.4334666667,-28,1.891380786
0.4334666667,-27,1.894155835
0.4334666667,-26,1.897135532
0.4334666667,-25,1.900343174
0.4334666667,-24,1.903805699
0.4334666667,-23,1.90755442
0.4334666667,-22,1.911625931
0.4334666667,-21,1.916063263
0.4334666667,-20,1.920917335
0.4334666667,-19,1.926248822
0.4334666667,-18,1.932130562
0.4334666667,-17,1.938650694
0.4334666667,-16,1.945916799
0.4334666667,-15,1.95406141
0.4334666667,-14,1.963249447
0.4334666667,-13,1.973688336
0.4334666667,-12,1.985641962
0.4334666667,-11,1.999450079
0.4334666667,-10,2.015555518
0.4334666667,-9,2.03454237
0.4334666667,-8,2.05718896
0.4334666667,-7,2.084538379
0.4334666667,-6,2.117981385
0.4334666667,-5,2.159314025
0.4334666667,-4,2.210618268
0.4334666667,-3,2.27344611
0.4334666667,-2,2.345785697
0.4334666667,-1,2.414043237
0.4334666667,0,2.445025102
0.4334666667,1,2.414043237
0.4334666667,2,2.345785697
0.4334666667,3,2.27344611
0.4334666667,4,2.210618268
0.4334666667,5,2.159314025
0.4334666667,6,2.117981385
0.4334666667,7,2.084538379
0.4334666667,8,2.05718896
0.4334666667,9,2.03454237
0.4334666667,10,2.015555518
0.4334666667,11,1.999450079
0.4334666667,12,1.985641962
0.4334666667,13,1.973688336
0.4334666667,14,1.963249447
0.4334666667,15,1.95406141
0.4334666667,16,1.945916799
0.4334666667,17,1.938650694
0.4334666667,18,1.932130562
0.4334666667,19,1.926248822
0.4334666667,20,1.920917335
0.4334666667,21,1.916063263
0.4334666667,22,1.911625931
0.4334666667,23,1.90755442
0.4334666667,24,1.903805699
0.4334666667,25,1.900343174
0.4334666667,26,1.897135532
0.4334666667,27,1.894155835
0.4334666667,28,1.891380786
0.4334666667,29,1.888790134
0.4334666667,30,1.886366201
0.4501,-30,1.874438353
0.4501,-29,1.876864602
0.4501,-28,1.8794579
0.4501,-27,1.882235987
0.4501,-26,1.885219187
0.4501,-25,1.88843089
0.4501,-24,1.891898151
0.4501,-23,1.895652425
0.4501,-22,1.899730492
0.4501,-21,1.904175615
0.4501,-20,1.90903902
0.4501,-19,1.914381777
0.4501,-18,1.92027725
0.4501,-17,1.926814282
0.4501,-16,1.934101411
0.4501,-15,1.942272492
0.4501,-14,1.951494303
0.4501,-13,1.961976926
0.4501,-12,1.973988129
0.4501,-11,1.98787347
0.4501,-10,2.004084676
0.4501,-9,2.023219847
0.4501,-8,2.04608004
0.4501,-7,2.073746391
0.4501,-6,2.107675292
0.4501,-5,2.149778773
0.4501,-4,2.202344376
0.4501,-3,2.267266397
0.4501,-2,2.342948438
0.4501,-1,2.415551751
0.4501,0,2.449016713
0.4501,1,2.415551751
0.4501,2,2.342948438
0.4501,3,2.267266397
0.4501,4,2.202344376
0.4501,5,2.149778773
0.4501,6,2.107675292
0.4501,7,2.073746391
0.4501,8,2.04608004
0.4501,9,2.023219847
0.4501,10,2.004084676
0.4501,11,1.98787347
0.4501,12,1.973988129
0.4501,13,1.961976926
0.4501,14,1.951494303
0.4501,15,1.942272492
0.4501,16,1.934101411
0.4501,17,1.926814282
0.4501,18,1.92027725
0.4501,19,1.914381777
0.4501,20,1.90903902
0.4501,21,1.904175615
0.4501,22,1.899730492
0.4501,23,1.895652425
0.4501,24,1.891898151
0.4501,25,1.88843089
0.4501,26,1.885219187
0.4501,27,1.882235987
0.4501,28,1.8794579
0.4501,29,1.876864602
0.4501,30,1.874438353
0.4667333333,-30,1.862710106
0.4667333333,-29,1.865138497
0.4667333333,-28,1.867734243
0.4667333333,-27,1.87051514
0.4667333333,-26,1.873501581
0.4667333333,-25,1.876717043
0.4667333333,-24,1.880188686
0.4667333333,-23,1.8839481
0.4667333333,-22,1.888032236
0.4667333333,-21,1.892484574
0.4667333333,-20,1.897356623
0.4667333333,-19,1.902709823
0.4667333333,-18,1.908618024
0.4667333333,-17,1.915170727
0.4667333333,-16,1.92247736
0.4667333333,-15,1.930673012
0.4667333333,-14,1.939926194
0.4667333333,-13,1.950449474
0.4667333333,-12,1.962514256
0.4667333333,-11,1.976471548
0.4667333333,-10,1.992781448
0.4667333333,-9,2.012055291
0.4667333333,-8,2.0351157
0.4667333333,-7,2.06308012
0.4667333333,-6,2.097468081
0.4667333333,-5,2.140304475
0.4667333333,-4,2.194080363
0.4667333333,-3,2.261038891
0.4667333333,-2,2.340036152
0.4667333333,-1,2.41706747
0.4667333333,0,2.453128591
0.4667333333,1,2.41706747
0.4667333333,2,2.340036152
0.4667333333,3,2.261038891
0.4667333333,4,2.194080363
0.4667333333,5,2.140304475
0.4667333333,6,2.097468081
0.4667333333,7,2.06308012
0.4667333333,8,2.0351157
0.4667333333,9,2.012055291
0.4667333333,10,1.992781448
0.4667333333,11,1.976471548
0.4667333333,12,1.962514256
0.4667333333,13,1.950449474
0.4667333333,14,1.939926194
0.4667333333,15,1.930673012
0.4667333333,16,1.92247736
0.4667333333,17,1.915170727
0.4667333333,18,1.908618024
0.4667333333,19,1.902709823
0.4667333333,20,1.897356623
0.4667333333,21,1.892484574
0.4667333333,22,1.888032236
0.4667333333,23,1.8839481
0.4667333333,24,1.880188686
0.4667333333,25,1.876717043
0.4667333333,26,1.873501581
0.4667333333,27,1.87051514
0.4667333333,28,1.867734243
0.4667333333,29,1.865138497
0.4667333333,30,1.862710106
0.4833666667,-30,1.851176054
0.4833666667,-29,1.853606431
0.4833666667,-28,1.856204446
0.4833666667,-27,1.858987949
0.4833666667,-26,1.861977396
0.4833666667,-25,1.865196343
0.4833666667,-24,1.868672052
0.4833666667,-23,1.872436236
0.4833666667,-22,1.876526003
0.4833666667,-21,1.88098504
0.4833666667,-20,1.885865115
0.4833666667,-19,1.891228012
0.4833666667,-18,1.89714804
0.4833666667,-17,1.903715306
0.4833666667,-16,1.911040075
0.4833666667,-15,1.919258587
0.4833666667,-14,1.928540972
0.4833666667,-13,1.939102129
0.4833666667,-12,1.951216874
0.4833666667,-11,1.965241335
0.4833666667,-10,1.981643503
0.4833666667,-9,2.001047226
0.4833666667,-8,2.024295602
0.4833666667,-7,2.052540733
0.4833666667,-6,2.087362876
0.4833666667,-5,2.130896627
0.4833666667,-4,2.185834087
0.4833666667,-3,2.254772359
0.4833666667,-2,2.337054579
0.4833666667,-1,2.418591407
0.4833666667,0,2.457363535
0.4833666667,1,2.418591407
0.4833666667,2,2.337054579
0.4833666667,3,2.254772359
0.4833666667,4,2.185834087
0.4833666667,5,2.130896627
0.4833666667,6,2.087362876
0.4833666667,7,2.052540733
0.4833666667,8,2.024295602
0.4833666667,9,2.001047226
0.4833666667,10,1.981643503
0.4833666667,11,1.965241335
0.4833666667,12,1.951216874
0.4833666667,13,1.939102129
0.4833666667,14,1.928540972
0.4833666667,15,1.919258587
0.4833666667,16,1.911040075
0.4833666667,17,1.903715306
0.4833666667,18,1.89714804
0.4833666667,19,1.891228012
0.4833666667,20,1.885865115
0.4833666667,21,1.88098504
0.4833666667,22,1.876526003
0.4833666667,23,1.872436236
0.4833666667,24,1.868672052
0.4833666667,25,1.865196343
0.4833666667,26,1.861977396
0.4833666667,27,1.858987949
0.4833666667,28,1.856204446
0.4833666667,29,1.853606431
0.4833666667,30,1.851176054
0.5,-30,1.839830981
0.5,-29,1.842263203
0.5,-28,1.844863328
0.5,-27,1.847649252
0.5,-26,1.850641494
0.5,-25,1.853863683
0.5,-24,1.857343171
0.5,-23,1.86111179
0.5,-22,1.865206797
0.5,-21,1.869672065
0.5,-20,1.874559608
0.5,-19,1.879931533
0.5,-18,1.885862571
0.5,-17,1.892443403
0.5,-16,1.899785071
0.5,-15,1.908024894
0.5,-14,1.917334522
0.5,-13,1.927931036
0.5,-12,1.94009246
0.5,-11,1.954179745
0.5,-10,1.970668327
0.5,-9,1.990193896
0.5,-8,2.013619003
0.5,-7,2.042128846
0.5,-6,2.077362074
0.5,-5,2.121559829
0.5,-4,2.177612413
0.5,-3,2.248474696
0.5,-2,2.334008939
0.5,-1,2.420124105
0.5,0,2.461723827
0.5,1,2.420124105
0.5,2,2.334008939
0.5,3,2.248474696
0.5,4,2.177612413
0.5,5,2.121559829
0.5,6,2.077362074
0.5,7,2.042128846
0.5,8,2.013619003
0.5,9,1.990193896
0.5,10,1.970668327
0.5,11,1.954179745
0.5,12,1.94009246
0.5,13,1.927931036
0.5,14,1.917334522
0.5,15,1.908024894
0.5,16,1.899785071
0.5,17,1.892443403
0.5,18,1.885862571
0.5,19,1.879931533
0.5,20,1.874559608
0.5,21,1.869672065
0.5,22,1.865206797
0.5,23,1.86111179
0.5,24,1.857343171
0.5,25,1.853863683
0.5,26,1.850641494
0.5,27,1.847649252
0.5,28,1.844863328
0.5,29,1.842263203
0.5,30,1.839830981
