tau,q,spread
40,-25,1.018202904
40,-24,1.018369537
40,-23,1.018532671
40,-22,1.018691989
40,-21,1.01884717
40,-20,1.018997889
40,-19,1.019143825
40,-18,1.019284652
40,-17,1.019420052
40,-16,1.019549707
40,-15,1.019673308
40,-14,1.01979055
40,-13,1.019901139
40,-12,1.020004792
40,-11,1.020101239
40,-10,1.020190223
40,-9,1.020271503
40,-8,1.020344858
40,-7,1.020410082
40,-6,1.020466994
40,-5,1.02051543
40,-4,1.020555253
40,-3,1.020586347
40,-2,1.020608622
40,-1,1.020622013
40,0,1.020626481
40,1,1.020622013
40,2,1.020608622
40,3,1.020586347
40,4,1.020555253
40,5,1.02051543
40,6,1.020466994
40,7,1.020410082
40,8,1.020344858
40,9,1.020271503
40,10,1.020190223
40,11,1.020101239
40,12,1.020004792
40,13,1.019901139
40,14,1.01979055
40,15,1.019673308
40,16,1.019549707
40,17,1.019420052
40,18,1.019284652
40,19,1.019143825
40,20,1.018997889
40,21,1.01884717
40,22,1.018691989
40,23,1.018532671
40,24,1.018369537
40,25,1.018202904
40,26,1.018033086
40,27,1.01786039
40,28,1.017685117
40,29,1.017507562
40,30,1.017328009
50,-30,1.01780622
50,-29,1.018028365
50,-28,1.018249606
50,-27,1.018469566
50,-26,1.018687846
50,-25,1.018904027
50,-24,1.019117668
50,-23,1.019328308
50,-22,1.019535467
50,-21,1.019738649
50,-20,1.019937343
50,-19,1.020131024
50,-18,1.020319156
50,-17,1.020501197
50,-16,1.020676599
50,-15,1.020844814
50,-14,1.021005296
50,-13,1.021157506
50,-12,1.021300915
50,-11,1.02143501
50,-10,1.021559297
50,-9,1.021673307
50,-8,1.021776599
50,-7,1.021868764
50,-6,1.021949431
50,-5,1.022018271
50,-4,1.022074996
50,-3,1.022119368
50,-2,1.022151199
50,-1,1.022170352
50,0,1.022176746
50,1,1.022170352
50,2,1.022151199
50,3,1.022119368
50,4,1.022074996
50,5,1.022018271
50,6,1.021949431
50,7,1.021868764
50,8,1.021776599
50,9,1.021673307
50,10,1.021559297
50,11,1.02143501
50,12,1.021300915
50,13,1.021157506
50,14,1.021005296
50,15,1.020844814
50,16,1.020676599
50,17,1.020501197
50,18,1.020319156
50,19,1.020131024
50,20,1.019937343
50,21,1.019738649
50,22,1.019535467
50,23,1.019328308
50,24,1.019117668
50,25,1.018904027
50,26,1.018687846
50,27,1.018469566
50,28,1.018249606
50,29,1.018028365
50,30,1.01780622
60,-30,1.017982553
60,-29,1.01822702
60,-28,1.01847147
60,-27,1.018715496
60,-26,1.018958656
60,-25,1.01920048
60,-24,1.019440462
60,-23,1.019678067
60,-22,1.019912729
60,-21,1.020143853
60,-20,1.020370815
60,-19,1.020592965
60,-18,1.020809634
60,-17,1.021020129
60,-16,1.021223746
60,-15,1.021419766
60,-14,1.021607469
60,-13,1.021786131
60,-12,1.021955036
60,-11,1.022113482
60,-10,1.022260786
60,-9,1.022396291
60,-8,1.022519377
60,-7,1.022629462
60,-6,1.022726015
60,-5,1.022808562
60,-4,1.022876686
60,-3,1.022930041
60,-2,1.022968353
60,-1,1.02299142
60,0,1.022999122
60,1,1.02299142
60,2,1.022968353
60,3,1.022930041
60,4,1.022876686
60,5,1.022808562
60,6,1.022726015
60,7,1.022629462
60,8,1.022519377
60,9,1.022396291
60,10,1.022260786
60,11,1.022113482
60,12,1.021955036
60,13,1.021786131
60,14,1.021607469
60,15,1.021419766
60,16,1.021223746
60,17,1.021020129
60,18,1.020809634
60,19,1.020592965
60,20,1.020370815
60,21,1.020143853
60,22,1.019912729
60,23,1.019678067
60,24,1.019440462
60,25,1.01920048
60,26,1.018958656
60,27,1.018715496
60,28,1.01847147
60,29,1.01822702
60,30,1.017982553
70,-30,1.018052118
70,-29,1.018307836
70,-28,1.018564085
70,-27,1.018820447
70,-26,1.019076468
70,-25,1.019331655
70,-24,1.019585478
70,-23,1.019837365
70,-22,1.020086711
70,-21,1.020332869
70,-20,1.020575158
70,-19,1.020812863
70,-18,1.021045238
70,-17,1.021271507
70,-16,1.021490874
70,-15,1.021702522
70,-14,1.021905623
70,-13,1.022099342
70,-12,1.022282848
70,-11,1.022455316
70,-10,1.022615942
70,-9,1.022763951
70,-8,1.0228986
70,-7,1.023019198
70,-6,1.023125104
70,-5,1.023215744
70,-4,1.023290618
70,-3,1.023349303
70,-2,1.023391465
70,-1,1.023416861
70,0,1.023425343
70,1,1.023416861
70,2,1.023391465
70,3,1.023349303
70,4,1.023290618
70,5,1.023215744
70,6,1.023125104
70,7,1.023019198
70,8,1.0228986
70,9,1.022763951
70,10,1.022615942
