gamma,q,spread
0.01763333333,11,2.302016057
0.01763333333,12,2.299247814
0.01763333333,13,2.296486097
0.01763333333,14,2.293754448
0.01763333333,15,2.291071399
0.01763333333,16,2.288451055
0.01763333333,17,2.285903727
0.01763333333,18,2.283436556
0.01763333333,19,2.281054097
0.01763333333,20,2.278758834
0.01763333333,21,2.276551628
0.01763333333,22,2.274432087
0.01763333333,23,2.272398875
0.01763333333,24,2.270449964
0.01763333333,25,2.268582833
0.01763333333,26,2.266794624
0.01763333333,27,2.26508227
0.01763333333,28,2.263442585
0.01763333333,29,2.261872342
0.01763333333,30,2.260368324
0.03426666667,-30,2.245032236
0.03426666667,-29,2.246841038
0.03426666667,-28,2.248746992
0.03426666667,-27,2.250757232
0.03426666667,-26,2.252879469
0.03426666667,-25,2.25512201
0.03426666667,-24,2.257493784
0.03426666667,-23,2.260004342
0.03426666667,-22,2.262663839
0.03426666667,-21,2.265482981
0.03426666667,-20,2.268472929
0.03426666667,-19,2.271645129
0.03426666667,-18,2.275011048
0.03426666667,-17,2.278581773
0.03426666667,-16,2.282367424
0.03426666667,-15,2.28637632
0.03426666667,-14,2.290613799
0.03426666667,-13,2.29508061
0.03426666667,-12,2.299770752
0.03426666667,-11,2.304668651
0.03426666667,-10,2.309745607
0.03426666667,-9,2.314955538
0.03426666667,-8,2.320230273
0.03426666667,-7,2.325474993
0.03426666667,-6,2.330564977
0.03426666667,-5,2.33534543
0.03426666667,-4,2.339636543
0.03426666667,-3,2.343245564
0.03426666667,-2,2.345985914
0.03426666667,-1,2.347700548
0.03426666667,0,2.348284412
0.03426666667,1,2.347700548
0.03426666667,2,2.345985914
0.03426666667,3,2.343245564
0.03426666667,4,2.339636543
0.03426666667,5,2.33534543
0.03426666667,6,2.330564977
0.03426666667,7,2.325474993
0.03426666667,8,2.320230273
0.03426666667,9,2.314955538
0.03426666667,10,2.309745607
0.03426666667,11,2.304668651
0.03426666667,12,2.299770752
0.03426666667,13,2.29508061
0.03426666667,14,2.290613799
0.03426666667,15,2.28637632
0.03426666667,16,2.282367424
0.03426666667,17,2.278581773
0.03426666667,18,2.275011048
0.03426666667,19,2.271645129
0.03426666667,20,2.268472929
0.03426666667,21,2.265482981
0.03426666667,22,2.262663839
0.03426666667,23,2.260004342
0.03426666667,24,2.257493784
0.03426666667,25,2.25512201
0.03426666667,26,2.252879469
0.03426666667,27,2.250757232
0.03426666667,28,2.248746992
0.03426666667,29,2.246841038
0.03426666667,30,2.245032236
0.0509,-30,2.227839128
0.0509,-29,2.229798951
0.0509,-28,2.231872296
0.0509,-27,2.234068606
0.0509,-26,2.236398287
0.0509,-25,2.238872812
0.0509,-24,2.241504824
0.0509,-23,2.244308252
0.0509,-22,2.247298422
0.0509,-21,2.250492154
0.0509,-20,2.253907848
0.0509,-19,2.257565523
0.0509,-18,2.261486793
0.0509,-17,2.26569473
0.0509,-16,2.270213546
0.0509,-15,2.27506801
0.0509,-14,2.280282453
0.0509,-13,2.285879153
0.0509,-12,2.291875843
0.0509,-11,2.298281942
0.0509,-10,2.305093058
0.0509,-9,2.312283202
0.0509,-8,2.319794246
0.0509,-7,2.327522521
0.0509,-6,2.335303431
0.0509,-5,2.34289699
0.0509,-4,2.349980394
0.0509,-3,2.356157402
0.0509,-2,2.360995149
0.0509,-1,2.364091539
0.0509,0,2.365158617
0.0509,1,2.364091539
0.0509,2,2.360995149
0.0509,3,2.356157402
0.0509,4,2.349980394
0.0509,5,2.34289699
0.0509,6,2.335303431
0.0509,7,2.327522521
0.0509,8,2.319794246
0.0509,9,2.312283202
0.0509,10,2.305093058
0.0509,11,2.298281942
0.0509,12,2.291875843
0.0509,13,2.285879153
0.0509,14,2.280282453
0.0509,15,2.27506801
0.0509,16,2.270213546
0.0509,17,2.26569473
0.0509,18,2.261486793
0.0509,19,2.257565523
0.0509,20,2.253907848
0.0509,21,2.250492154
0.0509,22,2.247298422
0.0509,23,2.244308252
0.0509,24,2.241504824
0.0509,25,2.238872812
0.0509,26,2.236398287
0.0509,27,2.234068606
0.0509,28,2.231872296
0.0509,29,2.229798951
0.0509,30,2.227839128
0.06753333333,-30,2.210251846
0.06753333333,-29,2.212304641
0.06753333333,-28,2.21448138
0.06753333333,-27,2.216793047
0.06753333333,-26,2.219251874
0.06753333333,-25,2.221871495
0.06753333333,-24,2.224667129
