time,glft_blind_mean_pnl,yaware_hjb_mean_pnl,glft_blind_mean_penalty,yaware_hjb_mean_penalty
4312.05,1041.764016,906.217957,672.1662295,82.70490333
4313.05,1041.97355,906.4197446,672.3239816,82.72416505
4314.05,1042.188082,906.616419,672.4817136,82.74347265
4315.05,1042.388088,906.8170218,672.6394577,82.76279643
4316.05,1042.650929,907.0161507,672.797172,82.78210452
4317.05,1042.980944,907.2636002,672.9548602,82.80141617
4318.05,1043.213522,907.4656147,673.11248,82.82072609
4319.05,1043.428221,907.6543123,673.270109,82.84002065
4320.05,1043.626244,907.8488984,673.4278386,82.85933457
4321.05,1043.868311,908.0600943,673.5855344,82.87866527
4322.05,1044.201626,908.2914391,673.7432,82.89799823
4323.05,1044.430154,908.4915133,673.9008761,82.91735527
4324.05,1044.740305,908.7230332,674.0586869,82.93673142
4325.05,1044.95376,908.9181726,674.216671,82.95614383
4326.05,1045.166199,909.0995682,674.374831,82.97553749
4327.05,1045.385606,909.30634,674.5330667,82.99492814
4328.05,1045.591943,909.5050686,674.6913863,83.01433635
4329.05,1045.823152,909.7110005,674.8497916,83.03375782
4330.05,1046.06767,909.9248606,675.0082045,83.05318439
4331.05,1046.287828,910.1336072,675.1667029,83.07264349
4332.05,1046.463835,910.3241886,675.3252836,83.09211837
4333.05,1046.735394,910.5367448,675.4840227,83.1116076
4334.05,1046.97172,910.7455125,675.6429108,83.13113563
4335.05,1047.162665,910.9280794,675.8019074,83.15067888
4336.05,1047.424966,911.1423367,675.9610715,83.17022016
4337.05,1047.755412,911.3764404,676.1203203,83.18977832
4338.05,1047.962291,911.5717633,676.2796521,83.2093262
4339.05,1048.212313,911.7746891,676.4391572,83.22888923
4340.05,1048.482889,911.9975953,676.5988597,83.24848306
4341.05,1048.719473,912.2160457,676.7585929,83.26811891
4342.05,1048.939098,912.4291737,676.9183189,83.28779209
4343.05,1049.166398,912.6421782,677.0781471,83.30744921
4344.05,1049.450182,912.8691378,677.2380896,83.32713192
4345.05,1049.679768,913.0707015,677.3979945,83.34684063
4346.05,1049.887285,913.2750228,677.5579649,83.36652825
4347.05,1050.12034,913.4852605,677.7179783,83.3861951
4348.05,1050.362818,913.701247,677.8779264,83.40585595
4349.05,1050.597865,913.9094465,678.0379556,83.42549607
4350.05,1050.865806,914.1233787,678.1980876,83.44513532
4351.05,1051.087617,914.3286362,678.358251,83.46478314
4352.05,1051.37843,914.5613402,678.518358,83.48445209
4353.05,1051.599856,914.7678357,678.678414,83.50415493
4354.05,1051.740664,914.941595,678.8384406,83.52384283
4355.05,1051.954757,915.1465697,678.9984206,83.5435358
4356.05,1052.149841,915.3296711,679.1583683,83.56323839
4357.05,1052.466043,915.5624061,679.318188,83.58297703
4358.05,1052.709198,915.7632169,679.4779778,83.60270538
4359.05,1052.983792,915.9835666,679.637771,83.62246195
4360.05,1053.230363,916.1926916,679.7976198,83.64221051
4361.05,1053.483988,916.4063498,679.9574322,83.66195504
4362.05,1053.737342,916.623586,680.1172648,83.68171458
4363.05,1053.954529,916.830201,680.2770302,83.70151935
4364.05,1054.166466,917.041211,680.4367254,83.72133
4365.05,1054.502702,917.2899612,680.5964215,83.74111496
4366.05,1054.747324,917.4878884,680.7561345,83.76089893
4367.05,1054.922612,917.6794243,680.9158636,83.78068101
4368.05,1055.199255,917.9000117,681.0755626,83.80043147
4369.05,1055.491385,918.1236882,681.2352497,83.82017199
4370.05,1055.737291,918.3349471,681.3948414,83.83993974
4371.05,1055.983982,918.5374302,681.5543446,83.85972287
4372.05,1056.298219,918.7630862,681.7138735,83.87947068
4373.05,1056.508713,918.9597574,681.8734588,83.899197
4374.05,1056.69629,919.1472048,682.0329961,83.91890786
4375.05,1056.961624,919.361509,682.192446,83.93860298
4376.05,1057.140925,919.5504826,682.3519117,83.95828728
4377.05,1057.374482,919.7595697,682.5113331,83.97797876
4378.05,1057.634414,919.9718377,682.67079,83.99762119
4379.05,1057.896233,920.1905111,682.8302606,84.01725061
4380.05,1058.145379,920.3968259,682.9896387,84.03685095
4381.05,1058.46445,920.6257763,683.1489452,84.05645043
4382.05,1058.7387,920.834219,683.3081812,84.0760548
4383.05,1058.942035,921.0285059,683.4673537,84.09563291
4384.05,1059.1887,921.235584,683.6265145,84.11521924
4385.05,1059.365379,921.4248917,683.7856416,84.1347996
4386.05,1059.588395,921.6204077,683.9447609,84.15437268
4387.05,1059.798753,921.8162488,684.1038253,84.17393817
4388.05,1060.066863,922.0364832,684.2629113,84.19352008
4389.05,1060.286976,922.2305452,684.4219762,84.21308851
4390.05,1060.486171,922.4157587,684.581009,84.23261586
4391.05,1060.77225,922.6407156,684.7399527,84.25213055
4392.05,1061.011219,922.8410925,684.8989711,84.2716457
4393.05,1061.243734,923.0328411,685.0579924,84.29114736
4394.05,1061.461658,923.239164,685.2169287,84.31064272
4395.05,1061.695858,923.4650222,685.3758763,84.330163
4396.05,1061.891081,923.6627554,685.5347807,84.34969388
4397.05,1062.192397,923.8911543,685.6935801,84.36924548
4398.05,1062.455807,924.1067097,685.8523231,84.38878918
4399.05,1062.663603,924.2995544,686.0110135,84.40833456
4400.05,1062.893876,924.5062788,686.1697042,84.42787645
4401.05,1063.159792,924.7311337,686.3283908,84.44741191
4402.05,1063.351552,924.9222431,686.487014,84.46696226
4403.05,1063.605278,925.1359132,686.6456164,84.48649824
4404.05,1063.873091,925.3455408,686.8040763,84.50597988
4405.05,1064.105433,925.5531957,686.9624395,84.52542749
4406.05,1064.314375,925.7503984,687.1206946,84.54486092
4407.05,1064.561873,925.9588957,687.2789105,84.56427041
4408.05,1064.78614,926.1619174,687.4371216,84.58366555
4409.05,1064.99733,926.362836,687.5952835,84.60306713
4410.05,1065.27807,926.5829776,687.7533959,84.62250416
4411.05,1065.539777,926.7896862,687.9114483,84.64194338
4412.05,1065.843328,927.0199784,688.0694621,84.66135514
4413.05,1066.024626,927.2105168,688.2275435,84.68075149
4414.05,1066.245155,927.4154351,688.3856594,84.7001654
4415.05,1066.418897,927.5968539,688.5437764,84.71956975
4416.05,1066.697926,927.8196293,688.7018606,84.73898178
4417.05,1066.884738,928.0223668,688.8599833,84.75840387
4418.05,1067.099945,928.2230349,689.0180946,84.77782023
4419.05,1067.357306,928.4342977,689.1762894,84.79723932
4420.05,1067.622052,928.6618795,689.33467,84.81670677
4421.05,1067.903837,928.879135,689.493168,84.83618391
4422.05,1068.219712,929.1134234,689.6517967,84.85566972
4423.05,1068.461325,929.3153747,689.8104167,84.87519539
4424.05,1068.732419,929.5382871,689.9689453,84.89472558
4425.05,1068.88829,929.7284318,690.1274813,84.9142346
4426.05,1069.15062,929.9537709,690.2861329,84.93375582
4427.05,1069.438341,930.174932,690.4448896,84.95326685
4428.05,1069.686408,930.3840385,690.6036818,84.97279471
4429.05,1069.901867,930.5814889,690.7624492,84.99233391
4430.05,1070.143617,930.7769931,690.9211051,85.01185226
4431.05,1070.359416,930.9788713,691.0797127,85.03135346
4432.05,1070.611558,931.1887406,691.2382392,85.05084337
4433.05,1070.914454,931.4117678,691.3967045,85.07031215
4434.05,1071.046632,931.5893892,691.5550787,85.08977952
4435.05,1071.293601,931.7983875,691.713393,85.10925245
4436.05,1071.544648,932.0134564,691.8717259,85.12869755
4437.05,1071.811591,932.2303481,692.0300424,85.14815305
4438.05,1072.064256,932.4598066,692.1883996,85.16760094
4439.05,1072.238846,932.6349367,692.3467357,85.18706853
4440.05,1072.568204,932.8723673,692.5050159,85.20651861
4441.05,1072.809509,933.0866601,692.6633074,85.22593874
4442.05,1072.932697,933.2538118,692.8217033,85.2453683
4443.05,1073.169703,933.453538,692.9801284,85.26474994
4444.05,1073.426361,933.6848709,693.1386209,85.28410775
4445.05,1073.676168,933.896675,693.297164,85.30348676
4446.05,1073.958665,934.1186319,693.4557379,85.32288176
4447.05,1074.124053,934.3073356,693.6143791,85.34228192
4448.05,1074.321164,934.5066544,693.7730312,85.36168675
4449.05,1074.564883,934.7268632,693.9317373,85.38109204
4450.05,1074.804837,934.9467395,694.0904131,85.40048518
4451.05,1075.004081,935.1458982,694.2490389,85.41989359
4452.05,1075.310844,935.3759241,694.4075723,85.43932696
4453.05,1075.571912,935.5890635,694.5660242,85.45876164
4454.05,1075.760562,935.7851631,694.724497,85.47818037
4455.05,1076.019736,935.9990084,694.8830089,85.49759423
4456.05,1076.321376,936.2278522,695.0415332,85.51702627
4457.05,1076.535352,936.4366945,695.2000522,85.53647214
4458.05,1076.755879,936.6413347,695.3585492,85.55589109
4459.05,1077.021847,936.8565293,695.5170106,85.57527459
4460.05,1077.141915,937.0327479,695.6755509,85.59466086
4461.05,1077.335313,937.2226225,695.8340432,85.61404852
4462.05,1077.595437,937.4403879,695.9925238,85.63340266
4463.05,1077.891443,937.6643438,696.1509907,85.65274341
4464.05,1078.079242,937.8648926,696.3094334,85.67210151
4465.05,1078.371961,938.0841379,696.4678917,85.69144922
4466.05,1078.61596,938.2940464,696.6263158,85.71079997
4467.05,1078.796958,938.4849507,696.7848118,85.73016867
4468.05,1078.986289,938.6794824,696.9433187,85.74954248
4469.05,1079.299837,938.9211992,697.101797,85.76893586
4470.05,1079.514205,939.1351265,697.2601747,85.78835223
4471.05,1079.804014,939.3513426,697.4184385,85.8077584
4472.05,1080.051445,939.5550654,697.5768075,85.82716015
