tau,q,spread
210,13,1.026044526
210,14,1.025711151
210,15,1.025364349
210,16,1.025005945
210,17,1.024637723
210,18,1.024261411
210,19,1.023878664
210,20,1.02349105
210,21,1.023100043
210,22,1.022707011
210,23,1.02231322
210,24,1.021919821
210,25,1.021527859
210,26,1.021138268
210,27,1.020751879
210,28,1.02036942
210,29,1.019991527
210,30,1.019618742
220,-30,1.019617214
220,-29,1.019990492
220,-28,1.020368932
220,-27,1.020751991
220,-26,1.021139036
220,-25,1.021529338
220,-24,1.021922069
220,-23,1.02231629
220,-22,1.022710958
220,-21,1.023104916
220,-20,1.023496897
220,-19,1.023885526
220,-18,1.024269324
220,-17,1.024646713
220,-16,1.025016033
220,-15,1.025375545
220,-14,1.025723455
220,-13,1.026057926
220,-12,1.026377103
220,-11,1.026679131
220,-10,1.026962182
220,-9,1.027224478
220,-8,1.027464314
220,-7,1.027680088
220,-6,1.02787032
220,-5,1.028033676
220,-4,1.028168992
220,-3,1.028275285
220,-2,1.028351776
220,-1,1.0283979
220,0,1.028413313
220,1,1.0283979
220,2,1.028351776
220,3,1.028275285
220,4,1.028168992
220,5,1.028033676
220,6,1.02787032
220,7,1.027680088
220,8,1.027464314
220,9,1.027224478
220,10,1.026962182
220,11,1.026679131
220,12,1.026377103
220,13,1.026057926
220,14,1.025723455
220,15,1.025375545
220,16,1.025016033
220,17,1.024646713
220,18,1.024269324
220,19,1.023885526
220,20,1.023496897
220,21,1.023104916
220,22,1.022710958
220,23,1.02231629
220,24,1.021922069
220,25,1.021529338
220,26,1.021139036
220,27,1.020751991
220,28,1.020368932
220,29,1.019990492
220,30,1.019617214
230,-30,1.019615879
230,-29,1.019989554
230,-28,1.020368433
230,-27,1.020751975
230,-26,1.02113955
230,-25,1.021530428
230,-24,1.02192378
230,-23,1.022318669
230,-22,1.022714048
230,-21,1.023108759
230,-20,1.023501532
230,-19,1.023890988
230,-18,1.024275641
230,-17,1.02465391
230,-16,1.025024125
230,-15,1.025384541
230,-14,1.025733355
230,-13,1.026068722
230,-12,1.026388777
230,-11,1.026691656
230,-10,1.02697552
230,-9,1.027238583
230,-8,1.027479132
230,-7,1.027695556
230,-6,1.027886367
230,-5,1.028050226
230,-4,1.02818596
230,-3,1.028292584
230,-2,1.028369315
230,-1,1.028415583
230,0,1.028431044
230,1,1.028415583
230,2,1.028369315
230,3,1.028292584
230,4,1.02818596
230,5,1.028050226
230,6,1.027886367
230,7,1.027695556
230,8,1.027479132
230,9,1.027238583
230,10,1.02697552
230,11,1.026691656
230,12,1.026388777
230,13,1.026068722
230,14,1.025733355
230,15,1.025384541
230,16,1.025024125
230,17,1.02465391
230,18,1.024275641
230,19,1.023890988
230,20,1.023501532
230,21,1.023108759
230,22,1.022714048
230,23,1.022318669
230,24,1.02192378
230,25,1.021530428
230,26,1.02113955
230,27,1.020751975
230,28,1.020368433
230,29,1.019989554
230,30,1.019615879
240,-30,1.019614726
240,-29,1.019988719
240,-28,1.020367952
240,-27,1.020751885
240,-26,1.021139886
240,-25,1.02153123
240,-24,1.021925085
240,-23,1.022320516
240,-22,1.022716473
240,-21,1.023111796
240,-20,1.023505214
240,-19,1.023895342
240,-18,1.024280693
240,-17,1.024659679
240,-16,1.025030624
240,-15,1.025391778
240,-14,1.025741331
240,-13,1.026077429
240,-12,1.0263982
240,-11,1.026701773
240,-10,1.026986302
240,-9,1.027249991
240,-8,1.027491123
240,-7,1.027708077
240,-6,1.027899361
240,-5,1.028063629
240,-4,1.028199705
240,-3,1.028306599
240,-2,1.028383525
240,-1,1.028429912
240,0,1.028445413
240,1,1.028429912
240,2,1.028383525
240,3,1.028306599
240,4,1.028199705
240,5,1.028063629
240,6,1.027899361
240,7,1.027708077
240,8,1.027491123
240,9,1.027249991
240,10,1.026986302
240,11,1.026701773
240,12,1.0263982
240,13,1.026077429
240,14,1.025741331
240,15,1.025391778
240,16,1.025030624
240,17,1.024659679
240,18,1.024280693
240,19,1.023895342
240,20,1.023505214
240,21,1.023111796
240,22,1.022716473
240,23,1.022320516
240,24,1.021925085
240,25,1.02153123
240,26,1.021139886
240,27,1.020751885
240,28,1.020367952
240,29,1.019988719
240,30,1.019614726
250,-30,1.019613739
250,-29,1.019987988
250,-28,1.020367506
250,-27,1.020751753
250,-26,1.0211401
250,-25,1.02153182
250,-24,1.021926084
250,-23,1.022321953
250,-22,1.022718379
250,-21,1.0231142
250,-20,1.023508142
250,-19,1.023898819
250,-18,1.024284738
250,-17,1.024664308
250,-16,1.025035849
250,-15,1.025397605
250,-14,1.025747759
250,-13,1.026084454
250,-12,1.026405811
250,-11,1.02670995
250,-10,1.026995021
250,-9,1.027259223
250,-8,1.027500829
250,-7,1.027718216
250,-6,1.027909886
250,-5,1.028074489
250,-4,1.028210844
250,-3,1.028317958
250,-2,1.028395043
250,-1,1.028441526
250,0,1.028457059
250,1,1.028441526
250,2,1.028395043
250,3,1.028317958
250,4,1.028210844
250,5,1.028074489
250,6,1.027909886
250,7,1.027718216
250,8,1.027500829
250,9,1.027259223
250,10,1.026995021
250,11,1.02670995
250,12,1.026405811
250,13,1.026084454
250,14,1.025747759
250,15,1.025397605
250,16,1.025035849
250,17,1.024664308
250,18,1.024284738
250,19,1.023898819
250,20,1.023508142
250,21,1.0231142
250,22,1.022718379
250,23,1.022321953
250,24,1.021926084
250,25,1.02153182
250,26,1.0211401
250,27,1.020751753
250,28,1.020367506
250,29,1.019987988
250,30,1.019613739
260,-30,1.0196129
260,-29,1.019987355
260,-28,1.020367102
260,-27,1.020751603
260,-26,1.021140229
260,-25,1.021532254
260,-24,1.021926848
260,-23,1.022323074
260,-22,1.022719881
260,-21,1.023116107
260,-20,1.023510475
260,-19,1.023901597
260,-18,1.024287979
260,-17,1.024668025
260,-16,1.025040052
260,-15,1.025402299
260,-14,1.025752945
260,-13,1.026090127
260,-12,1.02641196
260,-11,1.026716563
260,-10,1.027002076
260,-9,1.027266695
260,-8,1.027508689
260,-7,1.027726429
260,-6,1.027918414
260,-5,1.028083289
260,-4,1.028219872
260,-3,1.028327166
260,-2,1.028404381
260,-1,1.028450942
260,0,1.028466501
260,1,1.028450942
260,2,1.028404381
260,3,1.028327166
260,4,1.028219872
260,5,1.028083289
260,6,1.027918414
260,7,1.027726429
260,8,1.027508689
260,9,1.027266695
260,10,1.027002076
260,11,1.026716563
260,12,1.02641196
260,13,1.026090127
260,14,1.025752945
260,15,1.025402299
260,16,1.025040052
260,17,1.024668025
260,18,1.024287979
260,19,1.023901597
260,20,1.023510475
260,21,1.023116107
260,22,1.022719881
260,23,1.022323074
260,24,1.021926848
260,25,1.021532254
260,26,1.021140229
260,27,1.020751603
260,28,1.020367102
260,29,1.019987355
260,30,1.0196129
270,-30,1.01961219
270,-29,1.019986811
270,-28,1.020366743
270,-27,1.020751449
270,-26,1.021140301
270,-25,1.021532573
270,-24,1.021927435
270,-23,1.022323949
270,-22,1.022721066
270,-21,1.02311762
270,-20,1.023512335
270,-19,1.023903821
270,-18,1.024290579
270,-17,1.024671013
270,-16,1.025043436
270,-15,1.025406083
270,-14,1.025757129
270,-13,1.026094709
270,-12,1.026416931
270,-11,1.026721911
270,-10,1.027007785
270,-9,1.027272744
270,-8,1.027515054
270,-7,1.027733083
270,-6,1.027925324
270,-5,1.028090422
270,-4,1.02822719
270,-3,1.028334631
270,-2,1.028411951
270,-1,1.028458577
270,0,1.028474157
270,1,1.028458577
270,2,1.028411951
270,3,1.028334631
270,4,1.02822719
270,5,1.028090422
270,6,1.027925324
270,7,1.027733083
270,8,1.027515054
270,9,1.027272744
270,10,1.027007785
270,11,1.026721911
270,12,1.026416931
270,13,1.026094709
270,14,1.025757129
270,15,1.025406083
270,16,1.025043436
270,17,1.024671013
270,18,1.024290579
270,19,1.023903821
270,20,1.023512335
270,21,1.02311762
270,22,1.022721066
270,23,1.022323949
270,24,1.021927435
270,25,1.021532573
270,26,1.021140301
270,27,1.020751449
270,28,1.020366743
270,29,1.019986811
270,30,1.01961219
280,-30,1.019611594
280,-29,1.019986348
280,-28,1.020366429
280,-27,1.020751301
280,-26,1.021140335
280,-25,1.021532807
280,-24,1.021927886
280,-23,1.022324634
280,-22,1.022722002
280,-21,1.023118823
280,-20,1.02351382
280,-19,1.023905601
280,-18,1.024292666
280,-17,1.024673416
280,-16,1.025046161
280,-15,1.025409134
280,-14,1.025760508
280,-13,1.02609841
280,-12,1.026420951
280,-11,1.026726238
280,-10,1.027012406
280,-9,1.027277643
280,-8,1.02752021
280,-7,1.027738474
280,-6,1.027930924
280,-5,1.028096203
280,-4,1.028233123
280,-3,1.028340683
280,-2,1.02841809
280,-1,1.028464767
280,0,1.028480365
280,1,1.028464767
280,2,1.02841809
280,3,1.028340683
280,4,1.028233123
280,5,1.028096203
280,6,1.027930924
280,7,1.027738474
280,8,1.02752021
280,9,1.027277643
280,10,1.027012406
280,11,1.026726238
280,12,1.026420951
280,13,1.02609841
280,14,1.025760508
280,15,1.025409134
280,16,1.025046161
280,17,1.024673416
280,18,1.024292666
280,19,1.023905601
280,20,1.02351382
280,21,1.023118823
280,22,1.022722002
280,23,1.022324634
280,24,1.021927886
280,25,1.021532807
280,26,1.021140335
280,27,1.020751301
280,28,1.020366429
280,29,1.019986348
280,30,1.019611594
290,-30,1.019611094
290,-29,1.019985956
290,-28,1.020366157
290,-27,1.020751162
290,-26,1.021140344
290,-25,1.021532977
290,-24,1.021928232
290,-23,1.022325171
290,-22,1.022722742
290,-21,1.023119781
290,-20,1.023515007
290,-19,1.023907028
290,-18,1.024294342
290,-17,1.024675349
290,-16,1.025048357
290,-15,1.025411596
290,-14,1.025763235
290,-13,1.026101402
290,-12,1.026424201
290,-11,1.026729738
290,-10,1.027016147
290,-9,1.02728161
290,-8,1.027524387
290,-7,1.027742842
290,-6,1.027935463
290,-5,1.02810089
290,-4,1.028237932
290,-3,1.028345589
290,-2,1.028423066
290,-1,1.028469786
290,0,1.028485398
290,1,1.028469786
290,2,1.028423066
290,3,1.028345589
290,4,1.028237932
290,5,1.02810089
290,6,1.027935463
290,7,1.027742842
290,8,1.027524387
290,9,1.02728161
290,10,1.027016147
290,11,1.026729738
290,12,1.026424201
290,13,1.026101402
290,14,1.025763235
290,15,1.025411596
290,16,1.025048357
290,17,1.024675349
290,18,1.024294342
290,19,1.023907028
290,20,1.023515007
290,21,1.023119781
290,22,1.022722742
290,23,1.022325171
290,24,1.021928232
290,25,1.021532977
290,26,1.021140344
290,27,1.020751162
290,28,1.020366157
290,29,1.019985956
290,30,1.019611094
300,-30,1.019610677
300,-29,1.019985625
300,-28,1.020365924
300,-27,1.020751037
300,-26,1.021140338
300,-25,1.021533102
300,-24,1.021928499
300,-23,1.022325592
300,-22,1.022723329
300,-21,1.023120544
300,-20,1.023515956
300,-19,1.023908172
300,-18,1.02429569
300,-17,1.024676906
300,-16,1.025050127
300,-15,1.025413582
300,-14,1.025765438
300,-13,1.02610382
300,-12,1.026426829
300,-11,1.026732571
300,-10,1.027019175
300,-9,1.027284822
300,-8,1.02752777
300,-7,1.027746381
300,-6,1.027939141
300,-5,1.028104688
300,-4,1.02824183
300,-3,1.028349567
300,-2,1.028427101
300,-1,1.028473856
300,0,1.028489479
300,1,1.028473856
300,2,1.028427101
300,3,1.028349567
300,4,1.02824183
300,5,1.028104688
300,6,1.027939141
300,7,1.027746381
300,8,1.02752777
300,9,1.027284822
300,10,1.027019175
300,11,1.026732571
300,12,1.026426829
300,13,1.02610382
300,14,1.025765438
300,15,1.025413582
300,16,1.025050127
300,17,1.024676906
300,18,1.02429569
300,19,1.023908172
300,20,1.023515956
300,21,1.023120544
300,22,1.022723329
300,23,1.022325592
300,24,1.021928499
300,25,1.021533102
300,26,1.021140338
300,27,1.020751037
300,28,1.020365924
300,29,1.019985625
300,30,1.019610677
310,-30,1.01961033
310,-29,1.019985348
310,-28,1.020365725
310,-27,1.020750925
310,-26,1.021140323
310,-25,1.021533193
310,-24,1.021928705
310,-23,1.022325923
310,-22,1.022723794
310,-21,1.023121152
310,-20,1.023516715
310,-19,1.02390909
310,-18,1.024296773
310,-17,1.024678159
310,-16,1.025051554
310,-15,1.025415185
310,-14,1.025767218
310,-13,1.026105774
310,-12,1.026428955
310,-11,1.026734863
310,-10,1.027021626
310,-9,1.027287423
310,-8,1.027530511
310,-7,1.027749248
310,-6,1.027942121
310,-5,1.028107766
310,-4,1.02824499
310,-3,1.028352791
310,-2,1.028430372
310,-1,1.028477155
310,0,1.028492788
310,1,1.028477155
310,2,1.028430372
310,3,1.028352791
310,4,1.02824499
310,5,1.028107766
310,6,1.027942121
310,7,1.027749248
310,8,1.027530511
310,9,1.027287423
310,10,1.027021626
310,11,1.026734863
310,12,1.026428955
310,13,1.026105774
310,14,1.025767218
310,15,1.025415185
310,16,1.025051554
310,17,1.024678159
310,18,1.024296773
310,19,1.02390909
310,20,1.023516715
310,21,1.023121152
310,22,1.022723794
310,23,1.022325923
310,24,1.021928705
310,25,1.021533193
310,26,1.021140323
310,27,1.020750925
310,28,1.020365725
310,29,1.019985348
310,30,1.01961033
320,-30,1.019610043
320,-29,1.019985117
320,-28,1.020365556
320,-27,1.020750827
320,-26,1.021140303
320,-25,1.021533258
320,-24,1.021928865
320,-23,1.022326183
320,-22,1.022724163
320,-21,1.023121637
320,-20,1.023517324
320,-19,1.023909827
320,-18,1.024297644
320,-17,1.024679169
320,-16,1.025052705
320,-15,1.02541648
320,-14,1.025768655
320,-13,1.026107354
320,-12,1.026430675
320,-11,1.026736718
320,-10,1.02702361
320,-9,1.02728953
320,-8,1.027532731
320,-7,1.027751571
320,-6,1.027944536
320,-5,1.028110261
320,-4,1.028247552
320,-3,1.028355405
320,-2,1.028433024
320,-1,1.028479829
320,0,1.02849547
320,1,1.028479829
320,2,1.028433024
320,3,1.028355405
320,4,1.028247552
320,5,1.028110261
320,6,1.027944536
320,7,1.027751571
320,8,1.027532731
320,9,1.02728953
320,10,1.02702361
320,11,1.026736718
320,12,1.026430675
320,13,1.026107354
320,14,1.025768655
320,15,1.02541648
320,16,1.025052705
320,17,1.024679169
320,18,1.024297644
320,19,1.023909827
320,20,1.023517324
320,21,1.023121637
320,22,1.022724163
320,23,1.022326183
320,24,1.021928865
320,25,1.021533258
320,26,1.021140303
320,27,1.020750827
320,28,1.020365556
320,29,1.019985117
320,30,1.019610043
330,-30,1.019609805
330,-29,1.019984924
330,-28,1.020365415
330,-27,1.020750742
330,-26,1.021140281
330,-25,1.021533306
330,-24,1.021928988
330,-23,1.022326389
330,-22,1.022724456
330,-21,1.023122025
330,-20,1.023517811
330,-19,1.023910419
330,-18,1.024298345
330,-17,1.024679982
330,-16,1.025053634
330,-15,1.025417524
330,-14,1.025769817
330,-13,1.026108631
330,-12,1.026432066
330,-11,1.026738219
330,-10,1.027025217
330,-9,1.027291235
330,-8,1.027534529
330,-7,1.027753453
330,-6,1.027946493
330,-5,1.028112283
330,-4,1.028249627
330,-3,1.028357523
330,-2,1.028435173
330,-1,1.028481997
330,0,1.028497644
330,1,1.028481997
330,2,1.028435173
330,3,1.028357523
330,4,1.028249627
330,5,1.028112283
330,6,1.027946493
330,7,1.027753453
330,8,1.027534529
330,9,1.027291235
330,10,1.027025217
330,11,1.026738219
330,12,1.026432066
330,13,1.026108631
330,14,1.025769817
330,15,1.025417524
330,16,1.025053634
330,17,1.024679982
330,18,1.024298345
330,19,1.023910419
330,20,1.023517811
330,21,1.023122025
330,22,1.022724456
330,23,1.022326389
330,24,1.021928988
330,25,1.021533306
330,26,1.021140281
330,27,1.020750742
330,28,1.020365415
330,29,1.019984924
330,30,1.019609805
340,-30,1.019609608
340,-29,1.019984764
340,-28,1.020365295
340,-27,1.020750669
340,-26,1.021140259
340,-25,1.02153334
340,-24,1.021929083
340,-23,1.02232655
340,-22,1.02272469
340,-21,1.023122334
340,-20,1.023518202
340,-19,1.023910895
340,-18,1.024298909
340,-17,1.024680638
340,-16,1.025054383
340,-15,1.025418368
340,-14,1.025770756
340,-13,1.026109664
340,-12,1.026433191
340,-11,1.026739434
340,-10,1.027026517
340,-9,1.027292617
340,-8,1.027535985
340,-7,1.027754978
340,-6,1.027948079
340,-5,1.028113921
340,-4,1.028251309
340,-3,1.02835924
340,-2,1.028436915
340,-1,1.028483754
340,0,1.028499406
340,1,1.028483754
340,2,1.028436915
340,3,1.02835924
340,4,1.028251309
340,5,1.028113921
340,6,1.027948079
340,7,1.027754978
340,8,1.027535985
340,9,1.027292617
340,10,1.027026517
340,11,1.026739434
340,12,1.026433191
340,13,1.026109664
340,14,1.025770756
340,15,1.025418368
340,16,1.025054383
340,17,1.024680638
340,18,1.024298909
340,19,1.023910895
340,20,1.023518202
340,21,1.023122334
340,22,1.02272469
340,23,1.02232655
340,24,1.021929083
340,25,1.02153334
340,26,1.021140259
340,27,1.020750669
340,28,1.020365295
340,29,1.019984764
340,30,1.019609608
350,-30,1.019609446
350,-29,1.019984631
350,-28,1.020365196
350,-27,1.020750607
350,-26,1.021140238
350,-25,1.021533364
350,-24,1.021929157
350,-23,1.022326678
350,-22,1.022724876
350,-21,1.023122582
350,-20,1.023518515
350,-19,1.023911277
350,-18,1.024299363
350,-17,1.024681166
350,-16,1.025054987
350,-15,1.025419049
350,-14,1.025771514
350,-13,1.026110499
350,-12,1.026434101
350,-11,1.026740417
350,-10,1.02702757
350,-9,1.027293735
350,-8,1.027537164
350,-7,1.027756213
350,-6,1.027949363
350,-5,1.028115248
350,-4,1.028252672
350,-3,1.028360631
350,-2,1.028438326
350,-1,1.028485178
350,0,1.028500834
350,1,1.028485178
350,2,1.028438326
350,3,1.028360631
350,4,1.028252672
350,5,1.028115248
350,6,1.027949363
350,7,1.027756213
350,8,1.027537164
350,9,1.027293735
350,10,1.02702757
350,11,1.026740417
350,12,1.026434101
350,13,1.026110499
350,14,1.025771514
350,15,1.025419049
350,16,1.025054987
350,17,1.024681166
350,18,1.024299363
350,19,1.023911277
350,20,1.023518515
350,21,1.023122582
350,22,1.022724876
350,23,1.022326678
350,24,1.021929157
350,25,1.021533364
350,26,1.021140238
350,27,1.020750607
350,28,1.020365196
350,29,1.019984631
350,30,1.019609446
360,-30,1.019609313
360,-29,1.019984522
360,-28,1.020365113
360,-27,1.020750554
360,-26,1.021140218
360,-25,1.021533381
360,-24,1.021929214
360,-23,1.022326779
360,-22,1.022725024
360,-21,1.023122781
360,-20,1.023518766
360,-19,1.023911585
360,-18,1.024299729
360,-17,1.024681593
360,-16,1.025055475
360,-15,1.0254196
360,-14,1.025772127
360,-13,1.026111174
360,-12,1.026434837
360,-11,1.026741212
360,-10,1.027028422
360,-9,1.02729464
360,-8,1.027538119
360,-7,1.027757213
360,-6,1.027950403
360,-5,1.028116323
360,-4,1.028253776
360,-3,1.028361758
360,-2,1.02843947
360,-1,1.028486331
360,0,1.028501991
360,1,1.028486331
360,2,1.02843947
360,3,1.028361758
360,4,1.028253776
360,5,1.028116323
360,6,1.027950403
360,7,1.027757213
360,8,1.027538119
360,9,1.02729464
360,10,1.027028422
360,11,1.026741212
360,12,1.026434837
360,13,1.026111174
360,14,1.025772127
360,15,1.0254196
360,16,1.025055475
360,17,1.024681593
360,18,1.024299729
360,19,1.023911585
360,20,1.023518766
360,21,1.023122781
360,22,1.022725024
360,23,1.022326779
360,24,1.021929214
360,25,1.021533381
360,26,1.021140218
360,27,1.020750554
360,28,1.020365113
360,29,1.019984522
360,30,1.019609313
370,-30,1.019609203
370,-29,1.019984431
370,-28,1.020365044
370,-27,1.020750509
370,-26,1.0211402
370,-25,1.021533393
370,-24,1.021929259
370,-23,1.022326859
370,-22,1.022725142
370,-21,1.023122939
370,-20,1.023518968
370,-19,1.023911832
370,-18,1.024300024
370,-17,1.024681936
370,-16,1.025055869
370,-15,1.025420044
370,-14,1.025772622
370,-13,1.02611172
370,-12,1.026435433
370,-11,1.026741856
370,-10,1.027029111
370,-9,1.027295373
370,-8,1.027538892
370,-7,1.027758023
370,-6,1.027951246
370,-5,1.028117194
370,-4,1.028254671
370,-3,1.028362671
370,-2,1.028440396
370,-1,1.028487266
370,0,1.028502928
370,1,1.028487266
370,2,1.028440396
370,3,1.028362671
370,4,1.028254671
370,5,1.028117194
370,6,1.027951246
370,7,1.027758023
370,8,1.027538892
370,9,1.027295373
370,10,1.027029111
370,11,1.026741856
370,12,1.026435433
370,13,1.02611172
370,14,1.025772622
370,15,1.025420044
370,16,1.025055869
370,17,1.024681936
370,18,1.024300024
370,19,1.023911832
370,20,1.023518968
370,21,1.023122939
370,22,1.022725142
370,23,1.022326859
370,24,1.021929259
370,25,1.021533393
370,26,1.0211402
370,27,1.020750509
370,28,1.020365044
370,29,1.019984431
370,30,1.019609203
380,-30,1.019609113
380,-29,1.019984357
380,-28,1.020364987
380,-27,1.020750472
380,-26,1.021140185
380,-25,1.021533402
380,-24,1.021929294
380,-23,1.022326922
380,-22,1.022725236
380,-21,1.023123067
380,-20,1.023519131
380,-19,1.023912031
380,-18,1.024300262
380,-17,1.024682213
380,-16,1.025056187
380,-15,1.025420403
380,-14,1.025773023
380,-13,1.026112162
380,-12,1.026435914
380,-11,1.026742376
380,-10,1.027029669
380,-9,1.027295966
380,-8,1.027539518
380,-7,1.027758679
380,-6,1.027951928
380,-5,1.028117899
380,-4,1.028255395
380,-3,1.028363411
380,-2,1.028441147
380,-1,1.028488023
380,0,1.028503688
380,1,1.028488023
380,2,1.028441147
380,3,1.028363411
380,4,1.028255395
380,5,1.028117899
380,6,1.027951928
380,7,1.027758679
380,8,1.027539518
380,9,1.027295966
380,10,1.027029669
380,11,1.026742376
380,12,1.026435914
380,13,1.026112162
380,14,1.025773023
380,15,1.025420403
380,16,1.025056187
380,17,1.024682213
380,18,1.024300262
380,19,1.023912031
380,20,1.023519131
380,21,1.023123067
380,22,1.022725236
380,23,1.022326922
380,24,1.021929294
380,25,1.021533402
380,26,1.021140185
380,27,1.020750472
380,28,1.020364987
380,29,1.019984357
380,30,1.019609113
390,-30,1.019609039
390,-29,1.019984296
390,-28,1.02036494
390,-27,1.020750441
390,-26,1.021140171
390,-25,1.021533407
390,-24,1.021929321
390,-23,1.022326973
390,-22,1.022725311
390,-21,1.023123168
390,-20,1.023519261
390,-19,1.023912192
390,-18,1.024300453
390,-17,1.024682437
390,-16,1.025056443
390,-15,1.025420693
390,-14,1.025773346
390,-13,1.026112519
390,-12,1.026436304
390,-11,1.026742798
390,-10,1.027030121
390,-9,1.027296447
390,-8,1.027540025
390,-7,1.02775921
390,-6,1.027952481
390,-5,1.028118471
390,-4,1.028255982
390,-3,1.02836401
390,-2,1.028441755
390,-1,1.028488637
390,0,1.028504303
390,1,1.028488637
390,2,1.028441755
390,3,1.02836401
390,4,1.028255982
390,5,1.028118471
390,6,1.027952481
390,7,1.02775921
390,8,1.027540025
390,9,1.027296447
390,10,1.027030121
390,11,1.026742798
390,12,1.026436304
390,13,1.026112519
390,14,1.025773346
390,15,1.025420693
390,16,1.025056443
390,17,1.024682437
390,18,1.024300453
390,19,1.023912192
390,20,1.023519261
390,21,1.023123168
390,22,1.022725311
390,23,1.022326973
390,24,1.021929321
390,25,1.021533407
390,26,1.021140171
390,27,1.020750441
390,28,1.02036494
390,29,1.019984296
390,30,1.019609039
400,-30,1.019608979
400,-29,1.019984245
400,-28,1.020364901
400,-27,1.020750415
400,-26,1.021140159
400,-25,1.021533411
400,-24,1.021929342
400,-23,1.022327013
400,-22,1.022725371
400,-21,1.02312325
400,-20,1.023519366
400,-19,1.023912321
400,-18,1.024300607
400,-17,1.024682618
400,-16,1.025056651
400,-15,1.025420928
400,-14,1.025773608
400,-13,1.026112807
400,-12,1.026436619
400,-11,1.026743138
400,-10,1.027030486
400,-9,1.027296836
400,-8,1.027540436
400,-7,1.02775964
400,-6,1.027952929
400,-5,1.028118933
400,-4,1.028256458
400,-3,1.028364496
400,-2,1.028442248
400,-1,1.028489134
400,0,1.028504801
400,1,1.028489134
400,2,1.028442248
400,3,1.028364496
400,4,1.028256458
400,5,1.028118933
400,6,1.027952929
400,7,1.02775964
400,8,1.027540436
400,9,1.027296836
400,10,1.027030486
400,11,1.026743138
400,12,1.026436619
400,13,1.026112807
400,14,1.025773608
400,15,1.025420928
400,16,1.025056651
400,17,1.024682618
400,18,1.024300607
400,19,1.023912321
400,20,1.023519366
400,21,1.02312325
400,22,1.022725371
400,23,1.022327013
400,24,1.021929342
400,25,1.021533411
400,26,1.021140159
400,27,1.020750415
400,28,1.020364901
400,29,1.019984245
400,30,1.019608979
410,-30,1.01960893
410,-29,1.019984204
410,-28,1.020364869
410,-27,1.020750393
410,-26,1.021140149
410,-25,1.021533414
410,-24,1.021929358
410,-23,1.022327044
410,-22,1.022725419
410,-21,1.023123316
410,-20,1.02351945
410,-19,1.023912424
410,-18,1.024300732
410,-17,1.024682763
410,-16,1.025056818
410,-15,1.025421117
410,-14,1.025773819
410,-13,1.026113041
410,-12,1.026436874
410,-11,1.026743414
410,-10,1.027030782
410,-9,1.02729715
410,-8,1.027540768
410,-7,1.027759988
410,-6,1.027953291
410,-5,1.028119308
410,-4,1.028256843
410,-3,1.028364889
410,-2,1.028442646
410,-1,1.028489536
410,0,1.028505205
410,1,1.028489536
410,2,1.028442646
410,3,1.028364889
410,4,1.028256843
410,5,1.028119308
410,6,1.027953291
410,7,1.027759988
410,8,1.027540768
410,9,1.02729715
410,10,1.027030782
410,11,1.026743414
410,12,1.026436874
410,13,1.026113041
410,14,1.025773819
410,15,1.025421117
410,16,1.025056818
410,17,1.024682763
410,18,1.024300732
410,19,1.023912424
410,20,1.02351945
410,21,1.023123316
410,22,1.022725419
410,23,1.022327044
410,24,1.021929358
410,25,1.021533414
410,26,1.021140149
410,27,1.020750393
410,28,1.020364869
410,29,1.019984204
410,30,1.01960893
420,-30,1.01960889
420,-29,1.01998417
420,-28,1.020364843
420,-27,1.020750375
420,-26,1.02114014
420,-25,1.021533415
420,-24,1.021929371
420,-23,1.022327069
420,-22,1.022725458
420,-21,1.023123369
420,-20,1.023519518
420,-19,1.023912508
420,-18,1.024300832
420,-17,1.024682881
420,-16,1.025056953
420,-15,1.02542127
420,-14,1.02577399
420,-13,1.026113229
420,-12,1.02643708
420,-11,1.026743637
420,-10,1.027031022
420,-9,1.027297405
420,-8,1.027541037
420,-7,1.02776027
420,-6,1.027953584
420,-5,1.028119611
420,-4,1.028257154
420,-3,1.028365207
420,-2,1.028442969
420,-1,1.028489862
420,0,1.028505532
420,1,1.028489862
420,2,1.028442969
420,3,1.028365207
420,4,1.028257154
420,5,1.028119611
420,6,1.027953584
420,7,1.02776027
420,8,1.027541037
420,9,1.027297405
420,10,1.027031022
420,11,1.026743637
420,12,1.02643708
420,13,1.026113229
420,14,1.02577399
420,15,1.02542127
420,16,1.025056953
420,17,1.024682881
420,18,1.024300832
420,19,1.023912508
420,20,1.023519518
420,21,1.023123369
420,22,1.022725458
420,23,1.022327069
420,24,1.021929371
420,25,1.021533415
420,26,1.02114014
420,27,1.020750375
420,28,1.020364843
420,29,1.01998417
420,30,1.01960889
430,-30,1.019608857
430,-29,1.019984143
430,-28,1.020364822
430,-27,1.02075036
430,-26,1.021140133
430,-25,1.021533416
430,-24,1.021929381
430,-23,1.022327089
430,-22,1.022725489
430,-21,1.023123411
430,-20,1.023519573
430,-19,1.023912576
430,-18,1.024300913
430,-17,1.024682976
430,-16,1.025057062
430,-15,1.025421394
430,-14,1.025774129
430,-13,1.026113382
430,-12,1.026437247
430,-11,1.026743818
430,-10,1.027031215
430,-9,1.027297611
430,-8,1.027541254
430,-7,1.027760498
430,-6,1.027953822
430,-5,1.028119857
430,-4,1.028257407
430,-3,1.028365465
430,-2,1.028443231
430,-1,1.028490126
430,0,1.028505797
430,1,1.028490126
430,2,1.028443231
430,3,1.028365465
