y,q,ask_hjb,bid_hjb,ask_sc,bid_sc,ask_gal,bid_gal
-4.48,10,-3.172551573,4.218089123,-3.062736618,4.096464738,-3.334198217,4.369486207
-4.44,10,-3.150224775,4.195448907,-3.04832588,4.081991681,-3.307182598,4.34279994
-4.4,10,-3.127897977,4.17280869,-3.03360649,4.067211201,-3.280028227,4.315921436
-4.36,10,-3.105027137,4.149624678,-3.018573102,4.052117812,-3.252743497,4.288863037
-4.32,10,-3.082156297,4.126440666,-3.003220447,4.036706118,-3.225335962,4.261635992
-4.28,10,-3.059031861,4.103003626,-2.987543351,4.020970819,-3.197812389,4.234250534
-4.24,10,-3.035653829,4.079313559,-2.97153674,4.004906718,-3.170178819,4.206715947
-4.2,10,-3.012275796,4.055623492,-2.955195646,3.988508737,-3.142440615,4.179040634
-4.16,10,-2.988422384,4.031459957,-2.938515223,3.971771915,-3.114602515,4.151232174
-4.12,10,-2.964568972,4.007296422,-2.921490753,3.954691428,-3.086668673,4.123297385
-4.08,10,-2.940491609,3.982910227,-2.904117658,3.937262597,-3.058642707,4.095242373
-4.04,10,-2.916190295,3.95830137,-2.886391512,3.919480896,-3.030527739,4.067072588
-4,10,-2.891888981,3.933692514,-2.868308057,3.901341969,-3.002326429,4.038792868
-3.96,10,-2.867163494,3.908662649,-2.849863212,3.882841644,-2.974041018,4.010407488
-3.92,10,-2.842438008,3.883632783,-2.831053088,3.863975941,-2.945673356,3.9819202
-3.88,10,-2.817510674,3.858402904,-2.811874007,3.844741093,-2.917224937,3.953334271
-3.84,10,-2.792381493,3.832973012,-2.792322514,3.825133559,-2.888696927,3.924652527
-3.8,10,-2.767252311,3.807543121,-2.772395394,3.805150041,-2.860090193,3.89587738
-3.76,10,-2.741737079,3.781731287,-2.75208969,3.784787499,-2.83140533,3.867010869
-3.72,10,-2.716221846,3.755919452,-2.731402722,3.764043172,-2.802642683,3.838054686
-3.68,10,-2.690521167,3.729924419,-2.710332104,3.742914596,-2.773802373,3.809010204
-3.64,10,-2.664635041,3.703746185,-2.688875764,3.721399621,-2.744884316,3.77987851
-3.6,10,-2.638748915,3.677567952,-2.667031966,3.699496433,-2.715888247,3.750660425
-3.56,10,-2.612504864,3.651036625,-2.644799327,3.677203574,-2.686813734,3.721356534
-3.52,10,-2.586260813,3.624505298,-2.622176841,3.654519963,-2.657660203,3.691967201
-3.48,10,-2.55984331,3.597803085,-2.5991639,3.631444917,-2.628426945,3.662492598
-3.44,10,-2.533252357,3.570929985,-2.575760316,3.607978173,-2.599113143,3.632932718
-3.4,10,-2.506661403,3.544056886,-2.55196634,3.584119913,-2.569717876,3.603287399
-3.36,10,-2.479732832,3.516851564,-2.527782691,3.55987078,-2.540240141,3.573556339
-3.32,10,-2.452804261,3.489646243,-2.503210574,3.535231905,-2.510678862,3.543739114
-3.28,10,-2.42571074,3.462278789,-2.478251701,3.51020493,-2.481032903,3.51383519
-3.24,10,-2.398452269,3.434749202,-2.452908315,3.484792025,-2.451301078,3.483843942
-3.2,10,-2.371193798,3.407219616,-2.427183214,3.458995915,-2.421482165,3.453764663
-3.16,10,-2.343611723,3.379372277,-2.401079766,3.432819895,-2.391574913,3.423596583
-3.12,10,-2.316029648,3.351524939,-2.374601933,3.406267854,-2.361578053,3.393338872
-3.08,10,-2.288288267,3.323521322,-2.347754288,3.379344293,-2.331490307,3.362990661
-3.04,10,-2.26038758,3.295361427,-2.320542033,3.352054339,-2.301310393,3.332551045
-3,10,-2.232486893,3.267201533,-2.292971014,3.324403765,-2.271037038,3.302019097
-2.96,10,-2.204271385,3.238733064,-2.265047733,3.296398998,-2.240668982,3.271393875
-2.92,10,-2.176055877,3.210264595,-2.236779363,3.268047134,-2.210204985,3.240674432
-2.88,10,-2.147684295,3.18164327,-2.208173751,3.239355947,-2.179643835,3.209859826
-2.84,10,-2.11915664,3.152869089,-2.179239428,3.210333889,-2.148984353,3.178949124
-2.8,10,-2.090628985,3.124094907,-2.149985608,3.180990097,-2.118225397,3.14794141
-2.76,10,-2.061790818,3.095016833,-2.120422187,3.151334388,-2.087365872,3.116835795
-2.72,10,-2.032952651,3.065938759,-2.090559735,3.121377254,-2.05640473,3.085631421
-2.68,10,-2.003959558,3.036709164,-2.060409489,3.091129851,-2.02534098,3.054327467
-2.64,10,-1.97481154,3.007328048,-2.029983333,3.06060398,-1.994173686,3.022923154
-2.6,10,-1.945663522,2.977946932,-1.999293779,3.029812074,-1.962901977,2.991417754
-2.56,10,-1.916205407,2.948262726,-1.968353939,2.99876716,-1.931525051,2.959810593
-2.52,10,-1.886747292,2.91857852,-1.937177494,2.967482834,-1.900042172,2.928101053
-2.48,10,-1.857133586,2.888742332,-1.90577865,2.935973221,-1.868452683,2.896288582
-2.44,10,-1.827364289,2.858754161,-1.874172094,2.904252923,-1.836756003,2.864372694
-2.4,10,-1.797594992,2.82876599,-1.842372943,2.872336973,-1.804951633,2.832352978
-2.36,10,-1.76751266,2.79847223,-1.810396679,2.840240769,-1.773039159,2.800229096
-2.32,10,-1.737430329,2.76817847,-1.778259083,2.807980011,-1.741018254,2.768000792
-2.28,10,-1.707190213,2.737730774,-1.745976159,2.775570624,-1.708888682,2.735667892
-2.24,10,-1.676792313,2.707129142,-1.713564048,2.743028672,-1.676650302,2.703230312
-2.2,10,-1.646394412,2.676527511,-1.681038943,2.710370274,-1.644303066,2.670688057
-2.16,10,-1.615677833,2.645615175,-1.648416982,2.677611502,-1.611847029,2.638041226
-2.12,10,-1.584961253,2.614702838,-1.615714149,2.644768278,-1.579282346,2.605290017
-2.08,10,-1.554083553,2.583633526,-1.582946155,2.611856261,-1.546609277,2.572434727
-2.04,10,-1.523044734,2.552407236,-1.550128322,2.578890729,-1.513828189,2.539475759
-2,10,-1.492005914,2.521180947,-1.517275453,2.545886452,-1.480939558,2.506413622
-1.96,10,-1.460641007,2.489637206,-1.4844017,2.512857566,-1.447943973,2.473248935
-1.92,10,-1.4292761,2.458093465,-1.451520425,2.479817431,-1.414842138,2.439982431
-1.88,10,-1.397746184,2.426389228,-1.418644061,2.446778494,-1.381634875,2.406614959
-1.84,10,-1.366051259,2.394524497,-1.385783959,2.413752142,-1.348323123,2.373147487
-1.8,10,-1.334356334,2.362659765,-1.352950244,2.38074856,-1.314907948,2.339581107
-1.76,10,-1.302327631,2.330470723,-1.320151662,2.347776578,-1.281390538,2.305917035
-1.72,10,-1.270298928,2.298281682,-1.287395428,2.314843522,-1.24777221,2.272156618
-1.68,10,-1.238101701,2.265929096,-1.254687081,2.281955072,-1.214054413,2.238301332
-1.64,10,-1.205735949,2.233412966,-1.222030331,2.249115112,-1.180238727,2.20435279
-1.6,10,-1.173370197,2.200896836,-1.189426923,2.216325595,-1.146326871,2.170312745
-1.56,10,-1.140665003,2.168051775,-1.156876504,2.18358641,-1.112320702,2.136183088
-1.52,10,-1.107959808,2.135206713,-1.124376493,2.150895257,-1.078222218,2.101965857
-1.48,10,-1.075084368,2.102196966,-1.091921979,2.118247544,-1.044033563,2.06766324
-1.44,10,-1.042038682,2.069022535,-1.059505618,2.085636287,-1.00975703,2.033277572
-1.4,10,-1.008992997,2.035848104,-1.027117563,2.053052038,-0.9753950605,1.998811348
-1.36,10,-0.9756076743,2.002345832,-0.9947454054,2.020482829,-0.9409502506,1.964267216
-1.32,10,-0.942222352,1.96884356,-0.9623741552,1.987914151,-0.9064253527,1.929647988
-1.28,10,-0.9086689134,1.935179439,-0.9299862407,1.955328955,-0.8718232777,1.894956639
-1.24,10,-0.8749473586,1.901353468,-0.8975615503,1.922707692,-0.837147098,1.860196311
-1.2,10,-0.8412258037,1.867527497,-0.8650775115,1.890028393,-0.8024000492,1.825370313
-1.16,10,-0.8071747009,1.833385312,-0.8325092142,1.857266787,-0.7675855322,1.790482129
-1.12,10,-0.7731235981,1.799243127,-0.799829582,1.824396479,-0.7327071148,1.755535412
-1.08,10,-0.7389131047,1.764948647,-0.7670095957,1.791389163,-0.6977685324,1.720533991
-1.04,10,-0.7045432206,1.730501872,-0.7340185723,1.758214908,-0.6627736885,1.685481869
-1,10,-0.6701733366,1.696055097,-0.7008245023,1.724842487,-0.6277266546,1.650383224
-0.96,10,-0.6355003622,1.661320331,-0.6673944473,1.691239777,-0.5926316689,1.615242407
-0.92,10,-0.6008273878,1.626585565,-0.6336949973,1.657374213,-0.5574931347,1.580063939
-0.88,10,-0.5660135945,1.591718003,-0.5996927892,1.623213302,-0.5223156165,1.544852513
-0.84,10,-0.5310589823,1.556717645,-0.5653550804,1.588725198,-0.4871038369,1.509612981
-0.8,10,-0.4961043701,1.521717286,-0.5306503756,1.553879322,-0.45186267,1.474350356
-0.76,10,-0.4608961006,1.486480283,-0.4955490966,1.518647031,-0.4165971348,1.439069801
-0.72,10,-0.4256878312,1.451243279,-0.4600242873,1.483002314,-0.381312387,1.403776618
-0.68,10,-0.3903702937,1.415905997,-0.4240523399,1.446922517,-0.346013708,1.368476243
-0.64,10,-0.3549434883,1.380468436,-0.3876137261,1.410389063,-0.3107064936,1.333174228
-0.6,10,-0.3195166828,1.345030875,-0.3506937171,1.373388166,-0.2753962401,1.297876226
-0.56,10,-0.2839139625,1.309436319,-0.313283069,1.335911504,-0.2400885287,1.26258798
-0.52,10,-0.2483112422,1.273841762,-0.275378654,1.297956838,-0.2047890086,1.2273153
-0.48,10,-0.212645628,1.238194214,-0.2369840117,1.259528552,-0.1695033783,1.192064042
-0.44,10,-0.1769171197,1.202493675,-0.1981097995,1.220638083,-0.1342373651,1.156840091
-0.4,10,-0.1411886114,1.166793135,-0.1587741175,1.181304232,-0.09899670394,1.121649332
-0.36,10,-0.1053915091,1.131044604,-0.1190026911,1.141553326,-0.06378711513,1.086497633
-0.32,10,-0.06959440672,1.095296072,-0.07882889295,1.101419226,-0.02861428117,1.051390812
-0.28,10,-0.03379466841,1.059555546,-0.03829359527,1.060943158,0.006516176231,1.016334618
-0.24,10,0.002007705845,1.023823025,0.002555153679,1.020173382,0.0415987191,0.9813347059
-0.2,10,0.0378100801,0.9880905041,0.04366262664,0.9791646797,0.07662791538,0.9463966083
-0.16,10,0.07354971909,0.9524425327,0.08496808054,0.9379776924,0.1115984599,0.9115257168
-0.12,10,0.1092893581,0.9167945614,0.1264055716,0.8966781071,0.1465051938,0.8767272592
-0.08,10,0.1449622257,0.8812244496,0.1679049036,0.85533572,0.1813431211,0.8420062818
-0.04,10,0.1805683218,0.8457321975,0.2093926854,0.8140233962,0.2161074237,0.8073676335
0,10,0.216174418,0.8102399454,0.2507934725,0.7728159537,0.2507934725,0.7728159537
0.04,10,0.2515755575,0.7749750027,0.292030964,0.7317889959,0.2853968354,0.7383556637
0.08,10,0.2869766969,0.73971006,0.3330292263,0.6910177201,0.3199132814,0.7039909622
0.12,10,0.3222405062,0.7045936158,0.3737139141,0.6505757291,0.354338782,0.6697258248
0.16,10,0.3573669854,0.6696256703,0.4140134601,0.6105338726,0.3886695076,0.635564008
0.2,10,0.3924934646,0.6346577248,0.4538602033,0.5709591445,0.4229018208,0.6015090564
0.24,10,0.4272795178,0.6000523387,0.4931914294,0.5319136625,0.4570322664,0.5675643149
0.28,10,0.4620655709,0.5654469527,0.5319502973,0.4934537547,0.4910575579,0.5337329435
0.32,10,0.4966514651,0.5310526031,0.5700866287,0.4556291763,0.5249745615,0.500017936
0.36,10,0.5310372003,0.49686929,0.6075575422,0.4184824748,0.5587802772,0.4664221403
0.4,10,0.5654229355,0.462685977,0.6443279184,0.3820485194,0.592471819,0.4329482821
0.44,10,0.5993558232,0.4289767334,0.6803706895,0.3463542011,0.6260463924,0.399598989
0.48,10,0.6332887109,0.3952674899,0.7156669512,0.311418309,0.6595012726,0.366376816
0.52,10,0.6669730679,0.3618170571,0.7502059033,0.2772515752,0.6928337816,0.3332842714
0.56,10,0.700408894,0.3286254353,0.7839846303,0.2438568806,0.7260412652,0.3003238417
0.6,10,0.7338447202,0.2954338134,0.8170077376,0.2112296053,0.7591210718,0.2674980171
0.64,10,0.7667479882,0.2627945462,0.8492868646,0.1793581039,0.7920705312,0.2348093145
0.68,10,0.7996512563,0.230155279,0.8808400954,0.1482242838,0.8248869358,0.2022602991
0.72,10,0.8322748067,0.1978052089,0.9116912923,0.1178042637,0.8575675225,0.1698536051
0.76,10,0.8646186394,0.165744336,0.9418693743,0.08806908775,0.8901094576,0.1375919526
0.8,10,0.8969624722,0.1336834631,0.9714075647,0.05898547343,0.9225098226,0.105478164
0.84,10,0.9287281074,0.1022188606,1.000342627,0.03051657177,0.9547656034,0.07351517639
0.88,10,0.9604937426,0.07075425808,1.028714105,0.002622721852,0.9868736806,0.04170605265
0.92,10,0.9919645576,0.0395930557,1.056563596,-0.02473781671,1.018830822,0.01005398985
0.96,10,1.023140552,0.008735253445,1.083934041,-0.05160816616,1.050633678,-0.02143767463
1,10,1.054316547,-0.02212254881,1.110869084,-0.07803217803,1.082278776,-0.052765459
1.04,10,1.084897808,-0.05236937936,1.137412461,-0.1040538333,1.113762524,-0.08392573488
1.08,10,1.11547907,-0.08261620991,1.163607466,-0.1297167001,1.145081202,-0.1149147268
1.12,10,1.145763071,-0.1125581201,1.189496467,-0.1550634521,1.176230973,-0.1457285135
1.16,10,1.175749813,-0.14219511,1.215120483,-0.1801354477,1.207207875,-0.1763630297
1.2,10,1.205736554,-0.1718320998,1.24051883,-0.2049723712,1.238007833,-0.2068140702
1.24,10,1.235133264,-0.2008646388,1.265728819,-0.2296119317,1.268626658,-0.2370772938
1.28,10,1.264529973,-0.2298971779,1.290785512,-0.2540896189,1.299060053,-0.267148228
1.32,10,1.293635563,-0.2586318285,1.315721533,-0.2784385111,1.329303617,-0.297022275
1.36,10,1.322450032,-0.2870685907,1.340566922,-0.3026891322,1.359352851,-0.3266947168
1.4,10,1.351264502,-0.315505353,1.365349042,-0.3268693526,1.389203165,-0.3561607213
1.44,10,1.379506961,-0.3433574255,1.390092518,-0.3510043299,1.418849879,-0.3854153481
1.48,10,1.407749421,-0.3712094981,1.414819216,-0.3751164856,1.448288233,-0.414453554
1.52,10,1.435711835,-0.3987756006,1.439548252,-0.3992255127,1.477513388,-0.4432701984
1.56,10,1.463394202,-0.4260557331,1.464296032,-0.4233484103,1.506520432,-0.4718600485
1.6,10,1.491076569,-0.4533358655,1.489076308,-0.4474995418,1.535304387,-0.5002177841
1.64,10,1.518211823,-0.4800578427,1.513900259,-0.4716907127,1.563860208,-0.5283380011
1.68,10,1.545347076,-0.5067798199,1.538776592,-0.4959312644,1.592182788,-0.556215216
1.72,10,1.572215537,-0.5332298752,1.563711649,-0.5202281825,1.620266965,-0.5838438683
1.76,10,1.598817205,-0.5594080087,1.588709528,-0.5445862147,1.648107517,-0.6112183233
1.8,10,1.625418873,-0.5855861422,1.613772216,-0.5690079977,1.675699169,-0.6383328737
1.84,10,1.651500631,-0.6112348686,1.638899721,-0.5934941905,1.703036595,-0.665181741
1.88,10,1.677582388,-0.6368835949,1.66409022,-0.6180436118,1.730114413,-0.691759076
1.92,10,1.703410946,-0.6622747444,1.689340193,-0.6426533797,1.756927192,-0.7180589587
1.96,10,1.728986304,-0.687408317,1.714644573,-0.6673190534,1.783469444,-0.7440753975
2,10,1.754561662,-0.7125418896,1.739996892,-0.6920347744,1.809735629,-0.7698023277
2.04,10,1.779643735,-0.7371741493,1.765389416,-0.7167934065,1.835720154,-0.7952336099
2.08,10,1.804725808,-0.7618064089,1.790813295,-0.7415866737,1.861417362,-0.8203630268
2.12,10,1.829567513,-0.7861946436,1.816258692,-0.766405295,1.886821542,-0.8451842801
2.16,10,1.854168851,-0.8103388534,1.841714923,-0.7912391159,1.911926912,-0.8696909868
2.2,10,1.878770189,-0.8344830632,1.867170578,-0.8160772345,1.936727629,-0.8938766743
2.24,10,1.902902663,-0.8581517952,1.892613652,-0.8409081237,1.961217773,-0.9177347754
2.28,10,1.927035136,-0.8818205273,1.918031656,-0.8657197471,1.985391347,-0.9412586226
2.32,10,1.950938735,-0.905257424,1.943411731,-0.8904996698,2.009242275,-0.9644414418
2.36,10,1.974613459,-0.9284624853,1.968740754,-0.9152351629,2.032764389,-0.9872763449
2.4,10,1.998288183,-0.9516675466,1.994005435,-0.9399133009,2.055951426,-1.009756323
2.44,10,2.02151547,-0.9744199349,2.019192407,-0.964521054,2.078797023,-1.031874238
2.48,10,2.044742757,-0.9971723233,2.044288315,-0.9890453723,2.101294705,-1.053622812
2.52,10,2.067751068,-1.019703458,2.069279887,-1.013473265,2.123437882,-1.074994622
2.56,10,2.090540404,-1.042013338,2.094154015,-1.03779187,2.145219835,-1.095982087
2.6,10,2.113329739,-1.064323219,2.118897807,-1.061988521,2.166633712,-1.116577456
2.64,10,2.135689771,-1.086199914,2.143498656,-1.086050807,2.187672514,-1.136772802
2.68,10,2.158049803,-1.10807661,2.167944284,-1.109966619,2.208329088,-1.156560003
2.72,10,2.180199086,-1.129740953,2.192222788,-1.133724204,2.228596115,-1.175930737
2.76,10,2.20213762,-1.151192942,2.216322684,-1.157312197,2.248466098,-1.194876462
2.8,10,2.224076155,-1.172644932,2.240232933,-1.180719662,2.267931352,-1.213388409
2.84,10,2.245600159,-1.193679851,2.263942974,-1.203936119,2.286983989,-1.231457559
2.88,10,2.267124164,-1.214714771,2.287442745,-1.226951567,2.305615906,-1.249074637
2.92,10,2.288443965,-1.235544551,2.310722702,-1.249756505,2.323818772,-1.266230087
2.96,10,2.309559562,-1.256169193,2.333773833,-1.272341946,2.341584012,-1.282914061
3,10,2.33067516,-1.276793834,2.356587666,-1.294699428,2.358902792,-1.299116399
3.04,10,2.351387628,-1.297014141,2.379156275,-1.316821023,2.375766005,-1.314826612
3.08,10,2.372100096,-1.317234449,2.401472285,-1.338699338,2.392164252,-1.330033859
3.12,10,2.392613206,-1.33725513,2.42352887,-1.360327517,2.408087825,-1.344726931
3.16,10,2.412926958,-1.357076185,2.445319748,-1.381699239,2.423526688,-1.358894224
3.2,10,2.433240711,-1.37689724,2.466839178,-1.402808712,2.43847046,-1.372523721
3.24,10,2.453159276,-1.396323239,2.48808195,-1.42365067,2.452908392,-1.385602969
3.28,10,2.47307784,-1.415749238,2.509043378,-1.444220358,2.46682935,-1.398119048
3.32,10,2.492800113,-1.434979347,2.529719282,-1.464513525,2.480221788,-1.410058553
3.36,10,2.512326094,-1.454013566,2.550105985,-1.484526415,2.493073726,-1.42140756
3.4,10,2.531852075,-1.473047784,2.570200289,-1.504255747,2.50537273,-1.432151601
3.44,10,2.550987097,-1.491692523,2.589999468,-1.523698706,2.51710588,-1.442275633
3.48,10,2.57012212,-1.510337262,2.609501247,-1.542852926,2.528259749,-1.451764007
3.52,10,2.589061951,-1.52878789,2.628703787,-1.561716477,2.538820371,-1.460600435
3.56,10,2.607806592,-1.547044407,2.64760567,-1.580287843,2.548773214,-1.468767954
3.6,10,2.626551232,-1.565300924,2.66620588,-1.598565912,2.558103148,-1.476248891
3.64,10,2.644904924,-1.583169344,2.684503787,-1.616549958,2.566794413,-1.483024823
3.68,10,2.663258615,-1.601037764,2.70249913,-1.63423962,2.574830586,-1.489076541
3.72,10,2.681415919,-1.618711573,2.720191997,-1.651634892,2.582194544,-1.494384001
3.76,10,2.699376835,-1.636190773,2.737582811,-1.668736102,2.588868428,-1.498926288
3.8,10,2.71733775,-1.653669973,2.754672314,-1.685543896,2.594833601,-1.502681563
3.84,10,2.734902659,-1.670757443,2.771461549,-1.702059225,2.600070612,-1.505627016
3.88,10,2.752467567,-1.687844912,2.787951841,-1.718283326,2.604559149,-1.507738817
3.92,10,2.769832065,-1.704734482,2.804144788,-1.734217709,2.608277993,-1.508992057
3.96,10,2.786996151,-1.721426151,2.82004224,-1.749864144,2.611204974,-1.509360698
4,10,2.804160238,-1.73811782,2.835646288,-1.76522464,2.613316916,-1.508817508
4.04,10,2.820916893,-1.754407851,2.850959247,-1.78030144,2.614589592,-1.507333999
4.08,10,2.837673548,-1.770697883,2.865983647,-1.795097001,2.614997658,-1.504880366
4.12,10,2.854222155,-1.786783169,2.880722214,-1.809613985,2.614514606,-1.501425411
4.16,10,2.870562713,-1.80266371,2.895177861,-1.823855246,2.613112697,-1.496936475
4.2,10,2.886903271,-1.818544251,2.909353677,-1.837823818,2.610762895,-1.49137936
4.24,10,2.902816707,-1.834005134,2.923252914,-1.851522907,2.607434808,-1.484718246
4.28,10,2.918730143,-1.849466017,2.936878977,-1.864955874,2.603096608,-1.476915613
4.32,10,2.934423141,-1.864710652,2.950235414,-1.878126236,2.597714962,-1.467932145
4.36,10,2.9498957,-1.87973904,2.963325907,-1.891037645,2.591254953,-1.457726641
4.4,10,2.965368259,-1.894767427,2.976154261,-1.90369389,2.583679999,-1.446255916
4.44,10,2.980383021,-1.909347392,2.9887244,-1.916098882,2.574951763,-1.433474696
4.48,10,2.995397783,-1.923927356,3.001040355,-1.928256652,2.565030068,-1.419335511
4.52,10,3.010173345,-1.938273346,3.01310626,-1.94017134,2.553872798,-1.403788583
4.56,10,3.024709707,-1.952385364,3.024926344,-1.951847191,2.541435799,-1.386781702
4.6,10,3.039246069,-1.966497381,3.036504925,-1.963288551,2.527672777,-1.368260104
4.64,10,3.053279124,-1.980117736,3.047846406,-1.974499859,2.512535185,-1.348166337
4.68,10,3.067312179,-1.993738092,3.058955268,-1.985485644,2.495972108,-1.326440126
4.72,10,3.08107861,-2.007098307,3.069836067,-1.996250523,2.477930146,-1.303018221
4.76,10,3.094578417,-2.020198383,3.080493431,-2.006799195,2.458353281,-1.277834253
4.8,10,3.108078223,-2.033298458,3.090932053,-2.017136439,2.437182751,-1.250818569
4.84,10,3.121008929,-2.045843887,3.101156692,-2.027267111,2.414356907,-1.221898065
4.88,10,3.133939634,-2.058389316,3.111172171,-2.037196146,2.389811066,-1.190996013
4.92,10,3.146564386,-2.070636858,3.120983368,-2.046928551,2.363477365,-1.158031876
4.96,10,3.158883183,-2.082586514,3.130595225,-2.056469406,2.335284595,-1.122921118
5,10,3.171201981,-2.09453617,3.140012736,-2.065823867,2.30515804,-1.085575002
5.04,10,3.182857866,-2.105840963,3.149240954,-2.074997158,2.273019298,-1.045900381
5.08,10,3.194513752,-2.117145757,3.158284986,-2.083994579,2.238786105,-1.003799478
5.12,10,3.205807836,-2.128098872,3.167149994,-2.092821502,2.202372145,-0.9591696641
5.16,10,3.216740118,-2.138700308,3.175841197,-2.101483372,2.16368685,-0.9119032138
5.2,10,3.2276724,-2.149301745,3.184363865,-2.109985709,2.1226352,-0.8618870637
5.24,10,3.237808919,-2.159130199,3.192723326,-2.118334107,2.079117508,-0.8090025539
5.28,10,3.247945437,-2.168958653,3.200924961,-2.126534235,2.033029202,-0.7531251632
5.32,10,3.257641189,-2.178359202,3.20897421,-2.134591842,1.984260594,-0.6941242328
5.36,10,3.266896175,-2.187331845,3.216876565,-2.14251275,1.932696648,-0.6318626826
5.4,10,3.276151161,-2.196304489,3.224637575,-2.150302861,1.878216733,-0.5661967161
5.44,10,3.284422667,-2.2043228,3.232262847,-2.157968157,1.820694374,-0.4969755188
5.48,10,3.292694173,-2.212341111,3.239758041,-2.165514695,1.759996998,-0.4240409464
5.52,10,3.300413326,-2.219823648,3.247128872,-2.172948611,1.695985663,-0.347227206
5.56,10,3.307580127,-2.226770412,3.254381107,-2.180276115,1.628514796,-0.2663605309
5.6,10,3.314746929,-2.233717176,3.261520567,-2.187503492,1.557431914,-0.1812588479
5.64,10,3.32066479,-2.239452867,3.268553117,-2.194637098,1.482577347,-0.09173144168
5.68,10,3.326582652,-2.245188558,3.27548467,-2.201683351,1.403783957,0.002421386024
5.72,10,3.331790162,-2.250235605,3.282321175,-2.208648733,1.320876858,0.1014086577
5.76,10,3.33628732,-2.254594007,3.289068616,-2.215539774,1.233673127,0.2054490616
5.8,10,3.340784477,-2.258952408,3.295733,-2.22236305,1.141981532,0.3147712906
5.84,10,3.34365614,-2.261735293,3.302320351,-2.229125164,1.045602253,0.4296143752
5.88,10,3.346527803,-2.264518177,3.308836695,-2.23583274,0.944326612,0.5502280088
5.92,10,3.348464474,-2.26639495,3.315288051,-2.242492399,0.8379368179,0.6768728594
5.96,10,3.349466154,-2.267365613,3.321680411,-2.249110746,0.7262057206,0.8098208658
6,10,3.350467834,-2.268336277,3.328019724,-2.255694345,0.6088965842,0.9493555118
-6,15,-3.986377472,5.034006293,-3.632725465,4.663934527,-3.194182753,3.929513468
-5.96,15,-3.984651065,5.032251864,-3.62370366,4.654444895,-3.264103745,4.017710957
-5.92,15,-3.982924658,5.030497434,-3.614705526,4.645003626,-3.327782299,4.098602041
-5.88,15,-3.979594716,5.027113993,-3.605720559,4.635599221,-3.385574303,4.172599286
-5.84,15,-3.97466124,5.02210154,-3.596738204,4.626220135,-3.437818702,4.240095741
-5.8,15,-3.969727764,5.017089087,-3.587747901,4.616854822,-3.484837938,4.301465445
-5.76,15,-3.962030632,5.009270707,-3.578739117,4.60749178,-3.526938427,4.357063976
-5.72,15,-3.954333501,5.001452326,-3.56970138,4.598119585,-3.564411067,4.407229033
-5.68,15,-3.945441093,4.992421205,-3.560624302,4.588726915,-3.597531765,4.452281035
-5.64,15,-3.935353408,4.982177343,-3.5514976,4.579302584,-3.626561973,4.49252375
-5.6,15,-3.925265723,4.971933481,-3.542311117,4.569835551,-3.651749241,4.528244915
-5.56,15,-3.913102297,4.959585184,-3.533054829,4.560314943,-3.673327766,4.559716877
-5.52,15,-3.90093887,4.947236888,-3.523718863,4.550730063,-3.691518947,4.587197227
-5.48,15,-3.887870791,4.933972252,-3.514293495,4.5410704,-3.706531933,4.610929422
-5.44,15,-3.87389806,4.919791276,-3.504769165,4.53132563,-3.718564159,4.631143416
-5.4,15,-3.859925328,4.905610301,-3.495136471,4.521485628,-3.727801886,4.648056262
-5.36,15,-3.844369231,4.889827122,-3.485386177,4.511540459,-3.734420715,4.661872719
-5.32,15,-3.828813134,4.874043944,-3.475509206,4.501480384,-3.738586098,4.672785825
-5.28,15,-3.812561324,4.857557568,-3.465496646,4.491295857,-3.740453832,4.680977475
-5.24,15,-3.795613801,4.840367994,-3.45533974,4.480977518,-3.740170536,4.686618964
-5.2,15,-3.778666279,4.823178419,-3.445029885,4.470516194,-3.737874117,4.68987152
-5.16,15,-3.760490671,4.804749084,-3.434558633,4.459902891,-3.733694214,4.690886821
-5.12,15,-3.742315064,4.786319748,-3.423917679,4.449128789,-3.72775263,4.689807487
-5.08,15,-3.723595034,4.767341554,-3.41309886,4.438185239,-3.720163747,4.686767553
-5.04,15,-3.704330584,4.747814499,-3.402094153,4.427063754,-3.711034918,4.681892932
-5,15,-3.685066133,4.728287445,-3.390895666,4.415756003,-3.700466851,4.675301844
-4.96,15,-3.664831734,4.707783947,-3.379495633,4.404253812,-3.688553972,4.667105239
-4.92,15,-3.644597336,4.687280449,-3.367886416,4.392549149,-3.675384771,4.657407195
-4.88,15,-3.623928805,4.666340581,-3.356060495,4.380634127,-3.661042135,4.6463053
-4.84,15,-3.602826143,4.644964342,-3.344010465,4.368500994,-3.645603661,4.633891012
-4.8,15,-3.581723482,4.623588104,-3.331729035,4.356142132,-3.629141962,4.62025001
-4.76,15,-3.559839658,4.601427937,-3.319209025,4.343550051,-3.611724946,4.60546252
-4.72,15,-3.537955835,4.57926777,-3.306443362,4.330717388,-3.593416092,4.589603626
-4.68,15,-3.515718791,4.556753722,-3.29342508,4.317636903,-3.574274708,4.572743572
-4.64,15,-3.493128527,4.533885792,-3.280147317,4.304301475,-3.554356175,4.55494804
-4.6,15,-3.470538262,4.511017862,-3.266603318,4.290704105,-3.533712178,4.536278418
-4.56,15,-3.447305746,4.487507579,-3.252786429,4.276837913,-3.512390928,4.516792054
-4.52,15,-3.424073229,4.463997296,-3.238690107,4.262696137,-3.490437368,4.496542497
