time,price,y,alpha,regime,z,glft_inventory,y_aware_inventory,alpha/y_aware_inventory,regime_aware_inventory,regime_galerkin_inventory,regime_sc_cubic_inventory
9230,-52.947662,-1.5973712,-0.03142463,-1,-1.25,31,9,-13,-21,-19,-22
9231,-52.667491,-0.71951115,-0.027952019,-1,-1.25,31,9,-12,-21,-19,-22
9232,-52.649866,-0.70562916,-0.042056685,-1,-1.25,31,8,-11,-21,-20,-22
9233,-52.266019,-0.41743171,-0.03762173,-1,-1.25,31,8,-11,-21,-20,-21
9234,-52.144063,-0.066217288,-0.02944866,-1,-1.25,30,7,-11,-21,-19,-21
9235,-52.388769,-0.07064414,-0.027554001,-1,-1.25,27,7,-12,-21,-19,-22
9236,-53.059881,-0.27194343,-0.031355267,-1,-1.25,26,7,-11,-22,-20,-22
9237,-53.054496,-0.47382979,-0.026404489,-1,-1.25,25,8,-11,-22,-20,-22
9238,-53.150708,-0.13030375,-0.024963512,-1,-1.25,25,8,-11,-23,-20,-22
9239,-53.432252,0.30492846,-0.014075868,-1,-1.25,22,8,-12,-22,-19,-22
9240,-53.47309,0.41006691,0.002977981,-1,-1.25,22,8,-12,-21,-19,-22
9241,-53.943188,0.61057933,0.011904562,-1,-1.25,19,7,-11,-20,-20,-22
9242,-53.927185,0.96325724,0.0081297999,-1,-1.25,18,7,-11,-18,-20,-22
9243,-54.242576,0.93817068,0.010163543,-1,-1.25,15,6,-11,-18,-20,-22
9244,-54.426225,1.3524521,0.018284275,-1,-1.25,13,6,-11,-17,-21,-21
9245,-53.963482,0.9691654,0.037973009,-1,-1.25,10,6,-11,-17,-21,-21
9246,-53.039247,1.4164801,0.050016137,-1,-1.25,10,6,-9,-17,-21,-21
9247,-52.983313,1.9836174,0.051292248,-1,-1.25,9,6,-8,-17,-20,-20
9248,-52.689428,2.2339242,0.039506884,-1,-1.25,9,6,-8,-17,-20,-20
9249,-52.87931,2.3464715,0.030999396,-1,-1.25,9,6,-8,-16,-20,-20
9250,-52.850496,2.1790851,0.028501414,-1,-1.25,7,5,-7,-16,-20,-18
9251,-52.649509,2.3229038,0.02314009,-1,-1.25,6,4,-7,-16,-20,-18
9252,-52.288308,2.9691134,0.02269604,-1,-1.25,3,4,-7,-15,-19,-18
9253,-52.227546,2.8296257,0.021849712,-1,-1.25,3,4,-7,-14,-19,-18
9254,-52.240439,2.6949734,0.02954987,-1,-1.25,2,4,-7,-14,-18,-18
9255,-52.170775,2.6786487,0.032982462,-1,-1.25,1,4,-7,-13,-17,-17
9256,-51.787034,2.4240084,0.041130701,-1,-1.25,1,4,-6,-13,-16,-17
9257,-51.861359,1.7867822,0.031924216,-1,-1.25,-2,4,-6,-13,-16,-17
9258,-52.263699,1.4189992,0.038880849,-1,-1.25,-3,4,-5,-11,-15,-16
9259,-52.061493,1.0313735,0.031386668,-1,-1.25,-3,3,-5,-11,-15,-16
9260,-52.640907,1.0553527,0.0281821,-1,-1.25,-3,3,-5,-10,-15,-17
9261,-52.136835,1.2306486,0.026896237,-1,-1.25,-3,3,-5,-8,-15,-17
9262,-51.899135,1.0720928,0.025919244,-1,-1.25,-3,3,-4,-6,-16,-18
9263,-52.189205,1.2756724,0.020288131,-1,-1.25,-5,4,-3,-6,-16,-16
9264,-52.38385,1.9164538,0.021456649,-1,-1.25,-6,3,-2,-6,-16,-15
9265,-52.112848,2.1721989,0.027806348,-1,-1.25,-7,2,-2,-6,-15,-15
9266,-51.98491,2.2901381,0.030265434,-1,-1.25,-8,2,-1,-5,-15,-13
9267,-51.756738,1.9597994,0.030300659,-1,-1.25,-9,1,-1,-5,-15,-12
9268,-51.663764,2.0133442,0.022919795,-1,-1.25,-9,1,-1,-5,-15,-12
9269,-51.858969,2.5874472,0.023949098,-1,-1.25,-9,1,-1,-4,-14,-12
9270,-51.744066,2.5885158,0.019863972,-1,-1.25,-9,1,-1,-3,-13,-12
9271,-51.458555,2.7034539,0.024271756,-1,-1.25,-9,1,-1,-2,-13,-12
9272,-51.961985,2.2258185,0.023803701,-1,-1.25,-9,1,0,-2,-12,-12
9273,-52.191579,2.3427988,0.027984489,-1,-1.25,-9,1,0,-2,-12,-12
9274,-52.338332,2.1288178,0.028683315,-1,-1.25,-9,1,0,-2,-11,-12
9275,-51.976546,2.5073071,0.034901869,-1,-1.25,-9,1,0,-2,-11,-12
9276,-51.859154,3.0435564,0.032273526,-1,-1.25,-9,1,0,-2,-11,-12
9277,-51.720579,3.2662585,0.037672227,-1,-1.25,-9,0,0,-2,-11,-12
9278,-51.597423,3.3108545,0.039022344,-1,-1.25,-10,0,0,-2,-10,-12
9279,-51.527811,2.9525203,0.051740015,-1,-1.25,-10,0,0,-2,-10,-12
9280,-51.017175,3.0343682,0.039190282,-1,-1.25,-10,0,1,-2,-10,-12
9281,-50.872549,2.9586085,0.04039171,-1,-1.25,-10,0,1,-1,-10,-11
9282,-50.724641,3.0013372,0.035343077,-1,-1.25,-10,0,1,-1,-10,-11
9283,-51.075604,3.4556765,0.027676662,-1,-1.25,-10,-1,1,-1,-10,-11
9284,-51.41074,3.2509491,0.04015681,-1,-1.25,-11,-1,1,-1,-10,-11
9285,-51.234222,3.2443099,0.046030912,-1,-1.25,-11,-1,2,-1,-9,-11
9286,-50.918258,3.2710522,0.044553602,-1,-1.25,-12,-1,2,-1,-9,-11
9287,-50.907566,3.4033679,0.048295229,-1,-1.25,-12,-2,2,-1,-9,-11
9288,-50.588034,3.2260738,0.041121846,0,0,-13,-2,2,-1,-9,-11
9289,-50.600364,2.5773332,0.036221567,0,0,-13,-2,2,-1,-9,-10
9290,-50.326689,2.3698747,0.03222531,0,0,-13,-2,2,0,-8,-10
9291,-50.056549,2.6227394,0.033599803,0,0,-13,-2,2,2,-8,-10
9292,-50.12799,2.4188138,0.038922108,0,0,-13,-2,2,2,-8,-10
9293,-49.862318,2.9395064,0.034378061,0,0,-14,-2,2,2,-8,-10
9294,-49.366851,3.273969,0.030412617,0,0,-14,-2,2,2,-7,-10
9295,-49.213955,3.0354058,0.023087308,0,0,-14,-2,2,2,-7,-10
9296,-48.762096,3.0158617,0.022612276,0,0,-14,-2,2,2,-7,-10
9297,-48.171367,2.9739661,0.035467661,0,0,-14,-2,2,2,-7,-11
9298,-48.119012,2.9369169,0.035413761,0,0,-14,-2,2,2,-7,-11
9299,-48.390909,3.1632279,0.026909762,0,0,-15,-2,2,2,-7,-10
9300,-48.486105,3.3036648,0.026496495,0,0,-15,-2,2,2,-7,-9
9301,-48.837447,3.2010813,0.019291766,0,0,-15,-2,2,2,-7,-9
9302,-48.62332,2.9604642,0.026764111,0,0,-16,-2,2,2,-6,-8
9303,-48.595701,2.8307621,0.026252174,0,0,-16,-2,3,2,-6,-8
9304,-48.363088,2.6394758,0.038431094,0,0,-17,-2,3,2,-6,-8
9305,-48.317792,2.1615664,0.034377167,0,0,-17,-2,3,2,-6,-7
9306,-48.179702,1.7752257,0.030663561,0,0,-17,-2,4,3,-5,-7
9307,-48.216368,2.1033974,0.027407608,0,0,-17,-3,5,3,-5,-6
9308,-48.333198,1.9678172,0.035104169,0,0,-17,-3,5,4,-5,-6
9309,-47.947716,2.3628219,0.032485046,0,0,-17,-3,6,4,-5,-5
9310,-47.998686,2.2074881,0.029980308,0,0,-17,-3,7,4,-4,-5
9311,-47.711322,2.1182905,0.032890303,0,0,-17,-3,6,4,-3,-4
9312,-47.593116,2.0446996,0.035482482,0,0,-17,-3,7,4,-3,-4
9313,-47.968377,1.5715011,0.039572712,1,1.25,-17,-3,7,4,-1,-4
9314,-48.378066,1.8890636,0.040059667,1,1.25,-18,-3,7,4,-1,-3
9315,-48.202579,2.3986388,0.043421262,1,1.25,-18,-3,7,4,-1,-3
9316,-48.879711,2.2411295,0.039230968,1,1.25,-18,-3,7,4,-1,-3
9317,-49.160765,2.0023248,0.040679692,1,1.25,-19,-4,7,6,-1,-1
9318,-49.175051,1.8818087,0.041843344,1,1.25,-20,-5,7,7,1,0
9319,-49.708677,1.5788174,0.036497702,1,1.25,-20,-5,7,7,2,1
9320,-49.431695,1.5242183,0.03305145,1,1.25,-20,-5,8,7,2,1
9321,-49.280235,1.0348037,0.033478492,1,1.25,-21,-5,8,7,2,3
9322,-49.139632,0.93247458,0.025834944,1,1.25,-20,-4,8,7,2,4
9323,-49.482178,0.79984151,0.036223974,1,1.25,-21,-4,8,8,3,4
9324,-49.24488,0.77181282,0.040653611,1,1.25,-21,-5,8,8,4,5
9325,-49.126702,0.69060959,0.030145283,1,1.25,-20,-5,8,9,4,8
9326,-49.073388,0.38645146,0.033223106,1,1.25,-20,-7,9,9,4,8
9327,-49.236696,0.22293778,0.029996943,1,1.25,-20,-6,8,8,4,11
9328,-49.491864,0.37969314,0.031782568,1,1.25,-21,-6,10,9,4,12
9329,-49.242475,0.65705455,0.020686933,1,1.25,-20,-6,10,9,5,12
9330,-48.982454,0.019644903,0.016636379,1,1.25,-20,-6,10,10,5,12
9331,-49.694569,0.058159217,0.026150993,1,1.25,-18,-6,9,11,5,11
9332,-49.277479,0.80566779,0.021444956,1,1.25,-18,-6,8,12,6,11
9333,-49.072706,0.63042774,0.020399819,1,1.25,-18,-6,8,13,7,12
9334,-48.855838,0.48228926,0.025066939,1,1.25,-18,-6,9,13,7,13
9335,-48.314054,0.51322433,0.026650428,1,1.25,-19,-6,10,13,7,13
9336,-48.865983,0.65883704,0.021325537,1,1.25,-19,-6,11,13,9,13
9337,-48.800587,0.69315092,0.020551757,1,1.25,-19,-6,10,14,7,13
9338,-48.950985,0.59499447,0.016863338,1,1.25,-19,-6,10,13,6,13
9339,-48.775988,0.32922108,0.013507107,1,1.25,-19,-6,10,12,6,14
9340,-48.422749,0.8157555,0.0058549054,1,1.25,-19,-6,10,12,7,14
9341,-48.349852,1.3870283,0.013652634,1,1.25,-19,-6,10,13,7,14
9342,-47.896417,1.5250275,0.014730667,1,1.25,-19,-6,10,13,7,14
9343,-47.561722,1.8138053,0.0146945,1,1.25,-19,-6,10,13,7,14
9344,-47.612068,1.5047312,0.015771362,1,1.25,-19,-6,10,13,8,14
9345,-47.426068,1.4116797,0.013321643,1,1.25,-19,-6,10,13,8,14
9346,-47.184181,1.5293541,0.032219795,1,1.25,-19,-5,10,13,9,13
9347,-46.661324,1.6129981,0.045970545,1,1.25,-19,-5,10,14,9,14
9348,-46.69826,1.4453165,0.044611966,1,1.25,-19,-5,10,14,9,14
9349,-46.556897,1.1217163,0.047953117,1,1.25,-19,-5,10,14,9,14
9350,-46.573148,0.98987741,0.042974874,1,1.25,-21,-6,10,14,9,14
9351,-47.136077,0.86254655,0.036790452,1,1.25,-21,-6,10,14,9,15
9352,-46.840456,0.92162012,0.03269125,1,1.25,-21,-7,10,14,9,16
9353,-47.272921,0.9481183,0.029909126,1,1.25,-21,-7,10,14,10,15
9354,-47.172821,1.0207097,0.027597892,1,1.25,-21,-7,11,14,10,17
9355,-46.679552,1.1616218,0.026756102,0,0,-22,-6,11,13,10,17
9356,-46.902235,1.1193823,0.022208045,0,0,-23,-4,11,14,11,17
9357,-46.776221,1.373878,0.017696422,0,0,-23,-3,11,13,11,17
9358,-47.370618,1.1114871,0.019176684,0,0,-22,-3,11,13,11,17
9359,-47.394881,1.2110991,0.024418474,0,0,-22,-3,11,13,11,17
9360,-47.19559,1.573184,0.023404354,0,0,-22,-3,11,13,11,17
9361,-46.692835,1.4148406,0.018964802,0,0,-23,-4,11,13,11,17
9362,-46.336571,1.5178456,0.015094643,0,0,-23,-4,11,13,11,17
9363,-46.131634,1.59771,0.028779809,0,0,-22,-4,11,13,11,17
9364,-46.283847,1.3484836,0.038044408,0,0,-22,-4,11,12,10,17
9365,-46.500663,1.1179747,0.038835749,0,0,-22,-4,11,12,11,17
9366,-46.389435,0.35736324,0.026372805,0,0,-22,-5,11,12,10,17
9367,-46.466971,0.026996026,0.014755784,0,0,-21,-6,11,12,8,17
9368,-46.304452,0.47898518,0.006788466,0,0,-20,-6,11,12,7,16
9369,-46.202831,0.31991099,0.01854555,0,0,-20,-7,11,13,6,16
9370,-46.190819,0.28579379,0.011165605,0,0,-19,-6,10,13,6,16
9371,-46.390981,0.61029082,0.011624207,0,0,-17,-6,9,13,9,16
9372,-46.631383,0.44614295,0.006389803,0,0,-17,-6,9,12,8,16
9373,-46.422334,0.63657085,0.0098105385,0,0,-17,-6,9,10,7,16
9374,-46.613308,0.62300571,0.020431891,0,0,-18,-6,9,11,8,17
9375,-47.186058,0.72370477,0.025701217,0,0,-17,-6,9,11,8,18
9376,-47.90354,0.47523583,0.024549875,0,0,-16,-6,9,11,9,18
9377,-48.250354,0.72898125,0.014794574,0,0,-16,-6,8,10,11,17
9378,-48.158461,0.20886621,0.002681552,0,0,-16,-6,7,9,11,17
9379,-47.934006,0.31794344,0.020675338,0,0,-15,-6,7,9,11,17
9380,-47.842913,0.63552289,0.011573688,0,0,-13,-6,7,8,9,15
9381,-47.625846,0.83728882,0.013362617,0,0,-13,-6,8,8,9,15
9382,-48.024129,0.5571966,0.010533993,0,0,-13,-4,7,8,9,14
9383,-47.56339,0.21981857,0.022459027,0,0,-13,-6,7,7,9,14
9384,-47.627755,0.16180329,0.02371276,0,0,-11,-5,6,6,9,13
9385,-47.505632,0.23631405,0.019404674,0,0,-11,-3,7,6,9,13
9386,-47.655668,-0.16711903,0.0036592737,0,0,-11,-1,7,6,9,13
9387,-48.044945,-0.080030512,0.0064605256,0,0,-10,-1,8,6,10,13
9388,-48.012305,0.0051778841,0.0013019479,0,0,-10,-1,8,5,11,11
9389,-47.957009,-0.15378854,0.00048794049,0,0,-8,-1,8,4,10,10
9390,-47.308766,-0.64620244,-0.00086432381,0,0,-8,-1,7,4,8,11
9391,-46.555146,-1.0342401,-0.014912213,0,0,-6,-1,5,4,7,10
9392,-46.985926,-1.1135319,-0.030054318,0,0,-6,0,4,3,6,10
9393,-47.450233,-1.2261576,-0.027490337,0,0,-6,1,3,3,5,9
9394,-47.193988,-1.3588282,-0.029700288,0,0,-4,1,2,3,4,9
9395,-47.327289,-1.1924239,-0.036386256,1,1.25,-3,0,3,2,4,9
9396,-46.974738,-1.1706841,-0.040996637,1,1.25,-1,1,3,3,4,9
9397,-46.662301,-1.0736083,-0.049127488,1,1.25,-1,3,3,2,4,9
9398,-46.215287,-1.0245737,-0.036331086,1,1.25,0,3,3,3,4,9
9399,-46.399674,-0.90197087,-0.038457577,1,1.25,1,4,3,3,4,9
9400,-46.989382,-1.2498657,-0.033732211,1,1.25,1,4,2,3,3,9
9401,-46.807587,-1.3886883,-0.030523996,1,1.25,1,4,2,3,3,9
9402,-47.163237,-1.1830403,-0.02788942,0,0,4,4,1,3,2,9
9403,-47.055406,-0.61866626,-0.021879038,0,0,4,4,2,3,3,9
9404,-46.897992,-0.44062802,-0.019823884,0,0,3,3,2,3,3,8
9405,-46.875515,-0.43407586,-0.010507594,0,0,4,5,2,2,3,7
9406,-46.894455,-0.78139551,-0.026374888,0,0,3,6,2,2,2,5
9407,-47.146755,-0.67142526,-0.028588549,0,0,3,6,0,3,2,4
9408,-47.741716,-0.85759449,-0.027755102,0,0,2,7,0,2,0,4
9409,-47.412149,-0.72205531,-0.023308364,0,0,1,7,0,2,0,4
9410,-47.150531,-0.55923122,-0.027155193,0,0,2,7,-2,1,0,4
9411,-47.298345,-0.6083866,-0.019649312,0,0,3,7,-2,0,-1,4
9412,-47.649507,-0.16909258,-0.015266875,0,0,4,8,-2,-1,-1,4
9413,-47.437016,-0.48623493,-0.021273672,0,0,4,8,-2,-1,-1,3
9414,-47.31572,-0.041924515,-0.011542988,0,0,4,8,-2,-1,-1,3
9415,-47.607138,0.26644002,-0.009120887,-1,-1.25,3,8,-1,-1,-3,3
9416,-47.480048,-0.10498591,0.0014099738,-1,-1.25,3,8,-2,-2,-5,1
9417,-48.031371,-0.28469945,0.0004838864,-1,-1.25,3,8,-2,-2,-6,0
9418,-47.239474,-0.41147139,-0.0084522949,-1,-1.25,3,7,-2,-2,-6,0
9419,-47.083623,-1.1880718,-0.015637955,-1,-1.25,5,7,-2,-2,-7,-4
9420,-47.268318,-1.1754762,-0.01096835,-1,-1.25,5,7,-2,-3,-7,-6
9421,-47.304081,-1.2172186,-0.017143516,-1,-1.25,5,8,-2,-3,-7,-7
9422,-47.222624,-0.76843496,-0.018384513,-1,-1.25,5,8,-1,-3,-8,-7
9423,-47.600639,-1.1246277,-0.024154992,-1,-1.25,6,8,-1,-3,-8,-7
9424,-46.995173,-1.1809569,-0.023631682,-1,-1.25,7,8,-2,-4,-8,-8
9425,-47.098046,-1.2949958,-0.025255583,-1,-1.25,6,7,-2,-5,-9,-8
9426,-48.011426,-1.4259823,-0.032780431,-1,-1.25,6,7,-2,-5,-9,-8
9427,-48.275185,-1.3040131,-0.029193361,-1,-1.25,6,7,-2,-6,-9,-8
9428,-48.265985,-1.0203945,-0.030346126,-1,-1.25,6,7,-2,-7,-10,-8
9429,-48.456963,-0.7282876,-0.027301963,-1,-1.25,5,7,-4,-7,-10,-7
9430,-48.216015,-1.2350904,-0.031090628,-1,-1.25,5,7,-4,-7,-12,-6
9431,-48.0535,-0.96167864,-0.032840195,-1,-1.25,5,9,-3,-8,-13,-7
9432,-48.366185,-1.2249335,-0.029530942,-1,-1.25,6,9,-3,-8,-13,-9
9433,-48.405671,-0.89125575,-0.026413566,-1,-1.25,6,9,-3,-8,-14,-10
9434,-47.943779,-0.81107207,-0.034013549,-1,-1.25,7,9,-3,-10,-14,-10
9435,-47.807331,-0.56340108,-0.039475105,-1,-1.25,7,8,-3,-9,-15,-10
9436,-47.652876,-0.17157623,-0.025652396,-1,-1.25,11,9,-4,-9,-16,-10
9437,-47.49364,-0.24251558,-0.028455962,-1,-1.25,10,9,-4,-10,-18,-10
9438,-47.138181,-0.19438475,-0.02725917,-1,-1.25,9,9,-3,-11,-17,-10
9439,-47.003946,-0.077003013,-0.024945703,-1,-1.25,10,8,-2,-11,-16,-10
9440,-47.668852,0.24339237,-0.02251765,-1,-1.25,10,7,-1,-10,-16,-11
9441,-48.014013,-0.4979866,-0.0081812592,-1,-1.25,10,5,-1,-10,-16,-11
9442,-48.499725,-0.30057557,-0.0051815782,-1,-1.25,11,5,0,-10,-15,-11
9443,-48.63746,-0.15270731,0.00065116935,-1,-1.25,11,6,1,-10,-14,-11
9444,-48.888212,-0.24771426,-0.0048065148,-1,-1.25,10,6,1,-9,-15,-11
9445,-48.533749,-0.3890536,-0.024879036,-1,-1.25,10,5,1,-9,-14,-12
9446,-48.299908,-0.37851568,-0.02500066,-1,-1.25,10,5,-1,-8,-14,-12
9447,-47.900987,-0.49008712,-0.02098069,-1,-1.25,10,7,0,-8,-14,-13
9448,-47.712271,-0.22913976,-0.021202964,-1,-1.25,10,6,0,-8,-15,-13
9449,-47.661969,-0.89547803,-0.012162695,-1,-1.25,9,6,-1,-9,-15,-14
9450,-47.629078,-1.2461554,-0.0090430068,-1,-1.25,8,6,-2,-9,-15,-14
9451,-47.609548,-1.5928587,-0.012544017,-1,-1.25,8,6,-2,-9,-15,-14
9452,-47.68725,-1.4183668,-0.014564126,-1,-1.25,8,6,-2,-8,-16,-14
9453,-47.704831,-0.49819705,-0.016943931,-1,-1.25,8,7,-2,-10,-16,-14
9454,-47.927772,0.12247668,-0.0085222663,-1,-1.25,9,6,-2,-10,-16,-12
9455,-47.951148,-0.40609711,-0.0085975586,-1,-1.25,9,3,-2,-9,-16,-13
9456,-47.956307,-0.87548771,-0.021191604,-1,-1.25,10,3,-2,-10,-16,-13
9457,-47.911723,-0.96875408,-0.0176056,-1,-1.25,10,3,-3,-10,-17,-13
9458,-48.211285,-0.97696235,-0.018275566,-1,-1.25,10,3,-3,-10,-18,-13
9459,-48.274151,-0.80077498,-0.025011693,-1,-1.25,11,3,-3,-10,-20,-13
9460,-47.873269,-0.94547445,-0.024163698,-1,-1.25,11,3,-3,-9,-20,-13
9461,-48.223207,-0.86659366,-0.043905007,-1,-1.25,11,3,-3,-9,-21,-13
9462,-48.04875,-1.2335338,-0.043380843,-1,-1.25,13,3,-4,-10,-21,-13
9463,-48.065439,-1.5345713,-0.04842274,-1,-1.25,13,3,-5,-11,-21,-13
9464,-47.963239,-1.7175345,-0.043193741,-1,-1.25,14,3,-5,-10,-21,-13
9465,-47.88339,-2.2377506,-0.042267405,-1,-1.25,14,4,-5,-10,-21,-13
9466,-47.824131,-1.913033,-0.038190492,-1,-1.25,14,6,-6,-10,-21,-14
9467,-47.75768,-1.6706712,-0.03729502,-1,-1.25,14,6,-6,-10,-22,-15
9468,-48.043748,-1.7057903,-0.028188968,-1,-1.25,14,6,-6,-11,-22,-16
9469,-48.48453,-1.2643105,-0.033535515,-1,-1.25,14,6,-6,-11,-22,-16
9470,-48.834741,-1.0896092,-0.029959347,-1,-1.25,15,7,-6,-10,-22,-15
9471,-48.688191,-1.2369034,-0.033236569,-1,-1.25,15,6,-7,-9,-22,-16
9472,-48.19927,-1.3632143,-0.029921563,-1,-1.25,15,7,-7,-11,-22,-16
9473,-48.327304,-1.3605289,-0.025021579,-1,-1.25,15,8,-7,-11,-22,-16
9474,-48.197396,-0.98646871,-0.02989229,-1,-1.25,15,8,-7,-11,-22,-16
9475,-48.218399,-0.53384721,-0.023225178,-1,-1.25,15,8,-7,-12,-23,-16
9476,-48.677427,-0.15487967,-0.017468936,-1,-1.25,15,8,-7,-13,-23,-17
9477,-48.66576,-0.27257697,-0.011515658,-1,-1.25,15,8,-7,-13,-22,-17
9478,-48.808755,0.3093117,-0.010970357,-1,-1.25,15,8,-6,-13,-21,-17
9479,-48.721733,0.58950788,-0.0044495151,-1,-1.25,12,8,-5,-12,-20,-16
9480,-48.355523,0.54461407,0.0025628515,-1,-1.25,10,7,-4,-11,-19,-16
9481,-48.431732,0.63127779,0.0019914106,-1,-1.25,9,6,-4,-12,-17,-16
9482,-48.203332,0.33496054,0.014566685,-1,-1.25,9,6,-4,-12,-17,-15
9483,-48.639837,0.63066533,0.018362773,-1,-1.25,9,6,-3,-12,-17,-15
9484,-48.918024,0.50881079,0.015384365,-1,-1.25,9,6,-2,-11,-17,-15
9485,-48.655596,0.66821373,0.025171889,-1,-1.25,7,6,-2,-11,-17,-15
9486,-48.051126,1.0478359,0.019694506,-1,-1.25,6,4,-3,-11,-17,-14
9487,-47.874957,1.0808248,0.014236355,-1,-1.25,6,4,-3,-9,-17,-14
9488,-48.424739,0.9423993,0.029413446,-1,-1.25,6,4,-3,-9,-17,-13
9489,-47.81489,0.60484239,0.023703168,-1,-1.25,4,4,-3,-8,-17,-13
9490,-47.467999,0.39729575,0.014563029,-1,-1.25,3,3,-3,-8,-17,-12
9491,-47.255758,0.9203053,0.016045945,-1,-1.25,2,1,-3,-8,-16,-12
9492,-47.138256,1.0737561,0.014484847,-1,-1.25,1,2,-3,-8,-16,-13
9493,-47.325003,0.90999821,0.012684994,-1,-1.25,1,2,-1,-8,-16,-12
9494,-47.002447,0.28744898,0.019068209,-1,-1.25,2,-1,-2,-8,-16,-12
9495,-46.929023,-0.17151782,0.010677669,-1,-1.25,3,-1,-2,-8,-17,-12
9496,-46.754371,0.213038,0.0041854865,-1,-1.25,3,-1,-3,-8,-17,-10
9497,-46.366953,-0.11350642,0.0078150747,-1,-1.25,4,-4,-3,-9,-15,-10
9498,-46.424198,-0.4294214,0.0024382421,-1,-1.25,3,-4,-1,-9,-16,-11
9499,-45.934751,-0.45146504,0.0064614906,-1,-1.25,3,-4,-1,-9,-17,-11
9500,-46.08922,-0.41614925,0.013973335,-1,-1.25,2,-4,-1,-10,-17,-10
9501,-46.512096,-0.54214623,0.0053854004,-1,-1.25,2,-5,-3,-10,-16,-10
9502,-46.484114,-0.60816118,0.0045589367,-1,-1.25,2,-5,-3,-10,-16,-9
9503,-46.502823,-0.50748568,-0.005795511,-1,-1.25,3,-4,-3,-10,-16,-10
9504,-46.950009,-0.41612636,-0.012409068,-1,-1.25,6,-4,-2,-10,-16,-8
9505,-47.323944,-0.38814115,-0.013593704,-1,-1.25,6,-4,-1,-10,-16,-9
9506,-47.289892,-0.47919571,-0.0056779824,-1,-1.25,7,-4,0,-10,-17,-10
9507,-47.676974,-0.36947439,-0.0035916657,-1,-1.25,8,-3,-2,-9,-15,-10
9508,-47.941053,-0.16407396,-0.0096274108,-1,-1.25,7,-2,-2,-10,-13,-10
9509,-48.274959,0.28798928,-0.0071897531,-1,-1.25,7,-2,-3,-9,-13,-10
9510,-48.526969,0.6097625,-0.0057796408,-1,-1.25,7,-1,-3,-9,-13,-13
9511,-48.188858,0.59020062,-0.0045893951,-1,-1.25,5,-1,-1,-9,-13,-9
9512,-48.36364,1.0191263,-0.0029067683,-1,-1.25,4,-2,-1,-9,-11,-9
9513,-48.246042,1.0457707,0.01532708,-1,-1.25,2,-2,-1,-8,-10,-8
9514,-48.106616,0.99002824,0.010961768,-1,-1.25,1,-3,-1,-7,-10,-8
9515,-47.254041,1.206902,0.01295891,-1,-1.25,-3,-5,-1,-7,-10,-8
9516,-47.280187,1.5836069,0.028599349,-1,-1.25,-3,-5,-2,-7,-10,-8
9517,-47.180045,1.1578151,0.022745176,-1,-1.25,-3,-5,-3,-6,-10,-8
9518,-47.343633,1.1094402,0.029976789,-1,-1.25,-4,-5,-3,-6,-9,-8
9519,-47.544799,0.81650154,0.029499946,-1,-1.25,-6,-5,-3,-6,-9,-7
9520,-47.677898,0.74193079,0.032419432,-1,-1.25,-7,-6,-3,-6,-8,-5
9521,-47.904491,0.51903987,0.023807575,-1,-1.25,-7,-6,-3,-6,-8,-5
9522,-47.663317,0.30810062,0.011553557,-1,-1.25,-7,-7,-3,-6,-8,-5
9523,-47.93159,-0.22989397,0.0092907422,-1,-1.25,-7,-5,-2,-7,-8,-7
9524,-47.736784,0.20915161,-0.0062983482,-1,-1.25,-6,-5,-3,-6,-8,-8
9525,-47.713216,0.68739959,-0.0089651478,-1,-1.25,-6,-6,-2,-4,-8,-8
9526,-48.26768,0.10493219,-0.014911787,-1,-1.25,-6,-7,0,-4,-8,-10
9527,-48.207928,0.014948842,0.0079043969,-1,-1.25,-5,-7,0,-3,-7,-12
9528,-48.302372,-0.48641573,0.012024973,-1,-1.25,-5,-7,0,-2,-7,-11
9529,-48.074143,-0.44287369,0.0048495176,-1,-1.25,-4,-7,0,-2,-8,-11
9530,-48.508068,-0.52209405,-0.002050013,-1,-1.25,-4,-7,1,-2,-8,-11
9531,-48.705507,-0.7385575,-0.01054137,-1,-1.25,-4,-7,0,-2,-8,-11
9532,-48.619045,-1.3016618,-0.011973395,-1,-1.25,-3,-6,-1,-3,-7,-11
9533,-48.600132,-1.21535,-0.012793145,-1,-1.25,-3,-6,-3,-4,-6,-11
9534,-48.16119,-1.4702824,-0.018548813,-1,-1.25,-2,-5,-3,-5,-7,-11
9535,-48.415776,-1.5073683,-0.023405899,-1,-1.25,1,-5,-3,-5,-7,-12
9536,-48.305383,-1.1518831,-0.022291766,-1,-1.25,1,-5,-3,-5,-7,-13
9537,-48.226652,-0.73741559,-0.025381286,-1,-1.25,2,-5,-3,-5,-7,-13
9538,-48.081039,-1.2855618,-0.029014782,-1,-1.25,2,-5,-3,-6,-8,-14
9539,-47.624279,-1.1071651,-0.026661305,-1,-1.25,2,-5,-3,-6,-8,-14
9540,-47.399092,-0.68737391,-0.0258429,-1,-1.25,3,-5,-4,-7,-9,-15
9541,-46.945839,-0.25026577,-0.020364627,-1,-1.25,3,-4,-4,-7,-9,-15
9542,-46.670954,-0.75626085,-0.023511914,-1,-1.25,3,-4,-4,-7,-11,-15
9543,-46.702468,-0.73974517,-0.024170656,-1,-1.25,3,-4,-4,-7,-11,-15
9544,-46.175567,-0.83260074,-0.018886541,-1,-1.25,3,-2,-5,-8,-12,-14
